Disaster,Location,District,Month,Day,Wind Speed(mph),Cyclone
Cyclone,Rasnayakapura,Kurunegala,6,10,14.4,1
Cyclone,Kuliyapitiya West,Kurunegala,6,9,14.4,1
Cyclone,Weerambugedara,Kurunegala,6,13,14.4,1
Cyclone,Kurunegala,Kurunegala,6,14,14.4,1
Cyclone,Panduwasnuwara East,Kurunegala,10,2,8.8,1
Cyclone,Panduwasnuwara East,Kurunegala,10,5,8.8,1
Cyclone,Panduwasnuwara East,Kurunegala,4,14,5.8,1
Cyclone,Kuliyapitiya West,Kurunegala,12,11,9.3,1
Cyclone,Narammala,Kurunegala,4,17,5.8,1
Cyclone,Kuliyapitiya West,Kurunegala,6,13,14.4,1
Cyclone,Kuliyapitiya East,Kurunegala,6,11,14.4,1
Cyclone,Rideegama,Kurunegala,6,10,14.4,1
Cyclone,Yayamulla,Kurunegala,10,4,8.8,0
Cyclone,Yayamulla,Kurunegala,10,27,8.8,0
Cyclone,Wanduressawelgala,Kurunegala,2,16,8.1,0
Cyclone,Wanduressawelgala,Kurunegala,2,27,8.1,0
Cyclone,Wanduressawelgala,Kurunegala,2,18,8.1,0
Cyclone,Kuliyapitiya East,Kurunegala,5,31,11.2,1
Cyclone,Pahala Piduma,Kurunegala,9,10,12.6,0
Cyclone,Wariyapola,Kurunegala,3,29,5.7,1
Cyclone,Rideegama,Kurunegala,11,17,7.5,1
Cyclone,Nikaweratiya,Kurunegala,4,18,5.8,1
Cyclone,Polpithigama,Kurunegala,4,25,5.8,1
Cyclone,Paduwasnuwara West,Kurunegala,5,1,11.2,1
Cyclone,Kuliyapitiya West,Kurunegala,4,25,5.8,1
Cyclone,Mallawapitiya,Kurunegala,4,30,5.8,1
Cyclone,Vilbawa,Kurunegala,2,24,8.1,0
Cyclone,Rideegama,Kurunegala,6,7,14.4,1
Cyclone,Panduwasnuwara East,Kurunegala,3,14,5.7,1
Cyclone,Katupotha,Kurunegala,3,14,5.7,1
Cyclone,Pannala,Kurunegala,3,14,5.7,1
Cyclone,Kobeigane,Kurunegala,3,10,5.7,1
Cyclone,Kuliyapitiya East,Kurunegala,6,7,14.4,1
Cyclone,Alawwa,Kurunegala,4,26,5.8,1
Cyclone,Mahawa,Kurunegala,4,13,5.8,1
Cyclone,Kuliyapitiya West,Kurunegala,4,9,5.8,1
Cyclone,Wariyapola,Kurunegala,6,2,14.4,1
Cyclone,Panduwasnuwara East,Kurunegala,5,24,11.2,1
Cyclone,Panduwasnuwara East,Kurunegala,7,27,14.2,1
Cyclone,Kurunegala,Kurunegala,4,2,5.8,1
Cyclone,Galgamuwa,Kurunegala,6,9,14.4,1
Cyclone,Ganewatta,Kurunegala,6,7,14.4,1
Cyclone,Polgahawela,Kurunegala,4,30,5.8,1
Cyclone,Moragane,Kurunegala,7,16,14.2,0
Cyclone,Ganewatta,Kurunegala,4,9,5.8,1
Cyclone,Rideegama,Kurunegala,7,8,14.2,1
Cyclone,Rideegama,Kurunegala,11,8,7.5,1
Cyclone,Rideegama,Kurunegala,11,19,7.5,1
Cyclone,Rideegama,Kurunegala,7,11,14.2,1
Cyclone,Narammala,Kurunegala,12,22,9.3,1
Cyclone,Ihala Piduma,Kurunegala,9,17,12.6,0
Cyclone,Narammala,Kurunegala,6,21,14.4,1
Cyclone,Kotavehera,Kurunegala,3,9,5.7,1
Cyclone,Nikaweratiya,Kurunegala,2,8,8.1,1
Cyclone,Kotavehera,Kurunegala,2,8,8.1,1
Cyclone,Polgahawela,Kurunegala,9,28,12.6,1
Cyclone,Mahawa,Kurunegala,9,28,12.6,1
Cyclone,Mallawapitiya,Kurunegala,9,28,12.6,1
Cyclone,Kurunegala,Kurunegala,9,28,12.6,1
Cyclone,Paduwasnuwara West,Kurunegala,10,1,8.8,1
Cyclone,Kuliyapitiya West,Kurunegala,10,1,8.8,1
Cyclone,Kobeigane,Kurunegala,3,15,5.7,1
Cyclone,Kobeigane,Kurunegala,2,8,8.1,1
Cyclone,Horombuwa,Kurunegala,1,4,9.9,0
Cyclone,Medagama,Kurunegala,12,8,9.3,0
Cyclone,Medagama,Kurunegala,12,19,9.3,0
Cyclone,Galgamuwa South,Kurunegala,4,24,5.8,1
Cyclone,Polgahawela,Kurunegala,4,4,5.8,1
Cyclone,Vinikuliya,Kurunegala,10,20,8.8,0
Cyclone,Wannigama,Kurunegala,10,20,8.8,0
Cyclone,Konwewa,Kurunegala,3,7,5.7,0
Cyclone,Hettipola,Kurunegala,3,6,5.7,0
Cyclone,Mandapola,Kurunegala,3,17,5.7,0
Cyclone,Ganegama,Kurunegala,3,20,5.7,0
Cyclone,Diggalagedara,Kurunegala,3,7,5.7,0
Cyclone,Katumuluwa,Kurunegala,3,25,5.7,0
Cyclone,Thissawa,Kurunegala,3,19,5.7,0
Cyclone,Angamuwa,Kurunegala,3,3,5.7,0
Cyclone,Magulagama,Kurunegala,3,14,5.7,0
Cyclone,Wariyapola,Kurunegala,7,16,14.2,1
Cyclone,Yayamulla,Kurunegala,10,26,8.8,0
Cyclone,Kotavehera,Kurunegala,5,28,11.2,1
Cyclone,Galgamuwa,Kurunegala,4,26,5.8,1
Cyclone,Kurunegala,Kurunegala,3,5,5.7,1
Cyclone,Ibbagamuwa,Kurunegala,6,22,14.4,1
Cyclone,Mallawapitiya,Kurunegala,6,13,14.4,1
Cyclone,Wariyapola,Kurunegala,6,22,14.4,1
Cyclone,Ibbagamuwa,Kurunegala,4,24,5.8,1
Cyclone,Ibbagamuwa,Kurunegala,3,6,5.7,1
Cyclone,Narammala,Kurunegala,10,1,8.8,1
Cyclone,Bamunukotuwa,Kurunegala,10,1,8.8,1
Cyclone,Panduwasnuwara East,Kurunegala,9,27,12.6,1
Cyclone,Polgahawela,Kurunegala,9,26,12.6,1
Cyclone,Maspotha,Kurunegala,9,27,12.6,1
Cyclone,Kurunegala,Kurunegala,9,27,12.6,1
Cyclone,Polpithigama,Kurunegala,9,27,12.6,1
Cyclone,Pannala,Kurunegala,7,9,14.2,1
Cyclone,Rideegama,Kurunegala,7,7,14.2,1
Cyclone,Kuliyapitiya West,Kurunegala,7,7,14.2,1
Cyclone,Bamunukotuwa,Kurunegala,7,17,14.2,1
Cyclone,Wariyapola,Kurunegala,7,15,14.2,1
Cyclone,Bamunukotuwa,Kurunegala,10,23,8.8,1
Cyclone,Kotavehera,Kurunegala,10,24,8.8,1
Cyclone,Kotavehera,Kurunegala,7,9,14.2,1
Cyclone,Galgamuwa,Kurunegala,7,10,14.2,1
Cyclone,Bingiriya,Kurunegala,7,14,14.2,1
Cyclone,Maspotha,Kurunegala,8,19,13.8,1
Cyclone,Vilbawa,Kurunegala,5,3,11.2,1
Cyclone,Pannala,Kurunegala,11,12,7.5,1
Cyclone,Kurunegala,Kurunegala,10,1,8.8,1
Cyclone,Polgahawela,Kurunegala,1,12,9.9,1
Cyclone,Rasnayakapura,Kurunegala,6,10,14.4,1
Cyclone,Mawathagama,Kurunegala,5,29,11.2,1
Cyclone,Kuliyapitiya West,Kurunegala,10,28,8.8,1
Cyclone,Ibbagamuwa,Kurunegala,3,28,5.7,1
Cyclone,Ibbagamuwa,Kurunegala,10,31,8.8,1
Cyclone,Polgahawela,Kurunegala,9,11,12.6,1
Cyclone,Rideegama,Kurunegala,9,9,12.6,1
Cyclone,Kobeigane,Kurunegala,6,10,14.4,1
Cyclone,Kobeigane,Kurunegala,7,19,14.2,1
Cyclone,Kuliyapitiya West,Kurunegala,7,19,14.2,1
Cyclone,Mawathagama,Kurunegala,7,20,14.2,1
Cyclone,Rideegama,Kurunegala,11,23,7.5,1
Cyclone,Mallawapitiya,Kurunegala,12,19,9.3,1
Cyclone,Narammala,Kurunegala,9,25,12.6,1
Cyclone,Mawathagama,Kurunegala,4,30,5.8,1
Cyclone,Kurunegala,Kurunegala,11,10,7.5,1
Cyclone,Ganewatta,Kurunegala,10,31,8.8,1
Cyclone,Kuliyapitiya West,Kurunegala,9,24,12.6,1
Cyclone,Polpithigama,Kurunegala,9,1,12.6,1
Cyclone,Kobeigane,Kurunegala,9,1,12.6,1
Cyclone,Polpithigama,Kurunegala,9,24,12.6,1
Cyclone,Ibbagamuwa,Kurunegala,4,6,5.8,1
Cyclone,Kuliyapitiya West,Kurunegala,10,3,8.8,1
Cyclone,Bamunukotuwa,Kurunegala,4,2,5.8,1
Cyclone,Panduwasnuwara East,Kurunegala,4,2,5.8,1
Cyclone,Maspotha,Kurunegala,4,15,5.8,1
Cyclone,Maspotha,Kurunegala,4,3,5.8,1
Cyclone,Ehetuwewa,Kurunegala,12,18,9.3,1
Cyclone,Pannala,Kurunegala,4,14,5.8,1
Cyclone,Polgahawela,Kurunegala,9,25,12.6,1
Cyclone,Mallawapitiya,Kurunegala,3,9,5.7,1
Cyclone,Bamunukotuwa,Kurunegala,7,17,14.2,1
Cyclone,Ambanpola,Kurunegala,4,3,5.8,1
Cyclone,Mawathagama,Kurunegala,7,23,14.2,1
Cyclone,Polpithigama,Kurunegala,6,8,14.4,1
Cyclone,Maspotha,Kurunegala,10,20,8.8,1
Cyclone,Giribawa,Kurunegala,12,16,9.3,1
Cyclone,Kobeigane,Kurunegala,1,17,9.9,1
Cyclone,Panduwasnuwara East,Kurunegala,3,13,5.7,1
Cyclone,Bingiriya,Kurunegala,11,27,7.5,1
Cyclone,Narammala,Kurunegala,7,16,14.2,1
Cyclone,Narammala,Kurunegala,7,20,14.2,1
Cyclone,Narammala,Kurunegala,7,17,14.2,1
Cyclone,Narammala,Kurunegala,10,28,8.8,1
Cyclone,Narammala,Kurunegala,4,12,5.8,1
Cyclone,Kuliyapitiya East,Kurunegala,7,16,14.2,1
Cyclone,Kuliyapitiya East,Kurunegala,4,5,5.8,1
Cyclone,Kuliyapitiya West,Kurunegala,9,5,12.6,1
Cyclone,Pannala,Kurunegala,4,16,5.8,1
Cyclone,Alawwa,Kurunegala,11,27,7.5,1
Cyclone,Alawwa,Kurunegala,10,27,8.8,1
Cyclone,Alawwa,Kurunegala,10,30,8.8,1
Cyclone,Pannala,Kurunegala,11,24,7.5,1
Cyclone,Pannala,Kurunegala,10,10,8.8,1
Cyclone,Pannala,Kurunegala,5,31,11.2,1
Cyclone,Pannala,Kurunegala,12,24,9.3,1
Cyclone,Pannala,Kurunegala,2,23,8.1,1
Cyclone,Pannala,Kurunegala,10,1,8.8,1
Cyclone,Pannala,Kurunegala,8,20,13.8,1
Cyclone,Pannala,Kurunegala,10,2,8.8,1
Cyclone,Bingiriya,Kurunegala,8,11,13.8,1
Cyclone,Mawathagama,Kurunegala,10,23,8.8,1
Cyclone,Udubaddawa,Kurunegala,4,14,5.8,1
Cyclone,Giribawa,Kurunegala,4,14,5.8,1
Cyclone,Alawwa,Kurunegala,4,9,5.8,1
Cyclone,Pannala,Kurunegala,4,8,5.8,1
Cyclone,Alawwa,Kurunegala,3,6,5.7,1
Cyclone,Alawwa,Kurunegala,9,11,12.6,1
Cyclone,Alawwa,Kurunegala,8,19,13.8,1
Cyclone,Alawwa,Kurunegala,6,23,14.4,1
Cyclone,Alawwa,Kurunegala,10,10,8.8,1
Cyclone,Alawwa,Kurunegala,10,27,8.8,1
Cyclone,Maspotha,Kurunegala,10,13,8.8,1
Cyclone,Alawwa,Kurunegala,11,4,7.5,1
Cyclone,Paduwasnuwara West,Kurunegala,10,13,8.8,1
Cyclone,Pannala,Kurunegala,1,2,9.9,1
Cyclone,Alawwa,Kurunegala,4,7,5.8,1
Cyclone,Alawwa,Kurunegala,3,4,5.7,1
Cyclone,Bamunukotuwa,Kurunegala,10,13,8.8,1
Cyclone,Pannala,Kurunegala,6,23,14.4,1
Cyclone,Kobeigane,Kurunegala,10,13,8.8,1
Cyclone,Galgamuwa,Kurunegala,10,13,8.8,1
Cyclone,Alawwa,Kurunegala,10,13,8.8,1
Cyclone,Pannala,Kurunegala,7,3,14.2,1
Cyclone,Wariyapola,Kurunegala,10,13,8.8,1
Cyclone,Panduwasnuwara East,Kurunegala,10,13,8.8,1
Cyclone,Pannala,Kurunegala,6,21,14.4,1
Cyclone,Pannala,Kurunegala,8,14,13.8,1
Cyclone,Narammala,Kurunegala,10,13,8.8,1
Cyclone,Bamunukotuwa,Kurunegala,5,29,11.2,1
Cyclone,Pannala,Kurunegala,5,29,11.2,1
Cyclone,Ganewatta,Kurunegala,12,1,9.3,1
Cyclone,Wellpalla,Kurunegala,12,23,9.3,0
Cyclone,Alawwa,Kurunegala,11,3,7.5,1
Cyclone,Bingiriya,Kurunegala,10,23,8.8,1
Cyclone,Bingiriya,Kurunegala,10,18,8.8,1
Cyclone,Kuliyapitiya West,Kurunegala,8,15,13.8,1
Cyclone,Mallawapitiya,Kurunegala,8,15,13.8,1
Cyclone,Mahawa,Kurunegala,3,15,5.7,1
Cyclone,Mawathagama,Kurunegala,8,15,13.8,1
Cyclone,Pannala,Kurunegala,5,13,11.2,1
Cyclone,Narammala,Kurunegala,5,13,11.2,1
Cyclone,Bingiriya,Kurunegala,10,30,8.8,1
Cyclone,Weerambugedara,Kurunegala,10,22,8.8,1
Cyclone,Weerambugedara,Kurunegala,2,12,8.1,1
Cyclone,Boyagana,Kurunegala,4,25,5.8,1
Cyclone,Naliya,Kurunegala,4,25,5.8,1
Cyclone,Narammala,Kurunegala,2,13,8.1,1
Cyclone,Narammala,Kurunegala,4,2,5.8,1
Cyclone,Narammala,Kurunegala,4,7,5.8,1
Cyclone,Kuliyapitiya East,Kurunegala,4,6,5.8,1
Cyclone,Kuliyapitiya West,Kurunegala,6,16,14.4,1
Cyclone,Udubaddawa,Kurunegala,4,8,5.8,1
Cyclone,Pannala,Kurunegala,10,13,8.8,1
Cyclone,Galgamuwa,Kurunegala,3,6,5.7,1
Cyclone,Polgahawela,Kurunegala,10,12,8.8,1
Cyclone,Yayamulla,Kurunegala,5,13,11.2,1
Cyclone,Maravita,Kurunegala,5,13,11.2,1
Cyclone,Kuliyapitiya,Kurunegala,5,13,11.2,1
Cyclone,Udubaddawa,Kurunegala,5,3,11.2,1
Cyclone,Alawwa,Kurunegala,11,8,7.5,1
Cyclone,Narammala,Kurunegala,4,14,5.8,1
Cyclone,Mallawapitiya,Kurunegala,6,19,14.4,1
Cyclone,Pannala,Kurunegala,8,10,13.8,1
Cyclone,Mallawapitiya,Kurunegala,6,26,14.4,1
Cyclone,Kuliyapitiya East,Kurunegala,10,26,8.8,1
Cyclone,Wariyapola,Kurunegala,5,9,11.2,1
Cyclone,Mallawapitiya,Kurunegala,3,8,5.7,1
Cyclone,Panduwasnuwara East,Kurunegala,5,9,11.2,1
Cyclone,Paduwasnuwara West,Kurunegala,5,9,11.2,1
Cyclone,Nikaweratiya,Kurunegala,5,9,11.2,1
Cyclone,Ganewatta,Kurunegala,2,8,8.1,1
Cyclone,Weerambugedara,Kurunegala,4,30,5.8,1
Cyclone,Narammala,Kurunegala,10,26,8.8,1
Cyclone,Rideegama,Kurunegala,3,26,5.7,1
Cyclone,Kobeigane,Kurunegala,5,9,11.2,1
Cyclone,Mallawapitiya,Kurunegala,5,9,11.2,1
Cyclone,Kuliyapitiya East,Kurunegala,10,9,8.8,1
Cyclone,Mallawapitiya,Kurunegala,5,21,11.2,1
Cyclone,Mahawa,Kurunegala,8,3,13.8,1
Cyclone,Kuliyapitiya West,Kurunegala,7,14,14.2,1
Cyclone,Kuliyapitiya West,Kurunegala,7,27,14.2,1
Cyclone,Kuliyapitiya West,Kurunegala,9,12,12.6,1
Cyclone,Kuliyapitiya West,Kurunegala,9,21,12.6,1
Cyclone,Mawathagama,Kurunegala,2,13,8.1,1
Cyclone,Wariyapola,Kurunegala,7,27,14.2,1
Cyclone,Kurunegala,Kurunegala,8,15,13.8,1
Cyclone,Panduwasnuwara East,Kurunegala,8,15,13.8,1
Cyclone,Polpithigama,Kurunegala,5,4,11.2,1
Cyclone,Weerambugedara,Kurunegala,4,26,5.8,1
Cyclone,Kuliyapitiya East,Kurunegala,8,15,13.8,1
Cyclone,Kuliyapitiya East,Kurunegala,5,9,11.2,1
Cyclone,Panduwasnuwara East,Kurunegala,10,30,8.8,1
Cyclone,Narammala,Kurunegala,8,14,13.8,1
Cyclone,Panduwasnuwara East,Kurunegala,4,26,5.8,1
Cyclone,Kuliyapitiya East,Kurunegala,10,19,8.8,1
Cyclone,Alawwa,Kurunegala,6,11,14.4,1
Cyclone,Pothuhera,Kurunegala,7,13,14.2,0
Cyclone,Ganewatta,Kurunegala,6,11,14.4,1
Cyclone,Wariyapola,Kurunegala,6,11,14.4,1
Cyclone,Alawwa,Kurunegala,8,14,13.8,1
Cyclone,Maspotha,Kurunegala,6,9,14.4,1
Cyclone,Udubaddawa,Kurunegala,6,10,14.4,1
Cyclone,Pannala,Kurunegala,11,22,7.5,1
Cyclone,Pannala,Kurunegala,7,26,14.2,1
Cyclone,Weerambugedara,Kurunegala,8,15,13.8,1
Cyclone,Maspotha,Kurunegala,8,15,13.8,1
Cyclone,Pannala,Kurunegala,4,20,5.8,1
Cyclone,Pannala,Kurunegala,7,27,14.2,1
Cyclone,Pannala,Kurunegala,11,2,7.5,1
Cyclone,Galgamuwa,Kurunegala,4,20,5.8,1
Cyclone,Panduwasnuwara East,Kurunegala,4,20,5.8,1
Cyclone,Paduwasnuwara West,Kurunegala,4,20,5.8,1
Cyclone,Ambanpola,Kurunegala,4,15,5.8,1
Cyclone,Bamunukotuwa,Kurunegala,4,24,5.8,1
Cyclone,Bamunukotuwa,Kurunegala,2,11,8.1,1
Cyclone,Medelpola,Kurunegala,7,2,14.2,0
Cyclone,Pannala,Kurunegala,1,20,9.9,1
Cyclone,Mallawapitiya,Kurunegala,6,5,14.4,1
Cyclone,Pannala,Kurunegala,4,26,5.8,1
Cyclone,Pannala,Kurunegala,4,21,5.8,1
Cyclone,Pannala,Kurunegala,8,6,13.8,1
Cyclone,Nikaweratiya,Kurunegala,7,27,14.2,1
Cyclone,Mahawa,Kurunegala,5,2,11.2,1
Cyclone,Paduwasnuwara West,Kurunegala,8,15,13.8,1
Cyclone,Alawwa,Kurunegala,11,22,7.5,1
Cyclone,Polgahawela,Kurunegala,1,30,9.9,1
Cyclone,Alawwa,Kurunegala,4,20,5.8,1
Cyclone,Galgamuwa,Kurunegala,9,16,12.6,1
Cyclone,Udakendawala,Kurunegala,4,19,5.8,0
Cyclone,Polgahawela,Kurunegala,9,11,12.6,1
Cyclone,Polgahawela,Kurunegala,10,2,8.8,1
Cyclone,Polgahawela,Kurunegala,3,22,5.7,1
Cyclone,Ibbagamuwa,Kurunegala,10,2,8.8,1
Cyclone,Polgahawela,Kurunegala,12,4,9.3,1
Cyclone,Rideegama,Kurunegala,8,25,13.8,1
Cyclone,Polgahawela,Kurunegala,9,2,12.6,1
Cyclone,Udakendawala,Kurunegala,4,9,5.8,0
Cyclone,Rideegama,Kurunegala,10,2,8.8,1
Cyclone,Udakendawala,Kurunegala,4,18,5.8,0
Cyclone,Kuliyapitiya West,Kurunegala,10,20,8.8,1
Cyclone,Polpithigama,Kurunegala,10,20,8.8,1
Cyclone,Mawathagama,Kurunegala,10,16,8.8,1
Cyclone,Polgahawela,Kurunegala,10,30,8.8,1
Cyclone,Pannala,Kurunegala,4,25,5.8,1
Cyclone,Kurunegala,Kurunegala,3,13,5.7,1
Cyclone,Weerambugedara,Kurunegala,10,24,8.8,1
Cyclone,Mahawa,Kurunegala,10,23,8.8,1
Cyclone,Ibbagamuwa,Kurunegala,7,18,14.2,1
Cyclone,Polgahawela,Kurunegala,3,8,5.7,1
Cyclone,Polgahawela,Kurunegala,6,10,14.4,1
Cyclone,Ibbagamuwa,Kurunegala,8,17,13.8,1
Cyclone,Kuliyapitiya East,Kurunegala,10,20,8.8,1
Cyclone,Alawwa,Kurunegala,11,15,7.5,1
Cyclone,Vellankulam,Mannar,8,25,20.1,0
Cyclone,Nanadhan,Mannar,6,11,22.6,1
Cyclone,Mannar Town,Mannar,11,17,13.0,0
Cyclone,Manthai West,Mannar,12,29,15.9,0
Cyclone,Palaikuli,Mannar,5,13,18.0,0
Cyclone,Rasamadhu,Mannar,5,22,18.0,0
Cyclone,Madhu,Mannar,9,9,18.9,0
Cyclone,Rasamadhu,Mannar,5,18,18.0,1
Cyclone,Nanadhan,Mannar,12,28,15.9,0
Cyclone,Vellankulam,Mannar,4,30,10.2,1
Cyclone,Mathakiramam,Mannar,4,20,10.2,0
Cyclone,Manthai West,Mannar,4,26,10.2,0
Cyclone,Mannar Town,Mannar,6,30,22.6,0
Cyclone,Manthai West,Mannar,6,22,22.6,0
Cyclone,Pesalai,Mannar,5,14,18.0,0
Cyclone,Nanadhan,Mannar,6,26,22.6,0
Cyclone,Manthai West,Mannar,12,8,15.9,1
Cyclone,Vellankulam,Mannar,4,25,10.2,0
Cyclone,Mathakiramam,Mannar,4,30,10.2,1
Cyclone,Mannar Town,Mannar,12,27,15.9,1
Cyclone,Manthai West,Mannar,12,19,15.9,1
Cyclone,Nanadhan,Mannar,5,10,18.0,0
Cyclone,Madhu,Mannar,4,11,10.2,0
Cyclone,Manthai West,Mannar,4,29,10.2,0
Cyclone,Nanadhan,Mannar,6,3,22.6,0
Cyclone,Musalai,Mannar,6,11,22.6,0
Cyclone,Nanadhan,Mannar,6,13,22.6,1
Cyclone,Palaikuli,Mannar,6,29,22.6,0
Cyclone,Madhu,Mannar,6,16,22.6,1
Cyclone,Mannar Town,Mannar,6,8,22.6,1
Cyclone,Mannar,Mannar,11,20,13.0,1
Cyclone,Manthai West,Mannar,6,9,22.6,1
Cyclone,Mannar Town,Mannar,5,13,18.0,1
Cyclone,Musalai,Mannar,10,18,13.9,1
Cyclone,Mannar Town,Mannar,11,12,13.0,0
Cyclone,Vellankulam,Mannar,8,12,20.1,1
Cyclone,Mannar Town,Mannar,9,16,18.9,1
Cyclone,Mannar Town,Mannar,11,20,13.0,1
Cyclone,Weliwetiya,Mannar,9,23,18.9,0
Cyclone,Nanadhan,Mannar,5,23,18.0,0
Cyclone,Madhu,Mannar,1,9,16.3,0
Cyclone,Weliwetiya,Mannar,9,30,18.9,1
Cyclone,Mannar,Mannar,11,26,13.0,0
Cyclone,Mannar,Mannar,11,3,13.0,0
Cyclone,Madhu,Mannar,4,14,10.2,0
Cyclone,Manthai West,Mannar,4,20,10.2,0
Cyclone,Manthai West,Mannar,4,18,10.2,1
Cyclone,Manthai West,Mannar,12,15,15.9,0
Cyclone,Mannar Town,Mannar,9,11,18.9,0
Cyclone,Musalai,Mannar,10,4,13.9,0
Cyclone,Musalai,Mannar,5,18,18.0,1
Cyclone,Nanadhan,Mannar,5,18,18.0,1
Cyclone,Nanadhan,Mannar,5,1,18.0,1
Cyclone,Mannar Town,Mannar,12,9,15.9,0
Cyclone,Madhu,Mannar,1,27,16.3,1
Cyclone,Palaikuli,Mannar,5,18,18.0,1
Cyclone,Pesalai,Mannar,5,13,18.0,1
Cyclone,Mannar Town,Mannar,5,12,18.0,0
Cyclone,Musalai,Mannar,6,21,22.6,1
Cyclone,Madhu,Mannar,4,29,10.2,1
Cyclone,Nanadhan,Mannar,12,21,15.9,1
Cyclone,Palaikuli,Mannar,6,21,22.6,1
Cyclone,Manthai West,Mannar,4,30,10.2,1
Cyclone,Madhu,Mannar,4,30,10.2,1
Cyclone,Madhu,Mannar,6,10,22.6,0
Cyclone,Musalai,Mannar,5,23,18.0,0
Cyclone,Manthai West,Mannar,4,16,10.2,1
Cyclone,Mannar Town,Mannar,11,16,13.0,1
Cyclone,Madhu,Mannar,9,30,18.9,1
Cyclone,Ukuwela,Matale,10,14,5.1,0
Cyclone,Naula,Matale,8,14,8.8,1
Cyclone,Wilgamuwa,Matale,5,7,7.0,1
Cyclone,Laggalapallegama,Matale,10,18,5.1,0
Cyclone,Etha Bendiwewa,Matale,3,5,3.8,0
Cyclone,Ukuwela,Matale,7,19,9.7,1
Cyclone,Ukuwela,Matale,8,14,8.8,1
Cyclone,Ukuwela,Matale,10,1,5.1,1
Cyclone,Laggalapallegama,Matale,9,16,8.2,0
Cyclone,Matale,Matale,10,12,5.1,0
Cyclone,Pallepola,Matale,9,7,8.2,0
Cyclone,Raithalawela,Matale,3,18,3.8,0
Cyclone,Laggalapallegama,Matale,10,4,5.1,1
Cyclone,Ukuwela,Matale,1,17,5.7,1
Cyclone,Pannampitiya,Matale,3,5,3.8,0
Cyclone,Rattota,Matale,10,2,5.1,1
Cyclone,Dambulla,Matale,8,14,8.8,1
Cyclone,Pallepola North,Matale,9,1,8.2,0
Cyclone,Ukuwela,Matale,9,12,8.2,0
Cyclone,Rathninda,Matale,7,28,9.7,0
Cyclone,Muwagala,Matale,2,25,5.3,0
Cyclone,Kalapitiya,Matale,2,11,5.3,0
Cyclone,Wariyapola Watta,Matale,2,21,5.3,0
Cyclone,Nawarathnagoda,Matale,2,12,5.3,0
Cyclone,Pananthadiya,Matale,2,16,5.3,0
Cyclone,Raithalawela,Matale,2,26,5.3,0
Cyclone,Warakaura,Matale,2,24,5.3,0
Cyclone,Elkaduwa,Matale,9,25,8.2,0
Cyclone,Daluwela,Matale,1,8,5.7,0
Cyclone,Ethipola,Matale,1,19,5.7,0
Cyclone,Thalgahagoda,Matale,1,20,5.7,0
Cyclone,Deevilla North,Matale,1,18,5.7,0
Cyclone,Galagama,Matale,1,16,5.7,0
Cyclone,Kaduwela,Matale,12,5,4.8,0
Cyclone,Ulapthapitiya,Matale,12,28,4.8,0
Cyclone,Laggalapallegama,Matale,7,3,9.7,1
Cyclone,Halangoda,Matale,12,1,4.8,0
Cyclone,Hunugalawatta,Matale,6,5,10.3,0
Cyclone,Pitawala,Matale,1,1,5.7,0
Cyclone,Ukuwela,Matale,10,5,5.1,0
Cyclone,Meda Ela,Matale,1,4,5.7,0
Cyclone,Pallegama,Matale,2,16,5.3,0
Cyclone,Yatawatta,Matale,10,21,5.1,0
Cyclone,Ukuwela,Matale,12,14,4.8,0
Cyclone,Ukuwela,Matale,9,20,8.2,1
Cyclone,Kalapitiya,Matale,2,10,5.3,1
Cyclone,Muwagala,Matale,2,10,5.3,1
Cyclone,Wetakoluwewa,Matale,3,18,3.8,0
Cyclone,Rathninda,Matale,7,9,9.7,1
Cyclone,Pitawala,Matale,1,10,5.7,1
Cyclone,Meda Ela,Matale,1,10,5.7,1
Cyclone,Ellepola,Matale,1,10,5.7,1
Cyclone,Pallegama,Matale,2,10,5.3,1
Cyclone,Pallepola North,Matale,9,30,8.2,1
Cyclone,Raithalawela,Matale,3,29,3.8,1
Cyclone,Pannampitiya,Matale,3,20,3.8,1
Cyclone,Etha Bendiwewa,Matale,3,20,3.8,1
Cyclone,Koholanwala,Matale,6,15,10.3,0
Cyclone,Hunugalawatta,Matale,6,12,10.3,0
Cyclone,Naula,Matale,7,15,9.7,1
Cyclone,Naula,Matale,4,12,3.5,1
Cyclone,Ellepola,Matale,1,1,5.7,0
Cyclone,Laggalapallegama,Matale,8,16,8.8,1
Cyclone,Naula,Matale,8,27,8.8,0
Cyclone,Wariyapola Watta,Matale,2,10,5.3,1
Cyclone,Matale,Matale,5,14,7.0,0
Cyclone,Naula,Matale,5,29,7.0,0
Cyclone,Galewela,Matale,5,27,7.0,0
Cyclone,Rattota,Matale,5,23,7.0,0
Cyclone,Ukuwela,Matale,5,8,7.0,0
Cyclone,Pallepola,Matale,5,26,7.0,0
Cyclone,Galewela,Matale,5,27,7.0,0
Cyclone,Naula,Matale,5,13,7.0,0
Cyclone,Matale,Matale,5,29,7.0,0
Cyclone,Ambanganga Korale,Matale,8,14,8.8,1
Cyclone,Ukuwela,Matale,6,19,10.3,0
Cyclone,Matale,Matale,6,16,10.3,0
Cyclone,Ukuwela,Matale,7,16,9.7,0
Cyclone,Wilgamuwa,Matale,10,4,5.1,0
Cyclone,Pallepola,Matale,9,10,8.2,0
