Disaster,Location,District,Month,Day,Rainfall(mm),Flood
Flood,Siyambalanduwa,Monaragala,7,23,113.0,1
Flood,Kumana,Monaragala,4,12,182.0,0
Flood,Pelawatta,Monaragala,4,20,182.0,0
Flood,Buttala,Monaragala,11,7,334.0,0
Flood,Siyambalanduwa,Monaragala,1,3,137.0,1
Flood,Katharagama,Monaragala,5,10,138.0,1
Flood,Siyambalanduwa,Monaragala,12,26,450.4,1
Flood,Siyambalanduwa,Monaragala,1,24,137.0,1
Flood,Medagama,Monaragala,11,23,334.0,0
Flood,Thanamalvila,Monaragala,3,22,250.1,1
Flood,Bibile,Monaragala,1,9,301.6,1
Flood,Buttala,Monaragala,12,26,450.4,1
Flood,Wellawaya,Monaragala,1,9,301.6,1
Flood,Siyambalanduwa,Monaragala,1,9,301.6,1
Flood,Medagama,Monaragala,1,9,301.6,1
Flood,Siyambalanduwa,Monaragala,1,22,137.0,1
Flood,Badalkumbura,Monaragala,1,9,301.6,1
Flood,Siyambalanduwa,Monaragala,9,28,87.8,1
Flood,Thanamalvila,Monaragala,12,15,237.0,0
Flood,Wellawaya,Monaragala,12,24,237.0,0
Flood,Medagama,Monaragala,9,7,87.8,1
Flood,Madulla,Monaragala,1,9,301.6,1
Flood,Siyambalanduwa,Monaragala,1,10,137.0,1
Flood,Thanakoratuwa,Monaragala,11,16,334.0,0
Flood,Siyambalanduwa,Monaragala,12,20,235.0,1
Flood,Siyambalanduwa,Monaragala,11,7,334.0,1
Flood,Katharagama,Monaragala,12,26,450.4,1
Flood,Siyambalanduwa,Monaragala,1,29,137.0,1
Flood,Siyambalanduwa,Monaragala,1,3,137.0,1
Flood,Siyambalanduwa,Monaragala,6,26,82.0,1
Flood,Siyambalanduwa,Monaragala,1,18,137.0,1
Flood,Siyambalanduwa,Monaragala,1,30,137.0,1
Flood,Wellawaya,Monaragala,10,20,231.1,0
Flood,Siyambalanduwa,Monaragala,2,6,93.0,1
Flood,Siyambalanduwa,Monaragala,2,22,93.0,1
Flood,Siyambalanduwa,Monaragala,12,30,235.0,1
Flood,Siyambalanduwa,Monaragala,5,9,117.0,1
Flood,Silawathai,Mullaitivu,11,27,456.0,1
Flood,Oddusuddan,Mullaitivu,11,19,456.0,0
Flood,Siradikulam,Mullaitivu,11,27,456.0,1
Flood,Manthai East,Mullaitivu,11,21,456.0,0
Flood,Maritimepattu,Mullaitivu,12,27,321.0,0
Flood,Puthukudiyiruppu,Mullaitivu,12,3,321.0,0
Flood,Udayarkaddu,Mullaitivu,11,22,456.0,1
Flood,Maritimepattu,Mullaitivu,11,13,456.0,0
Flood,Thunukkai,Mullaitivu,12,29,321.0,0
Flood,Weli Oya,Mullaitivu,11,2,456.0,0
Flood,Kallappadu South,Mullaitivu,11,27,456.0,1
Flood,Oddusuddan,Mullaitivu,11,19,456.0,0
Flood,Maritimepattu,Mullaitivu,11,24,456.0,0
Flood,Thunukkai,Mullaitivu,11,25,456.0,0
Flood,Puthukudiyiruppu,Mullaitivu,11,2,456.0,0
Flood,Olumadu,Mullaitivu,11,27,456.0,1
Flood,Mankulam,Mullaitivu,11,27,456.0,1
Flood,Puthukudiyiruppu,Mullaitivu,11,15,456.0,0
Flood,Manikapuram,Mullaitivu,11,22,456.0,1
Flood,Kokilai,Mullaitivu,11,22,456.0,1
Flood,Thirumurikandy,Mullaitivu,11,22,456.0,1
Flood,Maritimepattu,Mullaitivu,11,16,456.0,0
Flood,Weli Oya,Mullaitivu,5,17,82.0,0
Flood,Thirumurikandy,Mullaitivu,11,27,456.0,1
Flood,Inthupuram,Mullaitivu,11,27,456.0,1
Flood,Ampakamam,Mullaitivu,11,27,456.0,1
Flood,Weli Oya,Mullaitivu,10,19,381.0,0
Flood,Maritimepattu,Mullaitivu,11,28,456.0,0
Flood,Manthai East,Mullaitivu,5,5,82.0,0
Flood,Thunukkai,Mullaitivu,5,12,82.0,0
Flood,Oddusuddan,Mullaitivu,5,9,82.0,0
Flood,Puthukudiyiruppu,Mullaitivu,5,25,82.0,0
Flood,Maritimepattu,Mullaitivu,5,7,82.0,0
Flood,Oddusuddan,Mullaitivu,1,26,106.0,0
Flood,Maritimepattu,Mullaitivu,11,21,456.0,1
Flood,Puthukudiyiruppu,Mullaitivu,5,27,82.0,0
Flood,Kokilai,Mullaitivu,12,16,321.0,1
Flood,Maritimepattu,Mullaitivu,11,27,456.0,1
Flood,Thunukkai,Mullaitivu,11,1,456.0,0
Flood,Maritimepattu,Mullaitivu,12,20,321.0,1
Flood,Maritimepattu,Mullaitivu,10,20,381.0,0
Flood,Puthukudiyiruppu,Mullaitivu,10,19,381.0,0
Flood,Oddusuddan,Mullaitivu,10,22,381.0,0
Flood,Manthai East,Mullaitivu,10,23,381.0,0
Flood,Thunukkai,Mullaitivu,10,13,381.0,0
Flood,Maritimepattu,Mullaitivu,12,23,321.0,1
Flood,Thunukkai,Mullaitivu,12,22,321.0,1
Flood,Oddusuddan,Mullaitivu,12,22,321.0,1
Flood,Puthukudiyiruppu,Mullaitivu,12,23,321.0,1
Flood,Manthai East,Mullaitivu,11,29,456.0,0
Flood,Thunukkai,Mullaitivu,1,11,106.0,1
Flood,Puthukudiyiruppu,Mullaitivu,5,22,82.0,1
Flood,Oddusuddan,Mullaitivu,11,7,456.0,1
Flood,Thunukkai,Mullaitivu,11,7,456.0,1
Flood,Maritimepattu,Mullaitivu,11,7,456.0,1
Flood,Weli Oya,Mullaitivu,11,8,456.0,1
Flood,Puthukudiyiruppu,Mullaitivu,11,8,456.0,1
Flood,Maritimepattu,Mullaitivu,12,5,321.0,1
Flood,Puthukudiyiruppu,Mullaitivu,12,6,321.0,1
Flood,Oddusuddan,Mullaitivu,11,18,456.0,0
Flood,Thunukkai,Mullaitivu,11,15,456.0,0
Flood,Maritimepattu,Mullaitivu,11,13,456.0,0
Flood,Oddusuddan,Mullaitivu,11,5,456.0,1
Flood,Weli Oya,Mullaitivu,11,6,456.0,0
Flood,Maritimepattu,Mullaitivu,11,16,456.0,0
Flood,Thunukkai,Mullaitivu,12,14,321.0,0
Flood,Oddusuddan,Mullaitivu,11,8,456.0,0
Flood,Maritimepattu,Mullaitivu,11,20,456.0,0
Flood,Manthai East,Mullaitivu,11,18,456.0,0
Flood,Weli Oya,Mullaitivu,5,16,82.0,1
Flood,Manthai East,Mullaitivu,5,16,82.0,1
Flood,Thunukkai,Mullaitivu,5,16,82.0,1
Flood,Oddusuddan,Mullaitivu,5,16,82.0,1
Flood,Puthukudiyiruppu,Mullaitivu,5,15,82.0,1
Flood,Maritimepattu,Mullaitivu,5,16,82.0,1
Flood,Maritimepattu,Mullaitivu,12,29,321.0,0
Flood,Oddusuddan,Mullaitivu,1,6,106.0,1
Flood,Puthukudiyiruppu,Mullaitivu,11,22,456.0,1
Flood,Maritimepattu,Mullaitivu,12,8,321.0,1
Flood,Thunukkai,Mullaitivu,12,8,321.0,1
Flood,Weli Oya,Mullaitivu,11,13,456.0,1
Flood,Puthukudiyiruppu,Mullaitivu,11,13,456.0,1
Flood,Oddusuddan,Mullaitivu,11,13,456.0,1
Flood,Maritimepattu,Mullaitivu,11,13,456.0,1
Flood,Manthai East,Mullaitivu,11,13,456.0,1
Flood,Thunukkai,Mullaitivu,11,13,456.0,1
Flood,Maritimepattu,Mullaitivu,11,22,456.0,1
Flood,Oddusuddan,Mullaitivu,11,22,456.0,1
Flood,Puthukudiyiruppu,Mullaitivu,12,13,321.0,0
Flood,Oddusuddan,Mullaitivu,12,22,321.0,0
Flood,Puthukudiyiruppu,Mullaitivu,12,8,321.0,1
Flood,Oddusuddan,Mullaitivu,12,22,321.0,1
Flood,Puthukudiyiruppu,Mullaitivu,12,22,321.0,1
Flood,Thunukkai,Mullaitivu,12,22,321.0,1
Flood,Thunukkai,Mullaitivu,12,19,321.0,1
Flood,Thirumurikandy,Mullaitivu,12,19,321.0,1
Flood,Manikapuram,Mullaitivu,12,19,321.0,1
Flood,Kokilai,Mullaitivu,12,19,321.0,1
Flood,All District,Mullaitivu,6,2,48.0,1
Flood,All District,Mullaitivu,1,13,106.0,1
Flood,Oddusuddan,Mullaitivu,11,25,456.0,0
Flood,Oddusuddan,Mullaitivu,10,28,381.0,1
Flood,Puthukudiyiruppu,Mullaitivu,10,28,381.0,1
Flood,Maritimepattu,Mullaitivu,10,28,381.0,1
Flood,Manthai East,Mullaitivu,11,25,456.0,1
Flood,Kokilai,Mullaitivu,11,25,456.0,1
Flood,Maritimepattu,Mullaitivu,11,25,456.0,1
Flood,Puthukudiyiruppu,Mullaitivu,12,19,321.0,1
Flood,Maritimepattu,Mullaitivu,12,19,321.0,1
Flood,Thunukkai,Mullaitivu,1,6,106.0,0
Flood,Weli Oya,Mullaitivu,12,20,321.0,0
Flood,Manthai East,Mullaitivu,11,27,456.0,1
Flood,Puthukudiyiruppu,Mullaitivu,12,21,321.0,0
Flood,Oddusuddan,Mullaitivu,12,2,321.0,0
Flood,Thunukkai,Mullaitivu,12,13,321.0,0
Flood,Maritimepattu,Mullaitivu,12,16,321.0,1
Flood,Maritimepattu,Mullaitivu,12,22,321.0,0
Flood,Maritimepattu,Mullaitivu,12,13,321.0,0
Flood,Oddusuddan,Mullaitivu,12,19,321.0,1
Flood,Siradikulam,Mullaitivu,11,25,456.0,1
Flood,Thunukkai,Mullaitivu,11,25,456.0,1
Flood,Manthai East,Mullaitivu,12,13,321.0,0
Flood,Maritimepattu,Mullaitivu,12,22,321.0,1
Flood,Manthai East,Mullaitivu,12,22,321.0,1
Flood,Weli Oya,Mullaitivu,12,24,321.0,1
Flood,Puthukudiyiruppu,Mullaitivu,11,15,456.0,0
Flood,Weli Oya,Mullaitivu,10,28,381.0,1
Flood,Maritimepattu,Mullaitivu,11,25,456.0,1
Flood,Puthukudiyiruppu,Mullaitivu,12,5,321.0,1
Flood,Maritimepattu,Mullaitivu,12,25,321.0,0
Flood,Puthukudiyiruppu,Mullaitivu,12,21,321.0,0
Flood,Manthai East,Mullaitivu,12,5,321.0,1
Flood,Maritimepattu,Mullaitivu,12,5,321.0,1
Flood,Weli Oya,Mullaitivu,12,5,321.0,1
Flood,Oddusuddan,Mullaitivu,12,5,321.0,1
Flood,Thunukkai,Mullaitivu,12,6,321.0,1
Flood,Weli Oya,Mullaitivu,12,23,321.0,1
Flood,Maritimepattu,Mullaitivu,12,23,321.0,1
Flood,Oddusuddan,Mullaitivu,12,4,321.0,0
Flood,Thunukkai,Mullaitivu,10,28,381.0,1
Flood,Siradikulam,Mullaitivu,10,28,381.0,1
Flood,Manikapuram,Mullaitivu,10,28,381.0,1
Flood,Thirumurikandy,Mullaitivu,10,28,381.0,1
Flood,Kokilai,Mullaitivu,10,28,381.0,1
Flood,Puthukudiyiruppu,Mullaitivu,12,7,321.0,0
Flood,Thunukkai,Mullaitivu,12,18,321.0,0
Flood,Maritimepattu,Mullaitivu,12,24,321.0,0
Flood,Oddusuddan,Mullaitivu,11,27,456.0,1
Flood,Maritimepattu,Mullaitivu,12,21,321.0,0
Flood,Manthai East,Mullaitivu,10,28,381.0,1
Flood,Oddusuddan,Mullaitivu,12,28,321.0,0
Flood,Manthai East,Mullaitivu,12,4,321.0,0
Flood,Kokilai,Mullaitivu,11,28,456.0,0
Flood,Thunukkai,Mullaitivu,11,27,456.0,0
Flood,Siradikulam,Mullaitivu,11,15,456.0,0
Flood,Silawathai,Mullaitivu,11,21,456.0,0
Flood,Kallappadu South,Mullaitivu,11,6,456.0,0
Flood,Maritimepattu,Mullaitivu,11,5,456.0,0
Flood,All District,Mullaitivu,1,7,106.0,0
Flood,Mankulam,Mullaitivu,11,25,456.0,0
Flood,Siradikulam,Mullaitivu,11,21,456.0,0
Flood,Manikapuram,Mullaitivu,11,25,456.0,0
Flood,Olumadu,Mullaitivu,11,9,456.0,0
Flood,Ampakamam,Mullaitivu,11,2,456.0,0
Flood,Inthupuram,Mullaitivu,11,23,456.0,0
Flood,Thirumurikandy,Mullaitivu,11,19,456.0,0
Flood,Thirumurikandy,Mullaitivu,10,10,381.0,0
Flood,Kokilai,Mullaitivu,12,26,321.0,0
Flood,Thunukkai,Mullaitivu,12,21,321.0,0
Flood,Puthukudiyiruppu,Mullaitivu,12,30,321.0,0
Flood,Maritimepattu,Mullaitivu,12,13,321.0,0
Flood,Udayarkaddu,Mullaitivu,11,10,456.0,0
Flood,Manikapuram,Mullaitivu,10,27,381.0,0
Flood,Manikapuram,Mullaitivu,11,26,456.0,0
Flood,Siradikulam,Mullaitivu,10,25,381.0,0
Flood,Kokilai,Mullaitivu,11,13,456.0,0
Flood,Thirumurikandy,Mullaitivu,11,11,456.0,0
Flood,Thunukkai,Mullaitivu,10,9,381.0,0
Flood,Maritimepattu,Mullaitivu,12,16,321.0,0
Flood,Weli Oya,Mullaitivu,12,18,321.0,0
Flood,Kokilai,Mullaitivu,12,26,321.0,0
Flood,Kokilai,Mullaitivu,10,24,381.0,0
Flood,All District,Mullaitivu,6,18,48.0,0
Flood,Weli Oya,Mullaitivu,12,12,321.0,0
Flood,Manikapuram,Mullaitivu,12,7,321.0,0
Flood,Thirumurikandy,Mullaitivu,12,1,321.0,0
Flood,Thunukkai,Mullaitivu,12,30,321.0,0
Flood,Nuwara Eliya,Nuwara Eliya,11,9,331.0,0
Flood,Nuwara Eliya,Nuwara Eliya,11,24,331.0,0
Flood,Nuwara Eliya,Nuwara Eliya,12,11,235.0,0
Flood,Hanguranketha,Nuwara Eliya,3,7,120.0,0
Flood,Hanguranketha,Nuwara Eliya,3,18,120.0,0
Flood,Hanguranketha,Nuwara Eliya,3,24,120.0,0
Flood,Ambagamuwakorale,Nuwara Eliya,2,29,108.0,0
Flood,Kothmale,Nuwara Eliya,6,24,179.0,0
Flood,Ambagamuwakorale,Nuwara Eliya,6,29,179.0,0
Flood,Samimale,Nuwara Eliya,5,25,217.0,0
Flood,Weverly,Nuwara Eliya,11,15,287.4,1
Flood,Glasgrowatta,Nuwara Eliya,3,6,46.6,1
Flood,Nuwara Eliya,Nuwara Eliya,10,18,402.7,0
Flood,Ramboda,Nuwara Eliya,7,25,102.0,1
Flood,Dayagama East,Nuwara Eliya,7,25,102.0,1
Flood,Dayagama East,Nuwara Eliya,10,17,176.6,1
Flood,Kothmale,Nuwara Eliya,7,25,102.0,1
Flood,I Annfield,Nuwara Eliya,8,10,86.9,1
Flood,Kadapola,Nuwara Eliya,10,15,512.6,1
Flood,Dayagama East,Nuwara Eliya,10,14,512.6,1
Flood,Nuwara Eliya,Nuwara Eliya,7,25,102.0,1
Flood,Sripada,Nuwara Eliya,12,2,365.0,1
Flood,Sripada,Nuwara Eliya,5,2,16.0,1
Flood,Glasgrowatta,Nuwara Eliya,5,27,70.1,1
Flood,All District,Nuwara Eliya,11,2,176.4,1
Flood,All District,Nuwara Eliya,1,21,326.0,1
Flood,Hanguranketha,Nuwara Eliya,12,9,66.7,1
Flood,Ambagamuwakorale,Nuwara Eliya,5,10,207.3,0
Flood,Nuwara Eliya,Nuwara Eliya,1,29,67.7,0
Flood,Ambagamuwakorale,Nuwara Eliya,3,10,134.4,0
Flood,Ambagamuwakorale,Nuwara Eliya,4,9,198.5,0
Flood,Nuwara Eliya,Nuwara Eliya,5,13,207.3,0
Flood,Ambagamuwakorale,Nuwara Eliya,5,4,207.3,0
Flood,Kuduoya,Nuwara Eliya,5,27,217.0,0
Flood,Walapane,Nuwara Eliya,12,20,235.0,1
Flood,Ramboda,Nuwara Eliya,8,3,193.0,0
Flood,Dikoya,Nuwara Eliya,11,29,287.4,1
Flood,Dayagama,Nuwara Eliya,11,26,287.4,1
Flood,Ambagamuwakorale,Nuwara Eliya,4,26,245.0,0
Flood,Kothmale,Nuwara Eliya,10,13,374.0,0
Flood,Nuwara Eliya,Nuwara Eliya,10,3,176.6,0
Flood,Nuwara Eliya,Nuwara Eliya,10,14,374.0,0
Flood,Weverly,Nuwara Eliya,10,16,374.0,1
Flood,Thalawakele,Nuwara Eliya,7,11,186.0,1
Flood,Braemore,Nuwara Eliya,5,18,217.0,1
Flood,Kudaoya,Nuwara Eliya,5,18,217.0,1
Flood,Dayagama East,Nuwara Eliya,10,7,176.6,0
Flood,Kotagala,Nuwara Eliya,5,18,217.0,1
Flood,Ramboda,Nuwara Eliya,8,11,193.0,1
Flood,Samimale,Nuwara Eliya,5,22,217.0,1
Flood,Kuduoya,Nuwara Eliya,5,22,217.0,1
Flood,Nuwara Eliya,Nuwara Eliya,1,19,130.0,0
Flood,Sammerset,Nuwara Eliya,5,25,217.0,1
Flood,Weverly,Nuwara Eliya,12,18,235.0,1
Flood,Bagawanthalawa South,Nuwara Eliya,2,21,108.0,1
Flood,Nuwara Eliya,Nuwara Eliya,10,17,176.6,1
Flood,Aulton Watta,Nuwara Eliya,5,22,217.0,1
Flood,Kandapola,Nuwara Eliya,11,1,331.0,1
Flood,Kothmale,Nuwara Eliya,9,17,181.2,0
Flood,Weverly,Nuwara Eliya,10,11,374.0,0
Flood,Dayagama East,Nuwara Eliya,12,17,235.0,0
Flood,Hanguranketha,Nuwara Eliya,9,23,181.2,0
Flood,Kothmale,Nuwara Eliya,9,18,181.2,1
Flood,Dayagama East,Nuwara Eliya,7,6,102.0,0
Flood,Ramboda,Nuwara Eliya,7,8,102.0,0
Flood,Hanguranketha,Nuwara Eliya,9,17,181.2,1
Flood,Hanguranketha,Nuwara Eliya,9,30,181.2,0
Flood,Kothmale,Nuwara Eliya,9,2,181.2,0
Flood,Dayagama West,Nuwara Eliya,12,18,235.0,1
Flood,Kothmale,Nuwara Eliya,11,25,331.0,0
Flood,Hanguranketha,Nuwara Eliya,12,4,66.7,1
Flood,Nuwara Eliya Central,Nuwara Eliya,11,21,331.0,1
Flood,Nuwara Eliya,Nuwara Eliya,1,3,130.0,0
Flood,Nuwara Eliya,Nuwara Eliya,1,23,130.0,0
Flood,Nuwara Eliya,Nuwara Eliya,11,12,331.0,0
Flood,Nuwara Eliya,Nuwara Eliya,5,25,217.0,0
Flood,Kothmale,Nuwara Eliya,11,3,331.0,0
Flood,Ambagamuwakorale,Nuwara Eliya,5,1,217.0,0
Flood,Nuwara Eliya,Nuwara Eliya,5,8,217.0,0
Flood,Strathspey,Nuwara Eliya,5,18,207.3,1
Flood,Agarapathana,Nuwara Eliya,1,16,67.7,1
Flood,Karkas Hall,Nuwara Eliya,4,26,198.5,1
Flood,Nuwara Eliya,Nuwara Eliya,2,5,19.4,1
Flood,Hawaeliya,Nuwara Eliya,8,10,193.0,0
Flood,Katiyagala,Nuwara Eliya,2,21,108.0,1
Flood,Nuwara Eliya Central,Nuwara Eliya,2,5,19.4,1
Flood,Kotagala,Nuwara Eliya,5,19,217.0,0
Flood,Kudaoya,Nuwara Eliya,5,1,217.0,0
Flood,Braemore,Nuwara Eliya,5,12,217.0,0
Flood,Nuwara Eliya,Nuwara Eliya,5,5,217.0,0
Flood,Thalawakele,Nuwara Eliya,7,10,186.0,0
Flood,Bagro Watta,Nuwara Eliya,4,28,245.0,1
Flood,Upkat Lower,Nuwara Eliya,4,28,245.0,1
Flood,Gawarawila,Nuwara Eliya,4,28,245.0,1
Flood,Blackwater Watta,Nuwara Eliya,1,6,130.0,1
Flood,Perakumpura,Nuwara Eliya,11,21,331.0,1
Flood,Nuwara Eliya,Nuwara Eliya,12,21,235.0,1
Flood,Windcorner,Nuwara Eliya,11,21,331.0,1
Flood,Kothmale,Nuwara Eliya,12,4,66.7,1
Flood,Dayagama East,Nuwara Eliya,12,6,438.4,1
Flood,Ambagamuwakorale,Nuwara Eliya,11,30,331.0,1
Flood,Kumbukwala,Nuwara Eliya,7,13,79.8,1
Flood,Sripada,Nuwara Eliya,5,22,16.0,0
Flood,Nuwara Eliya,Nuwara Eliya,4,10,123.9,1
Flood,Sripada,Nuwara Eliya,12,15,365.0,0
Flood,Nuwara Eliya,Nuwara Eliya,4,23,123.9,1
Flood,Nuwara Eliya,Nuwara Eliya,4,24,123.9,1
Flood,Nuwara Eliya,Nuwara Eliya,6,18,130.0,1
Flood,Kothmale,Nuwara Eliya,12,22,117.4,0
Flood,Kandapola,Nuwara Eliya,11,18,331.0,0
Flood,Hanguranketha,Nuwara Eliya,5,21,203.9,1
Flood,Kothmale,Nuwara Eliya,7,30,96.9,1
Flood,Dayagama East,Nuwara Eliya,10,6,512.6,0
Flood,Kadapola,Nuwara Eliya,10,9,512.6,0
Flood,Aulton Watta,Nuwara Eliya,5,3,217.0,0
Flood,Ambagamuwakorale,Nuwara Eliya,5,7,70.1,0
Flood,Nuwara Eliya,Nuwara Eliya,10,12,318.4,1
Flood,Ambagamuwakorale,Nuwara Eliya,10,24,318.4,1
Flood,Kothmale,Nuwara Eliya,7,4,159.3,0
Flood,Nuwara Eliya,Nuwara Eliya,11,1,280.2,1
Flood,Nuwara Eliya,Nuwara Eliya,11,5,280.2,1
Flood,Kothmale,Nuwara Eliya,11,16,280.2,1
Flood,Nuwara Eliya,Nuwara Eliya,11,14,280.2,1
Flood,Ambagamuwakorale,Nuwara Eliya,12,10,265.4,1
Flood,Dayagama West,Nuwara Eliya,12,22,235.0,0
Flood,Nuwara Eliya,Nuwara Eliya,4,9,123.9,1
Flood,Ambagamuwakorale,Nuwara Eliya,2,11,248.1,1
Flood,Nuwara Eliya,Nuwara Eliya,7,14,159.3,0
Flood,Nuwara Eliya,Nuwara Eliya,9,26,187.4,1
Flood,Nuwara Eliya,Nuwara Eliya,6,30,452.1,0
Flood,Ambagamuwakorale,Nuwara Eliya,6,29,452.1,0
Flood,Walapane,Nuwara Eliya,1,9,326.0,1
Flood,Hanguranketha,Nuwara Eliya,1,9,326.0,1
Flood,Kothmale,Nuwara Eliya,6,6,452.1,0
Flood,Hanguranketha,Nuwara Eliya,6,26,452.1,0
Flood,Walapane,Nuwara Eliya,6,25,452.1,0
Flood,Kothmale,Nuwara Eliya,1,9,326.0,1
Flood,Ambagamuwakorale,Nuwara Eliya,1,9,326.0,1
Flood,Nuwara Eliya,Nuwara Eliya,1,9,326.0,1
Flood,Nuwara Eliya,Nuwara Eliya,7,4,159.3,0
Flood,Nuwara Eliya,Nuwara Eliya,7,18,159.3,0
Flood,Kothmale,Nuwara Eliya,12,19,438.4,1
Flood,Ambagamuwakorale,Nuwara Eliya,12,21,438.4,1
Flood,Ambagamuwakorale,Nuwara Eliya,10,19,512.6,0
Flood,Nuwara Eliya,Nuwara Eliya,10,26,512.6,0
Flood,Nuwara Eliya,Nuwara Eliya,10,30,512.6,0
Flood,Nuwara Eliya,Nuwara Eliya,7,18,159.3,0
Flood,Nuwara Eliya,Nuwara Eliya,2,21,92.3,0
Flood,Nuwara Eliya,Nuwara Eliya,2,4,92.3,0
Flood,Ambagamuwakorale,Nuwara Eliya,7,21,159.3,0
Flood,Ambagamuwakorale,Nuwara Eliya,7,24,159.3,0
Flood,Kothmale,Nuwara Eliya,7,25,159.3,0
Flood,Nuwara Eliya,Nuwara Eliya,7,30,159.3,0
Flood,Walapane,Nuwara Eliya,12,19,438.4,1
Flood,Glasgrowatta,Nuwara Eliya,12,6,438.4,1
Flood,Ambagamuwakorale,Nuwara Eliya,5,13,363.1,0
Flood,Kothmale,Nuwara Eliya,5,14,363.1,0
Flood,Weverly,Nuwara Eliya,12,13,235.0,0
Flood,Nuwara Eliya,Nuwara Eliya,7,14,79.8,1
Flood,Walapane,Nuwara Eliya,7,13,79.8,1
Flood,Sammerset,Nuwara Eliya,5,15,217.0,0
Flood,Ambagamuwakorale,Nuwara Eliya,7,18,186.0,1
Flood,Nuwara Eliya,Nuwara Eliya,7,18,186.0,1
Flood,Nuwara Eliya,Nuwara Eliya,7,19,186.0,1
Flood,Nuwara Eliya,Nuwara Eliya,8,13,193.0,1
Flood,Ambagamuwakorale,Nuwara Eliya,8,13,193.0,1
Flood,Ambagamuwakorale,Nuwara Eliya,8,22,193.0,1
Flood,Nuwara Eliya,Nuwara Eliya,9,22,232.0,1
Flood,Ambagamuwakorale,Nuwara Eliya,10,3,374.0,1
Flood,Nuwara Eliya,Nuwara Eliya,11,30,331.0,1
Flood,Nuwara Eliya,Nuwara Eliya,12,3,235.0,1
Flood,Hanguranketha,Nuwara Eliya,9,12,181.2,1
Flood,Nuwara Eliya,Nuwara Eliya,12,20,235.0,1
Flood,Ambagamuwakorale,Nuwara Eliya,6,12,173.3,1
Flood,Nuwara Eliya,Nuwara Eliya,6,12,173.3,1
Flood,Ambagamuwakorale,Nuwara Eliya,6,3,173.3,1
Flood,Nuwara Eliya,Nuwara Eliya,1,11,130.0,1
Flood,Dayagama East,Nuwara Eliya,12,9,438.4,1
Flood,Ramboda,Nuwara Eliya,8,8,121.8,1
Flood,Dayagama East,Nuwara Eliya,7,14,79.8,1
Flood,Nuwara Eliya,Nuwara Eliya,10,22,402.7,1
Flood,Kothmale,Nuwara Eliya,5,20,363.1,1
Flood,Ambagamuwakorale,Nuwara Eliya,5,24,363.1,1
Flood,Nuwara Eliya,Nuwara Eliya,5,21,363.1,1
Flood,Hanguranketha,Nuwara Eliya,7,30,159.3,0
Flood,Nuwara Eliya,Nuwara Eliya,9,12,187.4,1
Flood,Walapane,Nuwara Eliya,1,7,34.8,1
Flood,Hanguranketha,Nuwara Eliya,1,7,34.8,1
Flood,Hanguranketha,Nuwara Eliya,2,17,67.9,1
Flood,Nuwara Eliya,Nuwara Eliya,5,19,385.8,1
Flood,Hanguranketha,Nuwara Eliya,5,13,385.8,1
Flood,Hanguranketha,Nuwara Eliya,5,15,385.8,1
Flood,Ambagamuwakorale,Nuwara Eliya,11,25,287.4,0
Flood,Nuwara Eliya,Nuwara Eliya,11,14,287.4,0
Flood,Nuwara Eliya,Nuwara Eliya,11,14,287.4,0
Flood,Kothmale,Nuwara Eliya,5,2,363.1,0
Flood,Kothmale,Nuwara Eliya,10,18,206.2,0
Flood,Ambagamuwakorale,Nuwara Eliya,7,30,188.0,0
Flood,Ambagamuwakorale,Nuwara Eliya,5,26,167.7,1
Flood,Kothmale,Nuwara Eliya,8,8,121.8,1
Flood,I Annfield,Nuwara Eliya,8,6,86.9,0
Flood,Dikoya,Nuwara Eliya,11,10,287.4,0
Flood,Dayagama,Nuwara Eliya,11,6,287.4,0
Flood,Weverly,Nuwara Eliya,11,4,287.4,0
Flood,Ambagamuwakorale,Nuwara Eliya,9,7,232.0,0
Flood,Walapane,Nuwara Eliya,11,29,289.6,1
Flood,Ambagamuwakorale,Nuwara Eliya,11,29,289.6,1
Flood,Hanguranketha,Nuwara Eliya,11,29,289.6,1
Flood,Nuwara Eliya,Nuwara Eliya,11,22,287.4,0
Flood,Kothmale,Nuwara Eliya,9,10,181.2,1
Flood,Nuwara Eliya,Nuwara Eliya,7,30,159.3,0
Flood,Ambagamuwakorale,Nuwara Eliya,4,28,245.0,1
Flood,Ramboda,Nuwara Eliya,8,30,121.8,0
Flood,Ambagamuwakorale,Nuwara Eliya,5,21,207.3,1
Flood,Ambagamuwakorale,Nuwara Eliya,11,4,289.6,0
Flood,Walapane,Nuwara Eliya,11,4,289.6,0
Flood,Ambagamuwakorale,Nuwara Eliya,7,18,188.0,1
Flood,Kothmale,Nuwara Eliya,12,17,438.4,0
Flood,Walapane,Nuwara Eliya,12,29,438.4,0
Flood,Nuwara Eliya,Nuwara Eliya,5,2,207.3,1
Flood,Dayagama East,Nuwara Eliya,12,16,438.4,0
Flood,Nuwara Eliya,Nuwara Eliya,11,19,331.0,1
Flood,Nuwara Eliya,Nuwara Eliya,11,21,331.0,1
Flood,Ambagamuwakorale,Nuwara Eliya,6,1,179.0,1
Flood,Nuwara Eliya,Nuwara Eliya,6,29,452.1,0
Flood,All District,Nuwara Eliya,11,14,176.4,0
Flood,Dayagama East,Nuwara Eliya,12,16,235.0,0
Flood,Hanguranketha,Nuwara Eliya,5,26,385.8,0
