Disaster,Location,District,Year,Month,Day,Rainfall(mm),Landslide
Landslide,Kadiyanlena,Kandy,2009,5,22,302.6,1
Landslide,Dolapihilla North,Kandy,2006,11,15,373.6,0
Landslide,Ranmulla,Kandy,2006,11,30,373.6,0
Landslide,Halyala,Kandy,2007,5,11,302.6,0
Landslide,Kalalgamuwa,Kandy,2007,1,1,97.6,0
Landslide,Madawala,Kandy,2006,12,11,233.5,1
Landslide,Thennewela,Kandy,2002,10,27,469.2,0
Landslide,Labuhenwala,Kandy,2002,10,19,469.2,0
Landslide,Mahakanda,Kandy,2002,10,22,469.2,0
Landslide,Eriyagasthenna,Kandy,2006,11,24,373.6,1
Landslide,Udathalavinna Madige,Kandy,2006,12,28,233.5,1
Landslide,Udathalavinna,Kandy,2007,1,26,97.6,1
Landslide,Galewatta,Kandy,2006,11,18,373.6,1
Landslide,Udapalatha,Kandy,2008,10,8,469.2,0
Landslide,Udunuwara,Kandy,2008,11,12,373.6,0
Landslide,Pallethalavinnan Ihala,Kandy,2006,11,15,373.6,1
Landslide,Yatirawana,Kandy,2006,11,26,373.6,1
Landslide,Balanagala,Kandy,2006,10,29,469.2,1
Landslide,Meegammana,Kandy,2008,12,4,233.5,1
Landslide,Ihala Walpola,Kandy,2009,10,12,469.2,1
Landslide,Nawa Peradeniya,Kandy,2000,9,11,207.1,1
Landslide,Sinhapitiya North,Kandy,2009,3,12,158.5,1
Landslide,Pathigodamulla,Kandy,2005,4,14,351.5,0
Landslide,Meegahahena,Kandy,2009,11,20,373.6,1
Landslide,Minuwangauwa,Kandy,2007,1,3,97.6,0
Landslide,Aruppala,Kandy,2005,11,16,373.6,0
Landslide,Unuvinna East,Kandy,2006,11,5,373.6,0
Landslide,Arattana,Kandy,2005,8,6,148.6,0
Landslide,Harispattuwa,Kandy,2008,11,16,373.6,0
Landslide,Harispattuwa,Kandy,2008,11,2,373.6,0
Landslide,Harispattuwa,Kandy,2008,10,25,469.2,0
Landslide,Yatinuwara,Kandy,2007,9,25,207.1,0
Landslide,Poojapitiya,Kandy,2006,11,6,373.6,0
Landslide,Poojapitiya,Kandy,2006,11,5,373.6,0
Landslide,Poojapitiya,Kandy,2006,11,7,373.6,0
Landslide,Poojapitiya,Kandy,2006,11,5,373.6,0
Landslide,Poojapitiya,Kandy,2006,11,30,373.6,0
Landslide,Poojapitiya,Kandy,2006,11,23,373.6,0
Landslide,Poojapitiya,Kandy,2006,11,30,373.6,0
Landslide,Poojapitiya,Kandy,2006,11,21,373.6,0
Landslide,Poojapitiya,Kandy,2006,11,10,373.6,0
Landslide,Poojapitiya,Kandy,2006,11,2,373.6,0
Landslide,Akurana,Kandy,2006,11,26,373.6,0
Landslide,Werathanna,Kandy,2007,7,30,142.5,1
Landslide,Kandy Four Gravets Gangawata,Kandy,2007,12,19,233.5,0
Landslide,Kendakaduwa,Kandy,2007,8,9,148.6,1
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,5,3,122.5,0
Landslide,Harispattuwa,Kandy,2009,6,28,112.0,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,5,1,122.5,0
Landslide,Harispattuwa,Kandy,2006,5,25,302.6,0
Landslide,Yatinuwara,Kandy,2007,11,9,373.6,0
Landslide,Medadumbara,Kandy,2006,12,14,233.5,0
Landslide,Medadumbara,Kandy,2006,11,16,373.6,0
Landslide,Medadumbara,Kandy,2006,11,16,373.6,0
Landslide,Medadumbara,Kandy,2007,3,13,158.5,0
Landslide,Medadumbara,Kandy,2007,7,8,142.5,0
Landslide,Medadumbara,Kandy,2007,12,24,233.5,0
Landslide,Medadumbara,Kandy,2007,1,1,97.6,0
Landslide,Medadumbara,Kandy,2007,8,2,148.6,0
Landslide,Medadumbara,Kandy,2007,1,8,97.6,0
Landslide,Medadumbara,Kandy,2008,10,23,469.2,0
Landslide,Hatharaliyadda,Kandy,2008,4,24,351.5,0
Landslide,Hatharaliyadda,Kandy,2008,10,29,469.2,0
Landslide,Hatharaliyadda,Kandy,2008,11,15,373.6,0
Landslide,Hatharaliyadda,Kandy,2002,11,20,373.6,0
Landslide,Hatharaliyadda,Kandy,2007,4,22,351.5,0
Landslide,Hatharaliyadda,Kandy,2007,11,28,373.6,0
Landslide,Hatharaliyadda,Kandy,2009,4,21,351.5,0
Landslide,Yatinuwara,Kandy,2009,10,12,469.2,0
Landslide,Yatinuwara,Kandy,2006,10,28,469.2,0
Landslide,Yatinuwara,Kandy,2006,11,23,373.6,0
Landslide,Medadumbara,Kandy,2006,7,14,142.5,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,6,6,189.2,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,5,4,122.5,0
Landslide,Panvila,Kandy,2005,11,20,373.6,0
Landslide,Panvila,Kandy,2006,1,28,97.6,0
Landslide,Panvila,Kandy,2006,12,7,233.5,0
Landslide,Panvila,Kandy,2006,9,23,207.1,0
Landslide,Hathale,Kandy,2007,12,24,233.5,1
Landslide,Aniwatta West,Kandy,2007,12,24,233.5,1
Landslide,Wanahapuwa,Kandy,2007,12,23,233.5,1
Landslide,Pathadumbara,Kandy,2006,12,14,233.5,0
Landslide,Delthota,Kandy,2007,2,2,148.2,0
Landslide,Udapalatha,Kandy,2007,6,25,112.0,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2006,11,27,373.6,0
Landslide,Udapalatha,Kandy,2006,11,1,373.6,0
Landslide,Harispattuwa,Kandy,2007,9,27,207.1,0
Landslide,Harispattuwa,Kandy,2006,11,2,373.6,0
Landslide,Yatinuwara,Kandy,2008,12,4,233.5,0
Landslide,Yatinuwara,Kandy,2006,11,24,373.6,0
Landslide,Udapalatha,Kandy,2007,11,8,373.6,0
Landslide,Udapalatha,Kandy,2007,2,23,148.2,0
Landslide,Doluwa,Kandy,2007,9,1,207.1,0
Landslide,Ganga Ihala Korale,Kandy,2009,2,4,148.2,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,5,14,122.5,0
Landslide,Udadumbara,Kandy,2006,12,22,233.5,0
Landslide,Thumpane,Kandy,2006,11,6,373.6,0
Landslide,Pasbage Korale,Kandy,2010,6,19,189.2,0
Landslide,Akurana,Kandy,2010,4,25,284.2,0
Landslide,Panvila,Kandy,2007,10,18,469.2,0
Landslide,Panvila,Kandy,2007,12,25,233.5,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2007,12,16,233.5,0
Landslide,Harispattuwa,Kandy,2008,10,1,469.2,0
Landslide,Harispattuwa,Kandy,2008,10,29,469.2,0
Landslide,Harispattuwa,Kandy,2008,4,13,351.5,0
Landslide,Deiyannewela,Kandy,2007,12,18,233.5,1
Landslide,Poojapitiya,Kandy,2006,11,27,373.6,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2006,11,8,373.6,0
Landslide,Hatharaliyadda,Kandy,2006,11,21,373.6,0
Landslide,Hatharaliyadda,Kandy,2006,11,2,373.6,0
Landslide,Hatharaliyadda,Kandy,2006,11,25,373.6,0
Landslide,Hathale,Kandy,2007,10,17,469.2,1
Landslide,Kandy Four Gravets Gangawata,Kandy,2009,1,14,97.6,0
Landslide,Udapalatha,Kandy,2006,11,30,373.6,0
Landslide,Thumpane,Kandy,2006,11,4,373.6,0
Landslide,Panvila,Kandy,2005,11,24,373.6,0
Landslide,Kundasale,Kandy,2007,1,7,97.6,0
Landslide,Medadumbara,Kandy,2005,12,30,233.5,0
Landslide,Akurana,Kandy,2005,12,5,233.5,0
Landslide,Delthota,Kandy,2005,11,12,373.6,0
Landslide,Delthota,Kandy,2013,6,6,296.9,0
Landslide,Poojapitiya,Kandy,2013,6,14,296.9,0
Landslide,Yatinuwara,Kandy,2013,6,13,296.9,0
Landslide,Akurana,Kandy,2013,6,1,296.9,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2013,6,13,296.9,0
Landslide,Harispattuwa,Kandy,2012,11,27,265.0,0
Landslide,Medadumbara,Kandy,2012,11,4,265.0,0
Landslide,Poojapitiya,Kandy,2012,11,24,265.0,0
Landslide,Ganga Ihala Korale,Kandy,2012,11,3,265.0,0
Landslide,Udadumbara,Kandy,2012,11,12,265.0,0
Landslide,Pathadumbara,Kandy,2006,11,25,373.6,0
Landslide,Pathadumbara,Kandy,2006,11,13,373.6,0
Landslide,Medadumbara,Kandy,2006,11,28,373.6,0
Landslide,Medadumbara,Kandy,2006,4,21,351.5,0
Landslide,Medadumbara,Kandy,2006,11,22,373.6,0
Landslide,Medadumbara,Kandy,2006,11,18,373.6,0
Landslide,Yatinuwara,Kandy,2012,10,4,596.3,0
Landslide,Medadumbara,Kandy,2006,12,2,233.5,0
Landslide,Medadumbara,Kandy,2006,12,25,233.5,0
Landslide,Ganga Ihala Korale,Kandy,2013,6,15,296.9,0
Landslide,Medadumbara,Kandy,2006,11,8,373.6,0
Landslide,Hatharaliyadda,Kandy,2013,6,20,296.9,0
Landslide,Pathahewaheta,Kandy,2013,6,8,296.9,0
Landslide,Pathadumbara,Kandy,2007,12,10,233.5,0
Landslide,Pathadumbara,Kandy,2007,12,13,233.5,0
Landslide,Pathadumbara,Kandy,2008,11,10,373.6,0
Landslide,Pathadumbara,Kandy,2007,1,25,97.6,0
Landslide,Kolonyaya,Kandy,2006,12,1,233.5,1
Landslide,Galagedara,Kandy,2006,11,19,373.6,1
Landslide,Haputhale,Kandy,2006,11,20,373.6,1
Landslide,Pathadumbara,Kandy,2008,11,7,373.6,0
Landslide,Pathadumbara,Kandy,2008,1,20,97.6,0
Landslide,Medadumbara,Kandy,2007,7,15,142.5,0
Landslide,Pasbage Korale,Kandy,2014,9,9,256.6,0
Landslide,Pathahewaheta,Kandy,2014,6,18,115.2,0
Landslide,Medadumbara,Kandy,2014,6,26,115.2,0
Landslide,Pathadumbara,Kandy,2006,6,9,112.0,0
Landslide,Medadumbara,Kandy,2013,6,1,296.9,0
Landslide,Udapalatha,Kandy,2013,6,29,296.9,0
Landslide,Doluwa,Kandy,2013,6,17,296.9,0
Landslide,Minipe,Kandy,2013,6,28,296.9,0
Landslide,Udunuwara,Kandy,2013,6,10,296.9,0
Landslide,Pasbage Korale,Kandy,2013,6,17,296.9,0
Landslide,Medadumbara,Kandy,2006,11,18,373.6,0
Landslide,Ganga Ihala Korale,Kandy,2011,11,17,102.3,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2011,1,6,383.2,0
Landslide,Pathadumbara,Kandy,2010,10,10,246.3,0
Landslide,Udadumbara,Kandy,2010,10,18,246.3,0
Landslide,Hatharaliyadda,Kandy,2010,10,26,246.3,0
Landslide,Thumpane,Kandy,2010,10,29,246.3,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,8,26,192.6,0
Landslide,Udapalatha,Kandy,2010,7,4,286.0,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,7,3,286.0,0
Landslide,Hatharaliyadda,Kandy,2010,7,12,286.0,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,7,23,286.0,0
Landslide,Gampola,Kandy,2005,5,9,302.6,1
Landslide,Medadumbara,Kandy,2006,11,6,373.6,0
Landslide,Medadumbara,Kandy,2006,4,25,351.5,0
Landslide,Udunuwara,Kandy,2005,11,17,373.6,0
Landslide,Udunuwara,Kandy,2005,11,23,373.6,0
Landslide,Poojapitiya,Kandy,2005,11,19,373.6,0
Landslide,Poojapitiya,Kandy,2005,11,16,373.6,0
Landslide,Pathadumbara,Kandy,2005,12,2,233.5,0
Landslide,Panvila,Kandy,2005,11,11,373.6,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2005,11,19,373.6,0
Landslide,Panvila,Kandy,2010,10,3,246.3,0
Landslide,Udunuwara,Kandy,2010,10,25,246.3,0
Landslide,Udunuwara,Kandy,2010,11,30,546.7,0
Landslide,Yatinuwara,Kandy,2010,11,25,546.7,0
Landslide,Moun Temple,Kandy,2005,5,12,302.6,1
Landslide,Medadumbara,Kandy,2006,11,18,373.6,0
Landslide,Medadumbara,Kandy,2006,1,9,97.6,0
Landslide,Pathahewaheta,Kandy,2010,12,26,468.3,0
Landslide,Harispattuwa,Kandy,2010,12,26,468.3,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,12,2,468.3,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,12,3,468.3,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,11,11,546.7,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,11,20,546.7,0
Landslide,Udapalatha,Kandy,2007,4,28,351.5,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,11,5,546.7,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,11,13,546.7,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,11,7,546.7,0
Landslide,Poojapitiya,Kandy,2010,11,2,546.7,0
Landslide,Udapalatha,Kandy,2010,11,26,546.7,0
Landslide,Udunuwara,Kandy,2010,11,17,546.7,0
Landslide,Harispattuwa,Kandy,2010,11,30,546.7,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2010,11,28,546.7,0
Landslide,Harispattuwa,Kandy,2010,11,22,546.7,0
Landslide,Udadumbara,Kandy,2010,11,15,546.7,0
Landslide,Yatinuwara,Kandy,2010,11,20,546.7,0
Landslide,Pathadumbara,Kandy,2008,4,27,351.5,0
Landslide,Udapalatha,Kandy,2006,11,27,373.6,0
Landslide,Harispattuwa,Kandy,2008,3,23,158.5,0
Landslide,Akurana,Kandy,2009,1,27,97.6,0
Landslide,Akurana,Kandy,2008,12,25,233.5,0
Landslide,Akurana,Kandy,2008,11,5,373.6,0
Landslide,Akurana,Kandy,2008,11,1,373.6,0
Landslide,Akurana,Kandy,2008,11,6,373.6,0
Landslide,Akurana,Kandy,2008,11,20,373.6,0
Landslide,Akurana,Kandy,2008,10,1,469.2,0
Landslide,Akurana,Kandy,2008,10,19,469.2,0
Landslide,Akurana,Kandy,2008,4,4,351.5,0
Landslide,Akurana,Kandy,2008,4,30,351.5,0
Landslide,Akurana,Kandy,2008,4,3,351.5,0
Landslide,Akurana,Kandy,2008,4,22,351.5,0
Landslide,Akurana,Kandy,2007,12,14,233.5,0
Landslide,Akurana,Kandy,2007,12,22,233.5,0
Landslide,Akurana,Kandy,2007,11,15,373.6,0
Landslide,Akurana,Kandy,2007,11,11,373.6,0
Landslide,Akurana,Kandy,2007,8,2,148.6,0
Landslide,Akurana,Kandy,2007,4,3,351.5,0
Landslide,Akurana,Kandy,2006,12,3,233.5,0
Landslide,Akurana,Kandy,2009,5,11,302.6,0
Landslide,Akurana,Kandy,2006,12,16,233.5,0
Landslide,Akurana,Kandy,2009,5,7,302.6,0
Landslide,Akurana,Kandy,2009,7,12,142.5,0
Landslide,Pathahewaheta,Kandy,2006,1,7,97.6,0
Landslide,Pathahewaheta,Kandy,2006,1,1,97.6,0
Landslide,Pathahewaheta,Kandy,2006,10,27,469.2,0
Landslide,Udunuwara,Kandy,2009,3,25,158.5,0
Landslide,Udunuwara,Kandy,2006,11,7,373.6,0
Landslide,Udunuwara,Kandy,2009,10,30,469.2,0
Landslide,Udunuwara,Kandy,2009,10,22,469.2,0
Landslide,Udunuwara,Kandy,2008,11,13,373.6,0
Landslide,Akurana,Kandy,2006,11,1,373.6,0
Landslide,Akurana,Kandy,2006,11,1,373.6,0
Landslide,Udunuwara,Kandy,2006,11,6,373.6,0
Landslide,Udunuwara,Kandy,2008,4,3,351.5,0
Landslide,Udunuwara,Kandy,2008,4,22,351.5,0
Landslide,Udunuwara,Kandy,2009,10,15,469.2,0
Landslide,Akurana,Kandy,2009,11,8,373.6,0
Landslide,Akurana,Kandy,2009,11,5,373.6,0
Landslide,Akurana,Kandy,2009,11,13,373.6,0
Landslide,Akurana,Kandy,2009,10,19,469.2,0
Landslide,Akurana,Kandy,2009,8,4,148.6,0
Landslide,Akurana,Kandy,2009,6,17,112.0,0
Landslide,Pathahewaheta,Kandy,2006,10,5,469.2,0
Landslide,Akurana,Kandy,2006,12,20,233.5,0
Landslide,Akurana,Kandy,2006,12,28,233.5,0
Landslide,Akurana,Kandy,2006,1,15,97.6,0
Landslide,Poojapitiya,Kandy,2007,4,27,351.5,0
Landslide,Kundasale,Kandy,2006,11,28,373.6,0
Landslide,Kundasale,Kandy,2007,6,17,112.0,0
Landslide,Kundasale,Kandy,2006,12,13,233.5,0
Landslide,Kundasale,Kandy,2007,12,19,233.5,0
Landslide,Kundasale,Kandy,2008,12,18,233.5,0
Landslide,Udapalatha,Kandy,2006,11,24,373.6,0
Landslide,Udapalatha,Kandy,2006,9,10,207.1,0
Landslide,Udapalatha,Kandy,2006,12,28,233.5,0
Landslide,Udapalatha,Kandy,2006,11,17,373.6,0
Landslide,Udapalatha,Kandy,2006,10,27,469.2,0
Landslide,Udapalatha,Kandy,2006,11,14,373.6,0
Landslide,Udapalatha,Kandy,2006,11,14,373.6,0
Landslide,Udapalatha,Kandy,2006,11,19,373.6,0
Landslide,Udapalatha,Kandy,2009,1,4,97.6,0
Landslide,Udapalatha,Kandy,2009,11,29,373.6,0
Landslide,Udapalatha,Kandy,2006,11,30,373.6,0
Landslide,Harispattuwa,Kandy,2006,11,17,373.6,0
Landslide,Akurana,Kandy,2006,1,29,97.6,0
Landslide,Akurana,Kandy,2006,12,3,233.5,0
Landslide,Akurana,Kandy,2006,1,28,97.6,0
Landslide,Akurana,Kandy,2006,3,16,158.5,0
Landslide,Akurana,Kandy,2006,12,24,233.5,0
Landslide,Akurana,Kandy,2006,11,23,373.6,0
Landslide,Akurana,Kandy,2006,11,6,373.6,0
Landslide,Akurana,Kandy,2006,11,14,373.6,0
Landslide,Akurana,Kandy,2006,11,23,373.6,0
Landslide,Akurana,Kandy,2006,12,21,233.5,0
Landslide,Akurana,Kandy,2006,12,17,233.5,0
Landslide,Akurana,Kandy,2006,11,7,373.6,0
Landslide,Akurana,Kandy,2006,11,26,373.6,0
Landslide,Akurana,Kandy,2006,11,8,373.6,0
Landslide,Akurana,Kandy,2006,11,23,373.6,0
Landslide,Akurana,Kandy,2006,8,22,148.6,0
Landslide,Akurana,Kandy,2006,8,11,148.6,0
Landslide,Akurana,Kandy,2006,7,18,142.5,0
Landslide,Udapalatha,Kandy,2006,6,25,112.0,0
Landslide,Akurana,Kandy,2006,4,29,351.5,0
Landslide,Akurana,Kandy,2006,4,12,351.5,0
Landslide,Akurana,Kandy,2006,4,25,351.5,0
Landslide,Akurana,Kandy,2006,3,6,158.5,0
Landslide,Akurana,Kandy,2006,2,13,148.2,0
Landslide,Pathahewaheta,Kandy,2006,11,9,373.6,0
Landslide,Pathahewaheta,Kandy,2006,11,23,373.6,0
Landslide,Pathahewaheta,Kandy,2006,11,7,373.6,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2005,11,18,373.6,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2005,11,21,373.6,0
Landslide,Yatinuwara,Kandy,2006,1,10,97.6,0
Landslide,Thumpane,Kandy,2006,11,7,373.6,0
Landslide,Udapalatha,Kandy,2006,11,18,373.6,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2006,11,30,373.6,0
Landslide,Udadumbara,Kandy,2008,1,30,97.6,0
Landslide,Akurana,Kandy,2008,4,28,351.5,0
Landslide,Yatinuwara,Kandy,2009,4,29,351.5,0
Landslide,Harispattuwa,Kandy,2006,11,22,373.6,0
Landslide,Harispattuwa,Kandy,2006,11,8,373.6,0
Landslide,Harispattuwa,Kandy,2006,11,3,373.6,0
Landslide,Yatinuwara,Kandy,2006,11,10,373.6,0
Landslide,Yatinuwara,Kandy,2008,11,1,373.6,0
Landslide,Poojapitiya,Kandy,2006,11,13,373.6,0
Landslide,Akurana,Kandy,2006,11,2,373.6,0
Landslide,Akurana,Kandy,2006,11,23,373.6,0
Landslide,Akurana,Kandy,2006,11,2,373.6,0
Landslide,Akurana,Kandy,2006,11,24,373.6,0
Landslide,Panvila,Kandy,2005,11,20,373.6,0
Landslide,Akurana,Kandy,2006,11,26,373.6,0
Landslide,Delthota,Kandy,2008,3,5,158.5,0
Landslide,Delthota,Kandy,2006,11,9,373.6,0
Landslide,Harispattuwa,Kandy,2006,11,10,373.6,0
Landslide,Pathadumbara,Kandy,2006,11,29,373.6,0
Landslide,Pathadumbara,Kandy,2006,11,16,373.6,0
Landslide,Pathadumbara,Kandy,2006,11,29,373.6,0
Landslide,Ganga Ihala Korale,Kandy,2009,1,22,97.6,0
Landslide,Udadumbara,Kandy,2007,11,12,373.6,0
Landslide,Medadumbara,Kandy,2006,12,15,233.5,0
Landslide,Medadumbara,Kandy,2007,7,13,142.5,0
Landslide,Medadumbara,Kandy,2009,8,7,148.6,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2006,11,28,373.6,0
Landslide,Minipe,Kandy,2006,11,2,373.6,0
Landslide,Minipe,Kandy,2007,10,29,469.2,0
Landslide,Minipe,Kandy,2007,1,28,97.6,0
Landslide,Pathahewaheta,Kandy,2006,11,19,373.6,0
Landslide,Pathahewaheta,Kandy,2006,11,23,373.6,0
Landslide,Pathahewaheta,Kandy,2006,11,26,373.6,0
Landslide,Pathahewaheta,Kandy,2006,3,12,158.5,0
Landslide,Pathadumbara,Kandy,2006,11,25,373.6,0
Landslide,Pathadumbara,Kandy,2006,11,14,373.6,0
Landslide,Delthota,Kandy,2008,11,28,373.6,0
Landslide,Akurana,Kandy,2006,11,14,373.6,0
Landslide,Akurana,Kandy,2006,11,8,373.6,0
Landslide,Akurana,Kandy,2006,11,26,373.6,0
Landslide,Udadumbara,Kandy,2006,10,1,469.2,0
Landslide,Udadumbara,Kandy,2007,1,26,97.6,0
Landslide,Udadumbara,Kandy,2006,1,3,97.6,0
Landslide,Thumpane,Kandy,2008,3,11,158.5,0
Landslide,Thumpane,Kandy,2007,11,22,373.6,0
Landslide,Thumpane,Kandy,2007,11,29,373.6,0
Landslide,Thumpane,Kandy,2007,11,22,373.6,0
Landslide,Thumpane,Kandy,2006,11,21,373.6,0
Landslide,Thumpane,Kandy,2006,11,3,373.6,0
Landslide,Panvila,Kandy,2006,1,28,97.6,0
Landslide,Panvila,Kandy,2007,12,7,233.5,0
Landslide,Panvila,Kandy,2007,4,14,351.5,0
Landslide,Pathahewaheta,Kandy,2008,3,24,158.5,0
Landslide,Pathahewaheta,Kandy,2006,12,25,233.5,0
Landslide,Pathahewaheta,Kandy,2006,12,9,233.5,0
Landslide,Pathahewaheta,Kandy,2006,11,30,373.6,0
Landslide,Pathahewaheta,Kandy,2006,11,7,373.6,0
Landslide,Pathahewaheta,Kandy,2006,11,25,373.6,0
Landslide,Pathahewaheta,Kandy,2006,11,25,373.6,0
Landslide,Doluwa,Kandy,2008,3,15,158.5,0
Landslide,Doluwa,Kandy,2008,10,9,469.2,0
Landslide,Doluwa,Kandy,2009,8,19,148.6,0
Landslide,Doluwa,Kandy,2008,10,2,469.2,0
Landslide,Akurana,Kandy,2006,11,14,373.6,0
Landslide,Akurana,Kandy,2006,10,13,469.2,0
Landslide,Akurana,Kandy,2006,10,13,469.2,0
Landslide,Pasbage Korale,Kandy,2006,10,22,469.2,0
Landslide,Pasbage Korale,Kandy,2006,11,19,373.6,0
Landslide,Pasbage Korale,Kandy,2006,11,22,373.6,0
Landslide,Pasbage Korale,Kandy,2006,11,13,373.6,0
Landslide,Pasbage Korale,Kandy,2006,11,20,373.6,0
Landslide,Pasbage Korale,Kandy,2007,11,20,373.6,0
Landslide,Udapalatha,Kandy,2007,1,17,97.6,0
Landslide,Pasbage Korale,Kandy,2009,5,9,302.6,0
Landslide,Doluwa,Kandy,2009,5,7,302.6,0
Landslide,Udapalatha,Kandy,2006,11,30,373.6,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2007,12,29,233.5,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2006,11,30,373.6,0
Landslide,Kandy Four Gravets Gangawata,Kandy,2006,11,3,373.6,0
Landslide,Panvila,Kandy,2006,11,20,373.6,0
Landslide,Panvila,Kandy,2006,11,24,373.6,0
Landslide,Panvila,Kandy,2006,11,19,373.6,0
Landslide,Panvila,Kandy,2005,11,20,373.6,0
Landslide,Doluwa,Kandy,2007,1,28,97.6,0
Landslide,Pathadumbara,Kandy,2008,3,29,158.5,0
Landslide,Pathadumbara,Kandy,2007,12,25,233.5,0
Landslide,Pathadumbara,Kandy,2007,12,8,233.5,0
Landslide,Alawatta,Kandy,2006,4,14,351.5,0
Landslide,Batagalla North,Kandy,2006,11,4,373.6,0
Landslide,Batagolla Deniya,Kandy,2006,11,6,373.6,0
Landslide,Batagolla Deniya,Kandy,2006,11,29,373.6,0
Landslide,Batugoda South,Kandy,2006,11,23,373.6,0
Landslide,Bokkawala,Kandy,2006,11,2,373.6,0
Landslide,Dehiwatta,Kandy,2006,11,14,373.6,0
Landslide,Diddeniya,Kandy,2006,11,26,373.6,0
Landslide,Diddeniya,Kandy,2006,11,26,373.6,0
Landslide,Diddeniya,Kandy,2006,4,14,351.5,0
Landslide,Diddeniya,Kandy,2006,11,5,373.6,0
Landslide,Alawathugoda,Kandy,2010,4,27,284.2,0
Landslide,Pallegama,Kandy,2010,12,7,468.3,0
Landslide,Watapuluwa West,Kandy,2010,5,29,122.5,0
Landslide,Bahirawakanda,Kandy,2010,5,2,122.5,0
Landslide,Bowala,Kandy,2010,1,15,117.7,0
Landslide,Ogastawatta,Kandy,2010,5,11,122.5,0
Landslide,Nittawela,Kandy,2010,5,15,122.5,0
Landslide,Ogastawatta,Kandy,2010,5,11,122.5,0
Landslide,Alagoda,Kandy,2006,11,15,373.6,0
Landslide,Halyala,Kandy,2007,5,2,302.6,1
Landslide,Asgiriya,Kandy,2006,10,17,469.2,0
Landslide,Walpolagolla East,Kandy,2006,11,22,373.6,0
Landslide,Gampola Atabage,Kandy,2006,11,16,373.6,0
Landslide,Gampolawela,Kandy,2009,1,25,97.6,0
Landslide,Gampolawela,Kandy,2009,1,29,97.6,0
Landslide,Polwatta,Kandy,2006,11,15,373.6,0
Landslide,Pallaepola,Kandy,2006,11,17,373.6,0
Landslide,Pattipola Ihala,Kandy,2006,11,7,373.6,0
Landslide,Madugammana,Kandy,2006,11,25,373.6,0
Landslide,Ilpemada,Kandy,2006,11,8,373.6,0
Landslide,Polwatta Ihala,Kandy,2006,11,14,373.6,0
Landslide,Eramuduliyedda,Kandy,2006,11,15,373.6,0
Landslide,Welivita Pahalagama,Kandy,2006,11,28,373.6,0
Landslide,Welivitiya Pahalagama South,Kandy,2006,11,10,373.6,0
Landslide,Kotagala Ihala,Kandy,2006,11,30,373.6,0
Landslide,Kithuldora,Kandy,2006,11,4,373.6,0
Landslide,Alagalla Pahala,Kandy,2006,11,3,373.6,0
Landslide,Alagalla Ihala,Kandy,2006,11,29,373.6,0
Landslide,Kandemeeya,Kandy,2006,11,23,373.6,0
Landslide,Aluthgama Pahala,Kandy,2006,11,18,373.6,0
Landslide,Walpolagolla South,Kandy,2006,11,9,373.6,0
Landslide,Imbulthenna,Kandy,2006,11,15,373.6,0
Landslide,Nikathenna,Kandy,2006,11,30,373.6,0
Landslide,Minuwangauwa,Kandy,2007,1,18,97.6,1
Landslide,Dolapihilla North,Kandy,2006,11,13,373.6,0
Landslide,Madadeniya,Kandy,2006,11,11,373.6,0
Landslide,Marathugoda South,Kandy,2006,11,23,373.6,0
Landslide,Maruddana,Kandy,2006,11,26,373.6,0
Landslide,Medagoda,Kandy,2006,11,3,373.6,0
Landslide,Medagoda,Kandy,2006,11,6,373.6,0
Landslide,Medagoda,Kandy,2006,9,17,207.1,0
Landslide,Medagodatemple,Kandy,2006,11,26,373.6,0
Landslide,Molgoda,Kandy,2006,11,12,373.6,0
Landslide,Molagoda,Kandy,2006,11,22,373.6,0
Landslide,Molgoda,Kandy,2006,11,24,373.6,0
