Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Day,Rainfall(mm),Wind Speed(mph)
TIDAL WAVE,003,3001,3001039,Weliwatta,Galle,2001-07-22,2001,7,22,226.0,15.2
FLOOD,001,1002,1002006,Kimbulapitiya,Gampaha,2004-09-25,2004,9,25,153.0,12.0
FLOOD,001,1003,1003024,Kalavilakanda,Kaluthara,2004-09-25,2004,9,25,111.8,12.2
FLOOD,001,1002,1002021,Maeliya,Gampaha,2004-09-25,2004,9,25,153.0,12.0
STRONG WIND,008,8001,8001030,Keppetipola,Badulla,2000-12-08,2000,12,8,223.0,7.1
STRONG WIND,008,8001,8001030,Keppetipola,Badulla,2000-12-08,2000,12,8,223.0,7.1
STRONG WIND,008,8001,8001030,Keppetipola,Badulla,2000-12-08,2000,12,8,223.0,7.1
FLOOD,009,9001,9001042,Rakwana,Ratnapura,2004-09-20,2004,9,20,353.5,11.2
STRONG WIND,008,8001,8001030,Guruthalawa,Badulla,2000-12-08,2000,12,8,223.0,7.1
STRONG WIND,008,8001,8001027,Uduhawara,Badulla,2000-12-08,2000,12,8,223.0,7.1
STRONG WIND,008,8001,8001027,Uduhawara,Badulla,2000-12-08,2000,12,8,223.0,7.1
FLOOD,001,1002,1002012,Nalla,Gampaha,2004-09-25,2004,9,25,153.0,12.0
FLOOD,001,1001,1001006,Megoda Kolonnawa,Colombo,2004-09-25,2004,9,25,236.0,12.5
STRONG WIND,006,6002,6002033,Muthupanthiya,Puttalam,2004-04-08,2004,4,8,146.7,8.2
FLOOD,001,1001,1001036,Kesbewa,Colombo,2004-09-25,2004,9,25,236.0,12.5
FLOOD,001,1001,1001009,Raggahawatta,Colombo,2004-09-25,2004,9,25,236.0,12.5
LAND SUBSIDENCE,002,2002,2002018,Pandivita,Matale,2006-01-11,2006,1,11,90.0,5.7
LAND SUBSIDENCE,002,2002,2002009,Naula,Matale,2006-01-11,2006,1,11,90.0,5.7
LAND SUBSIDENCE,002,2002,2002033,Dehupitiya,Matale,2006-01-11,2006,1,11,90.0,5.7
LAND SUBSIDENCE,002,2002,2002024,Kaluganga,Matale,2006-01-11,2006,1,11,90.0,5.7
LAND SUBSIDENCE,002,2002,2002012,Koholanwala,Matale,2006-01-11,2006,1,11,90.0,5.7
URBAN FLOOD,002,2003,2003012,Hawaeliya,Nuwara Eliya,2006-08-11,2006,8,11,193.0,11.6
LANDSLIDE,009,9001,9001030,Gangodakanda,Ratnapura,2006-08-11,2006,8,11,300.6,12.1
FLOOD,001,1002,1002036,Dalugamgoda,Gampaha,2006-10-24,2006,10,24,224.0,9.2
LAND SUBSIDENCE,009,9001,9001015,Pinnawala,Ratnapura,2006-11-25,2006,11,25,547.8,6.1
LANDSLIDE,009,9001,9001015,Bellankanda,Ratnapura,2006-11-25,2006,11,25,547.8,6.1
LANDSLIDE,009,9001,9001015,Bellankanda,Ratnapura,2006-11-25,2006,11,25,547.8,6.1
LAND SUBSIDENCE,002,2001,2001045,Haputhale,Kandy,2006-11-20,2006,11,20,373.6,6.3
LANDSLIDE,002,2001,2001003,Galagedara,Kandy,2006-11-19,2006,11,19,373.6,6.3
LANDSLIDE,003,3003,3003024,Middeniya,Hambantota,2006-11-16,2006,11,16,237.0,7.3
LANDSLIDE,002,2003,2003009,Udamadura,Nuwara Eliya,2007-11-10,2007,11,10,331.0,5.7
LAND SUBSIDENCE,002,2003,2003006,Mathurata,Nuwara Eliya,2007-11-10,2007,11,10,331.0,5.7
FLOOD,004,4001,4001012,Alaveddy East,Jaffna,2005-09-12,2005,9,12,100.5,15.1
LAND SUBSIDENCE,002,2003,2003009,Mahawewa,Nuwara Eliya,2007-11-10,2007,11,10,331.0,5.7
LANDSLIDE,002,2003,2003009,Millapitiya,Nuwara Eliya,2007-11-10,2007,11,10,331.0,5.7
LANDSLIDE,002,2001,2001021,Kolonyaya,Kandy,2006-12-01,2006,12,1,233.5,7.6
LANDSLIDE,002,2003,2003006,Hakuruthale,Nuwara Eliya,2007-11-10,2007,11,10,331.0,5.7
LAND SUBSIDENCE,002,2003,2003009,Madumana,Nuwara Eliya,2006-12-01,2006,12,1,235.0,7.0
LANDSLIDE,002,2003,2003009,Werellapathana,Nuwara Eliya,2007-11-10,2007,11,10,331.0,5.7
FLOOD,008,8002,8002027,Katharagama,Monaragala,2006-11-01,2006,11,1,334.0,6.1
FLOOD,004,4001,4001012,Mallakam South,Jaffna,2005-09-12,2005,9,12,100.5,15.1
LANDSLIDE,008,8001,8001012,Mahakele,Badulla,2007-01-15,2007,1,15,139.0,7.5
FLOOD,004,4005,4005012,Nalloor,Kilinochchi,2008-02-03,2008,2,3,75.4,11.0
LANDSLIDE,008,8002,8002027,Katharagama,Monaragala,2007-01-16,2007,1,16,137.0,8.3
FLOOD,004,4005,4005012,Nalloor,Kilinochchi,2001-09-10,2001,9,10,95.8,14.7
FLOOD,004,4005,4005012,Kollak Kurichchi,Kilinochchi,2008-02-03,2008,2,3,75.4,11.0
LAND SUBSIDENCE,008,8001,8001027,Maspanna,Badulla,2007-02-01,2007,2,1,94.0,6.2
LAND SUBSIDENCE,008,8001,8001027,Wewegama,Badulla,2007-02-01,2007,2,1,94.0,6.2
FLOOD,004,4005,4005012,Alaskerni,Kilinochchi,2008-02-03,2008,2,3,75.4,11.0
FLOOD,008,8001,8001003,Poojanagaraya,Badulla,2007-01-15,2007,1,15,139.0,7.5
FLOOD,008,8001,8001003,Poojanagaraya,Badulla,2007-01-15,2007,1,15,139.0,7.5
FLOOD,008,8001,8001003,Poojanagaraya,Badulla,2007-01-15,2007,1,15,139.0,7.5
FLOOD,004,4005,4005012,Paramankirai,Kilinochchi,2003-09-12,2003,9,12,95.8,14.7
STRONG WIND,004,4005,4005012,Natpulapu,Kilinochchi,2002-04-03,2002,4,3,89.4,8.8
LAND SUBSIDENCE,008,8001,8001039,Dodamwatta,Badulla,2007-01-21,2007,1,21,139.0,7.5
LAND SUBSIDENCE,002,2003,2003006,Kirimetiyawa,Nuwara Eliya,2007-11-01,2007,11,1,331.0,5.7
FLOOD,008,8001,8001019,Panama,Badulla,2006-12-15,2006,12,15,223.0,7.1
FLOOD,008,8001,8001019,Lahugala,Badulla,2006-12-15,2006,12,15,223.0,7.1
STRONG WIND,004,4005,4005009,Akkarayankulam,Kilinochchi,2007-06-10,2007,6,10,55.0,18.2
STRONG WIND,004,4005,4005009,Akkarayankulam,Kilinochchi,2007-06-10,2007,6,10,55.0,18.2
FLOOD,004,4005,4005009,Skandapuram,Kilinochchi,2008-10-03,2008,10,3,319.9,10.9
FLOOD,004,4005,4005009,Akkarayankulam,Kilinochchi,2008-10-03,2008,10,3,319.9,10.9
FLOOD,004,4005,4005009,Jayanthinagar,Kilinochchi,2008-10-03,2008,10,3,319.9,10.9
FLOOD,004,4005,4005009,Selvanagar,Kilinochchi,2008-02-16,2008,2,16,75.4,11.0
FLOOD,004,4001,4001012,Alaveddy South,Jaffna,2005-10-11,2005,10,11,335.8,11.4
FLOOD,004,4001,4001012,Alaveddy Central,Jaffna,2005-09-12,2005,9,12,100.5,15.1
FLOOD,004,4001,4001012,Alaveddy West,Jaffna,2005-09-12,2005,9,12,100.5,15.1
FLOOD,004,4001,4001012,Ganeswaram,Jaffna,2005-10-11,2005,10,11,335.8,11.4
FLOOD,004,4001,4001012,Vayavilan East,Jaffna,2005-10-11,2005,10,11,335.8,11.4
COASTLINE,006,6002,6002042,Katuneriya,Puttalam,2007-10-28,2007,10,28,320.7,11.0
FLOOD,003,3002,3002030,Lalpe,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Meeella,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Narawelpita South,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Kebiliyapola South,Matara,2003-05-27,2003,5,27,237.0,13.4
FLOOD,003,3002,3002030,Muruthamuraya West,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Ellewela East,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Ellewela West,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Denagama North,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Udupeellegoda East,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Muruthamuraya East,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Kongala Centre,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Badabadda,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Kandegoda,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Gangodagama,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Gammedapitiya,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Wepathaira West,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Kongala West,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Udupeellegoda West,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Kohuliyadda,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Muruthamuraya,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Denagama West,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Beruwela,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Narawelpita East,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Kebiliyapola North,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Kongala South,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Neralampitiya South,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Denagama East,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Pananwela West,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Wepathaira South,Matara,2003-05-17,2003,5,17,237.0,13.4
GALE,004,4001,4001018,Urumpirai East,Jaffna,2005-05-12,2005,5,12,117.2,15.5
FLOOD,003,3002,3002030,Pottewela,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Narawelpita West,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Kongala East,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002030,Wepathaira North,Matara,2003-05-17,2003,5,17,237.0,13.4
GALE,004,4001,4001018,Urelu,Jaffna,2002-12-20,2002,12,20,293.6,14.2
GALE,004,4001,4001018,Neervely North,Jaffna,2002-12-19,2002,12,19,293.6,14.2
GALE,004,4001,4001018,Neervely North,Jaffna,2003-10-20,2003,10,20,335.8,11.4
FLOOD,003,3002,3002027,Godawa,Matara,2006-10-29,2006,10,29,268.0,11.6
GALE,004,4001,4001018,Neervely North,Jaffna,2004-10-19,2004,10,19,335.8,11.4
GALE,004,4001,4001018,Neervely North,Jaffna,2005-05-12,2005,5,12,117.2,15.5
FLOOD,003,3002,3002027,Seewelgama,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,003,3002,3002027,Kamburupitiya,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,003,3002,3002027,Lenabatuwa,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,003,3002,3002027,Beragammulla,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,003,3002,3002027,Narandeniya,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,003,3002,3002027,Thumbe,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,003,3002,3002027,Ullala East,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,003,3002,3002027,Sapugoda,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,004,4001,4001036,Koddady,Jaffna,2005-10-12,2005,10,12,335.8,11.4
FLOOD,004,4001,4001036,Navanthurai South,Jaffna,2005-10-12,2005,10,12,335.8,11.4
FLOOD,004,4001,4001036,Navanthurai North,Jaffna,2005-10-12,2005,10,12,335.8,11.4
FLOOD,003,3002,3002015,Thalahagama West,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,003,3002,3002015,Wenagama,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,003,3002,3002015,Thalahagama East,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,003,3002,3002015,Kehelwala,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,003,3002,3002015,Uggashena,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,004,4001,4001036,Yalnahar,Jaffna,2004-10-28,2004,10,28,335.8,11.4
GALE,004,4001,4001036,Navanthurai,Jaffna,2004-04-10,2004,4,10,93.9,9.9
FLOOD,004,4001,4001036,Navanthurai South,Jaffna,2004-10-28,2004,10,28,335.8,11.4
FLOOD,003,3002,3002024,Sulthanagoda North,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002024,Sulthanagoda East,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,004,4001,4001036,Columbuthurai,Jaffna,2004-10-28,2004,10,28,335.8,11.4
FLOOD,003,3002,3002024,Sulthanagoda West,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002024,Malimbada East,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002024,Malimbada West,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002024,Malimbada North,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002024,Malimbada South,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,004,4001,4001036,Columbuthurai East,Jaffna,2004-10-28,2004,10,28,335.8,11.4
FLOOD,003,3002,3002024,Uninduwela,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002024,Pahala Kiyabawa,Matara,2003-05-17,2003,5,17,237.0,13.4
STRONG WIND,004,4001,4001036,Pommaivaly,Jaffna,2003-05-13,2003,5,13,117.2,15.5
FLOOD,003,3002,3002024,Dampella,Matara,2003-05-17,2003,5,17,237.0,13.4
STRONG WIND,004,4001,4001036,Navanthurai South,Jaffna,2003-05-13,2003,5,13,117.2,15.5
STRONG WIND,004,4001,4001036,Navanthurai North,Jaffna,2003-05-13,2003,5,13,117.2,15.5
FLOOD,003,3002,3002024,Maragoda,Matara,2003-05-17,2003,5,17,237.0,13.4
STRONG WIND,004,4001,4001036,Yalnahar,Jaffna,2003-05-13,2003,5,13,117.2,15.5
FLOOD,003,3002,3002024,Katuwangoda,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002024,Galpamuna,Matara,2003-05-17,2003,5,17,237.0,13.4
STRONG WIND,004,4001,4001036,Koddady,Jaffna,2003-05-13,2003,5,13,117.2,15.5
FLOOD,003,3002,3002024,Kadukanna,Matara,2003-05-17,2003,5,17,237.0,13.4
GALE,004,4001,4001015,Punnalaikadduvan South,Jaffna,2005-11-21,2005,11,21,407.8,12.0
FLOOD,003,3002,3002024,Welandagoda,Matara,2003-05-17,2003,5,17,237.0,13.4
GALE,004,4001,4001015,Erlalai South,Jaffna,2005-11-21,2005,11,21,407.8,12.0
FLOOD,003,3002,3002024,Kirimetimulla North,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002024,Kirimetimulla South,Matara,2003-05-17,2003,5,17,237.0,13.4
GALE,004,4001,4001015,Erlalai East,Jaffna,2005-11-21,2005,11,21,407.8,12.0
FLOOD,003,3002,3002024,Kekunawela,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002024,Elgiriya,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,003,3002,3002024,Akurugoda East,Matara,2003-05-17,2003,5,17,237.0,13.4
GALE,004,4001,4001015,Kuppilan South,Jaffna,2005-11-21,2005,11,21,407.8,12.0
GALE,004,4001,4001015,Evenai,Jaffna,2005-11-21,2005,11,21,407.8,12.0
GALE,004,4001,4001015,Punnalaikadduvan North,Jaffna,2005-11-21,2005,11,21,407.8,12.0
GALE,004,4001,4001018,Urumpirai South,Jaffna,2005-05-12,2005,5,12,117.2,15.5
GALE,004,4001,4001015,Kantharodai,Jaffna,2005-11-21,2005,11,21,407.8,12.0
GALE,004,4001,4001015,Chunnakam Town West,Jaffna,2005-11-21,2005,11,21,407.8,12.0
GALE,004,4001,4001015,Chunnakam Town Centre,Jaffna,2005-11-21,2005,11,21,407.8,12.0
GALE,004,4001,4001015,Erlalai North,Jaffna,2005-11-21,2005,11,21,407.8,12.0
GALE,004,4001,4001015,Chunnakam Town South,Jaffna,2005-11-21,2005,11,21,407.8,12.0
GALE,004,4001,4001015,Chunnakam Town East,Jaffna,2005-11-21,2005,11,21,407.8,12.0
GALE,004,4001,4001015,Erlalai Centre,Jaffna,2005-11-21,2005,11,21,407.8,12.0
TIDAL WAVE,006,6002,6002003,Ennala,Puttalam,2007-05-16,2007,5,16,179.8,14.2
LANDSLIDE,003,3002,3002006,Kotapola North,Matara,2003-05-17,2003,5,17,237.0,13.4
LANDSLIDE,003,3002,3002006,Adaradeniya,Matara,2003-05-17,2003,5,17,237.0,13.4
LANDSLIDE,003,3002,3002006,Nishshankapura,Matara,2003-05-17,2003,5,17,237.0,13.4
LANDSLIDE,003,3002,3002006,Kandilpana,Matara,2003-05-17,2003,5,17,237.0,13.4
LANDSLIDE,003,3002,3002006,Mediripitiya,Matara,2003-05-17,2003,5,17,237.0,13.4
LANDSLIDE,003,3002,3002006,Bateyaya,Matara,2003-05-17,2003,5,17,237.0,13.4
LANDSLIDE,003,3002,3002006,Pallegama North,Matara,2003-05-17,2003,5,17,237.0,13.4
LANDSLIDE,003,3002,3002006,Thenipita,Matara,2003-05-17,2003,5,17,237.0,13.4
LANDSLIDE,003,3002,3002006,Keeriwalagama,Matara,2003-05-17,2003,5,17,237.0,13.4
LANDSLIDE,003,3002,3002006,Kalugalhena,Matara,2003-05-17,2003,5,17,237.0,13.4
LANDSLIDE,003,3002,3002006,Kiriweldola,Matara,2003-05-17,2003,5,17,237.0,13.4
LANDSLIDE,003,3002,3002006,Pallegamasouth,Matara,2003-05-17,2003,5,17,237.0,13.4
LANDSLIDE,003,3002,3002006,Deniyaya,Matara,2003-05-17,2003,5,17,237.0,13.4
LANDSLIDE,003,3002,3002006,Deniyaya West,Matara,2003-05-17,2003,5,17,237.0,13.4
FLOOD,004,4001,4001018,Irupalai South,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Irupalai East,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Kopay South,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Kopay Center,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Kopay North,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Neervely South,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Neervely North,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Neervely West,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Sirupiddy East,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Puttur West,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Navakkiri,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Avarankal East,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Avarankal West,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Puttur East,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Atchchelu,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001018,Atchuvelly North,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001027,Alvai North,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001027,Thumpalai,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001027,Puloly North East,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001027,Puloly East,Jaffna,2008-03-28,2008,3,28,56.1,9.6
FLOOD,004,4001,4001015,Uduvil South East,Jaffna,2008-03-27,2008,3,27,56.1,9.6
FLOOD,004,4001,4001015,Sanguvely,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001015,Inuvil West,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001015,Kuppilan South,Jaffna,2008-03-26,2008,3,26,56.1,9.6
FLOOD,004,4001,4001009,Savatkaddu,Jaffna,2008-03-27,2008,3,27,56.1,9.6
FLOOD,004,4001,4001009,Sandilipay North,Jaffna,2008-03-27,2008,3,27,56.1,9.6
FLOOD,004,4001,4001009,Maresankoodal,Jaffna,2008-03-27,2008,3,27,56.1,9.6
FLOOD,004,4001,4001003,Analaitivu North,Jaffna,2008-03-19,2008,3,19,56.1,9.6
FLOOD,004,4001,4001003,Analaitivu South,Jaffna,2008-03-19,2008,3,19,56.1,9.6
FLOOD,004,4001,4001003,Eluvativu,Jaffna,2008-03-19,2008,3,19,56.1,9.6
FLOOD,004,4001,4001003,Kayts,Jaffna,2008-03-19,2008,3,19,56.1,9.6
FLOOD,004,4001,4001003,Paruthiyadaippu,Jaffna,2008-03-19,2008,3,19,56.1,9.6
FLOOD,004,4001,4001003,Karampon,Jaffna,2008-03-19,2008,3,19,56.1,9.6
FLOOD,004,4001,4001003,Karampon East,Jaffna,2008-03-19,2008,3,19,56.1,9.6
HAILSTORM,006,6001,6001063,Adapola,Kurunegala,2006-04-20,2006,4,20,262.0,5.8
HAILSTORM,006,6001,6001063,Adapola,Kurunegala,2006-04-20,2006,4,20,262.0,5.8
HAILSTORM,006,6001,6001063,Adapola,Kurunegala,2006-04-20,2006,4,20,262.0,5.8
HAILSTORM,005,5002,5002006,Dorakumbura,Ampara,2003-05-12,2003,5,12,165.0,7.5
GALE,002,2001,2001039,Davulagala,Kandy,2006-12-30,2006,12,30,233.5,7.6
STRONG WIND,009,9002,9002018,Kamburadeniya,Kegalle,2002-03-31,2002,3,31,89.0,3.1
LANDSLIDE,009,9001,9001027,Kahawatta,Ratnapura,2003-05-19,2003,5,19,473.2,10.1
GALE,004,4001,4001018,Avarangal West,Jaffna,2006-10-29,2006,10,29,335.8,11.4
FLOOD,004,4005,4005003,Soranpattu,Kilinochchi,2003-09-12,2003,9,12,95.8,14.7
FLOOD,004,4005,4005003,Tharmakerny,Kilinochchi,2003-09-12,2003,9,12,95.8,14.7
FLOOD,004,4005,4005012,Muttuvil West,Kilinochchi,2003-01-01,2003,1,1,74.8,12.8
FLOOD,005,5001,5001030,Pandariyaveli,Batticaloa,2003-12-25,2003,12,25,305.0,11.0
FLOOD,005,5001,5001009,Valachchenai,Batticaloa,2003-12-25,2003,12,25,305.0,11.0
FLOOD,005,5002,5002030,Ninthavur,Ampara,2003-12-25,2003,12,25,553.1,9.1
FLOOD,005,5001,5001015,Iyang Keni,Batticaloa,2003-12-25,2003,12,25,305.0,11.0
FLOOD,005,5001,5001024,Kakkankudy,Batticaloa,2003-12-25,2003,12,25,305.0,11.0
FLOOD,004,4005,4005003,Mullaiyady,Kilinochchi,2003-09-12,2003,9,12,95.8,14.7
FLOOD,004,4005,4005003,Ittavil,Kilinochchi,2003-09-12,2003,9,12,95.8,14.7
FLOOD,004,4005,4005003,Arasarkerni,Kilinochchi,2003-09-12,2003,9,12,95.8,14.7
FLOOD,004,4005,4005003,Kovilvayal,Kilinochchi,2003-09-12,2003,9,12,95.8,14.7
FLOOD,005,5002,5002030,Ninthavur,Ampara,2007-04-19,2007,4,19,115.9,5.7
FLOOD,005,5003,5003024,Alankerny,Trincomalee,2004-10-12,2004,10,12,196.0,10.5
FLOOD,004,4005,4005012,Pallikuda,Kilinochchi,2008-02-03,2008,2,3,75.4,11.0
FLOOD,001,1002,1002039,Walgama East,Gampaha,2006-11-17,2006,11,17,174.0,8.2
FLOOD,001,1002,1002039,Walgama East,Gampaha,2006-11-17,2006,11,17,174.0,8.2
FLOOD,001,1002,1002039,Walgama East,Gampaha,2006-11-17,2006,11,17,174.0,8.2
FLOOD,001,1002,1002039,Pamunugama,Gampaha,2006-10-26,2006,10,26,224.0,9.2
FLOOD,001,1002,1002039,Patitivila,Gampaha,2006-06-21,2006,6,21,231.0,13.3
FLOOD,001,1002,1002039,Patitivila,Gampaha,2006-06-21,2006,6,21,231.0,13.3
STRONG WIND,001,1002,1002039,Malwana,Gampaha,2006-05-26,2006,5,26,204.0,11.5
FLOOD,001,1002,1002039,Biyagama,Gampaha,2005-11-22,2005,11,22,174.0,8.2
FLOOD,001,1002,1002039,Biyagama,Gampaha,2005-11-22,2005,11,22,174.0,8.2
FLOOD,001,1002,1002039,Biyagama,Gampaha,2005-11-22,2005,11,22,174.0,8.2
STRONG WIND,001,1002,1002039,Biyagama South,Gampaha,2004-04-08,2004,4,8,112.0,7.1
STRONG WIND,001,1002,1002039,Biyagama South,Gampaha,2003-04-22,2003,4,22,112.0,7.1
STRONG WIND,001,1002,1002039,Biyagama South,Gampaha,2003-04-22,2003,4,22,112.0,7.1
STRONG WIND,001,1002,1002039,Kanduboda,Gampaha,2002-07-05,2002,7,5,177.0,12.9
FLOOD,001,1002,1002033,Gongitota,Gampaha,2006-10-27,2006,10,27,224.0,9.2
STRONG WIND,001,1002,1002033,Gongitota,Gampaha,2002-12-04,2002,12,4,139.0,9.8
STRONG WIND,001,1002,1002018,Telangapatha,Gampaha,2003-05-13,2003,5,13,204.0,11.5
FLOOD,001,1002,1002018,Telangapatha,Gampaha,2006-11-17,2006,11,17,174.0,8.2
FLOOD,001,1002,1002024,Henarathgoda,Gampaha,2005-11-22,2005,11,22,174.0,8.2
FLOOD,001,1002,1002024,Akaravitamakevita,Gampaha,2006-10-24,2006,10,24,224.0,9.2
FLOOD,001,1002,1002024,Akaravitamakevita,Gampaha,2006-10-24,2006,10,24,224.0,9.2
FLOOD,001,1002,1002024,Kirindivita,Gampaha,2004-09-25,2004,9,25,153.0,12.0
FLOOD,001,1002,1002024,Kirindivita,Gampaha,2004-09-25,2004,9,25,153.0,12.0
FLOOD,001,1002,1002024,Kirindivita,Gampaha,2004-09-25,2004,9,25,153.0,12.0
FLOOD,001,1002,1002036,Sinharaumlla,Gampaha,2005-11-22,2005,11,22,174.0,8.2
FLOOD,001,1002,1002036,Paliyagoda,Gampaha,2004-12-26,2004,12,26,139.0,9.8
FLOOD,001,1002,1002036,Wedamulla,Gampaha,2006-10-24,2006,10,24,224.0,9.2
FLOOD,001,1002,1002036,Wedamulla,Gampaha,2006-10-24,2006,10,24,224.0,9.2
FLOOD,001,1002,1002036,Wedamulla,Gampaha,2006-10-24,2006,10,24,224.0,9.2
FLOOD,001,1002,1002012,Nalla,Gampaha,2006-11-19,2006,11,19,174.0,8.2
STRONG WIND,001,1002,1002012,Kureekotuwa,Gampaha,2005-07-27,2005,7,27,177.0,12.9
STRONG WIND,001,1002,1002012,Kureekotuwa,Gampaha,2005-07-27,2005,7,27,177.0,12.9
