id,station_name,longitude,latitude,elevation,code,abbreviation,yyyy,1,2,3,4,5,6,7,8,9,10,11,12
43473,NUWARA ELIYA,80.77,6.97,1894,5,PRECIP,2010,67.7,19.4,134.4,198.5,207.3,283.6,188.0,175.3,161.9,206.2,287.4,252.6
43473,NUWARA ELIYA,80.77,6.97,1894,5,PRECIP,2011,326.0,235.2,68.5,175.9,70.1,41.9,102.0,49.4,97.9,238.9,176.4,117.4
43473,NUWARA ELIYA,80.77,6.97,1894,5,PRECIP,2012,51.1,92.3,29.2,204.1,16.0,30.6,93.6,86.9,45.5,512.6,244.2,365.0
43473,NUWARA ELIYA,80.77,6.97,1894,5,PRECIP,2013,203.2,146.9,133.6,128.7,172.6,452.1,159.3,175.0,181.2,176.6,161.9,66.7
43473,NUWARA ELIYA,80.77,6.97,1894,5,PRECIP,2014,48.4,8.1,46.6,145.4,151.1,173.3,79.8,121.8,187.4,260.0,197.4,438.4
43473,NUWARA ELIYA,80.77,6.97,1894,5,PRECIP,2015,1.9,248.1,42.7,123.9,203.9,130.0,96.9,75.3,234.5,318.4,280.2,265.4
43473,NUWARA ELIYA,80.77,6.97,1894,5,PRECIP,2016,34.8,67.9,67.8,56.3,385.8,84.1,117.5,55.2,35.2,69.7,111.2,52.7
43473,NUWARA ELIYA,80.77,6.97,1894,5,PRECIP,2017,143.6,81.9,204.3,71.5,167.7,56.4,39.2,127.8,161.8,207.5,289.6,156.3
43473,NUWARA ELIYA,80.77,6.97,1894,5,PRECIP,2018,95.4,57.2,79.1,216.1,363.1,125.5,171.5,264.9,157.3,402.7,179.2,61.1
43473,NUWARA ELIYA,80.77,6.97,1894,5,PRECIP,2019,55.0,50.1,9.4,112.9,63.9,91.1,224.9,188.2,NA,348.2,343.8,241.8
43473,NUWARA ELIYA,80.77,6.97,1894,5,PRECIP,2020,34.0,39.6,13.3,72.8,287.8,103.5,93.4,308.7,191.6,107.5,110.6,203.2
43473,NUWARA ELIYA,80.77,6.97,1894,5,PRECIP,2021,91.4,59.2,108.7,107.2,273.2,111.3,199.6,119.2,158.5,387.5,241.4,78.6
43473,NUWARA ELIYA,80.77,6.97,1894,5,PRECIP,2022,36.8,35.9,47.3,242.7,243.2,47.3,193.8,293.4,71.0,385.3,89.6,141.4
43473,NUWARA ELIYA,80.77,6.97,1894,5,PRECIP,2023,60.5,57.8,70.6,112.3,121.0,57.9,167.7,58.7,242.7,NA,NA,NA
43PPP,POLONNARUWA,81.05,7.87,43,5,PRECIP,2011,663.0,560.0,44.6,150.9,1.6,0.0,38.5,80.9,6.6,734.5,519.5,359.7
43PPP,POLONNARUWA,81.05,7.87,43,5,PRECIP,2012,7.0,239.2,23.6,62.7,0.2,0.0,66.7,3.5,31.8,550.4,249.4,661.1
43PPP,POLONNARUWA,81.05,7.87,43,5,PRECIP,2013,390.3,161.6,207.0,44.0,108.3,0.0,12.4,68.0,12.3,38.8,143.4,228.0
43PPP,POLONNARUWA,81.05,7.87,43,5,PRECIP,2014,270.3,61.8,5.4,58.3,138.1,0.0,0.0,51.0,101.2,318.9,507.8,1129.6
43PPP,POLONNARUWA,81.05,7.87,43,5,PRECIP,2015,92.8,207.5,32.4,55.4,188.1,43.4,0.0,63.5,262.7,458.9,348.1,586.8
43PPP,POLONNARUWA,81.05,7.87,43,5,PRECIP,2016,147.4,52.0,68.4,35.3,254.6,0.0,40.3,1.0,0.0,86.7,383.7,144.7
43PPP,POLONNARUWA,81.05,7.87,43,5,PRECIP,2017,302.3,60.1,151.9,16.7,70.1,0.7,15.0,41.5,131.3,283.0,213.8,150.7
43PPP,POLONNARUWA,81.05,7.87,43,5,PRECIP,2018,19.1,152.7,134.8,79.7,113.9,2.9,0.5,126.7,105.3,429.3,336.2,115.8
43PPP,POLONNARUWA,81.05,7.87,43,5,PRECIP,2019,6.5,75.9,0.0,9.7,79.3,0.0,15.6,30.3,161.6,274.7,330.5,595.1
43PPP,POLONNARUWA,81.05,7.87,43,5,PRECIP,2020,133.3,15.3,0.0,54.4,193.6,42.6,101.3,29.6,17.6,32.9,281.7,547.6
43PPP,POLONNARUWA,81.05,7.87,43,5,PRECIP,2021,453.6,34.5,78.1,112.8,35.4,14.1,28.9,84.2,169.6,201.7,272.0,213.4
43PPP,POLONNARUWA,81.05,7.87,43,5,PRECIP,2022,248.6,250.5,67.9,265.3,NA,78.3,137.4,117.4,16.0,144.2,202.0,297.8
43PPP,POLONNARUWA,81.05,7.87,43,5,PRECIP,2023,101.1,290.4,161.5,70.3,144.5,0.6,0.0,36.8,14.3,NA,NA,NA
43999,POTTUVIL,81.83,6.88,4,5,PRECIP,2010,187.4,78.7,56.3,44.5,72.1,0.2,2.1,77.6,122.2,72.3,117.0,394.5
43999,POTTUVIL,81.83,6.88,4,5,PRECIP,2011,595.9,308.3,103.3,60.6,47.7,0.0,3.7,10.1,52.5,191.8,458.9,364.0
43999,POTTUVIL,81.83,6.88,4,5,PRECIP,2012,51.3,342.6,92.4,21.3,0.0,0.0,1.2,5.7,192.8,178.1,84.3,430.5
43999,POTTUVIL,81.83,6.88,4,5,PRECIP,2013,433.9,210.4,164.2,3.1,30.9,11.9,21.9,27.4,19.7,133.0,194.6,362.0
43999,POTTUVIL,81.83,6.88,4,5,PRECIP,2014,276.8,72.3,46.6,1.3,50.2,7.8,8.2,5.7,27.1,209.3,496.8,658.9
43999,POTTUVIL,81.83,6.88,4,5,PRECIP,2015,7.0,224.2,106.2,31.5,148.5,53.6,21.5,26.1,77.9,249.5,306.1,358.6
43999,POTTUVIL,81.83,6.88,4,5,PRECIP,2016,83.7,77.5,76.0,0.0,272.9,7.1,8.7,19.3,33.4,12.8,342.2,39.4
43999,POTTUVIL,81.83,6.88,4,5,PRECIP,2017,378.1,194.1,95.4,0.3,29.6,1.1,23.5,21.8,24.7,131.5,375.4,199.2
43999,POTTUVIL,81.83,6.88,4,5,PRECIP,2018,129.1,92.3,199.8,105.9,14.2,20.2,4.6,31.4,40.7,103.1,336.3,298.3
43999,POTTUVIL,81.83,6.88,4,5,PRECIP,2019,90.8,181.4,44.7,178.3,46.9,20.4,59.5,19.2,NA,360.7,370.1,390.9
43999,POTTUVIL,81.83,6.88,4,5,PRECIP,2020,191.5,71.5,22.0,46.5,41.2,39.4,56.7,3.4,36.9,46.2,231.7,304.6
43999,POTTUVIL,81.83,6.88,4,5,PRECIP,2021,256.5,305.3,193.9,33.8,39.1,54.8,36.2,69.2,57.1,94.1,399.9,218.9
43999,POTTUVIL,81.83,6.88,4,5,PRECIP,2022,149.7,278.4,80.7,37.6,0.3,39.6,46.1,61.7,54.9,168.6,141.0,152.3
43999,POTTUVIL,81.83,6.88,4,5,PRECIP,2023,137.5,194.4,177.9,62.4,38.6,20.1,3.7,16.3,78.2,NA,NA,NA
43424,PUTTALAM,79.83,8.03,2,5,PRECIP,2010,5.6,1.0,7.7,147.1,52.4,11.9,35.3,52.5,247.4,89.9,353.1,330.0
43424,PUTTALAM,79.83,8.03,2,5,PRECIP,2011,84.1,104.5,11.9,171.1,1.9,12.6,23.5,5.2,4.7,179.3,167.3,60.2
43424,PUTTALAM,79.83,8.03,2,5,PRECIP,2012,24.5,28.1,76.0,102.2,1.1,13.6,0.3,18.8,44.2,349.3,164.0,319.1
43424,PUTTALAM,79.83,8.03,2,5,PRECIP,2013,87.4,93.0,78.5,36.6,27.7,3.0,9.9,14.5,101.6,122.1,287.5,43.3
43424,PUTTALAM,79.83,8.03,2,5,PRECIP,2014,97.2,9.2,35.3,208.4,84.9,15.4,0.0,66.2,110.1,250.1,347.0,472.8
43424,PUTTALAM,79.83,8.03,2,5,PRECIP,2015,8.0,32.6,55.1,238.7,202.3,43.6,0.5,17.0,65.6,300.0,416.0,284.9
43424,PUTTALAM,79.83,8.03,2,5,PRECIP,2016,10.1,86.9,26.9,55.0,398.9,72.0,0.2,0.0,0.0,15.1,261.7,12.2
43424,PUTTALAM,79.83,8.03,2,5,PRECIP,2017,124.5,20.3,60.5,23.7,24.6,7.1,2.4,6.0,112.5,147.2,192.8,97.6
43424,PUTTALAM,79.83,8.03,2,5,PRECIP,2018,11.8,37.7,13.4,290.2,390.0,56.7,1.1,0.0,17.6,320.8,205.5,74.4
43424,PUTTALAM,79.83,8.03,2,5,PRECIP,2019,0.2,122.7,33.3,94.3,2.3,40.7,2.3,88.3,288.5,576.1,286.1,199.0
43424,PUTTALAM,79.83,8.03,2,5,PRECIP,2020,1.8,0.4,12.1,99.2,66.0,39.0,86.6,31.8,52.2,24.4,342.0,165.5
43424,PUTTALAM,79.83,8.03,2,5,PRECIP,2021,96.9,9.9,70.1,66.3,303.6,129.7,2.9,6.1,11.4,333.3,NA,37.3
43424,PUTTALAM,79.83,8.03,2,5,PRECIP,2022,43.8,69.7,40.2,192.6,NA,36.0,29.1,27.2,6.2,193.3,185.4,146.6
43424,PUTTALAM,79.83,8.03,2,5,PRECIP,2023,119.8,42.2,57.3,112.0,206.7,0.2,2.1,5.1,138.9,NA,NA,NA
43486,RATNAPURA,80.4,6.68,86,5,PRECIP,2010,233.6,111.9,157.5,438.3,658.5,451.5,367.4,385.5,310.3,436.6,540.3,469.7
43486,RATNAPURA,80.4,6.68,86,5,PRECIP,2011,205.1,174.3,292.1,731.7,341.5,238.6,225.8,306.7,345.1,187.5,268.2,113.4
43486,RATNAPURA,80.4,6.68,86,5,PRECIP,2012,36.6,149.9,289.7,432.2,146.9,253.1,204.2,393.9,272.6,365.6,489.7,345.9
43486,RATNAPURA,80.4,6.68,86,5,PRECIP,2013,96.3,228.3,319.2,280.6,492.3,542.8,317.1,144.4,417.1,361.2,335.3,41.1
43486,RATNAPURA,80.4,6.68,86,5,PRECIP,2014,293.4,76.8,139.4,420.5,226.0,578.7,233.3,618.6,589.3,813.0,277.6,444.0
43486,RATNAPURA,80.4,6.68,86,5,PRECIP,2015,93.6,199.0,87.6,434.4,180.3,272.3,173.6,339.3,397.2,525.1,468.3,291.8
43486,RATNAPURA,80.4,6.68,86,5,PRECIP,2016,139.7,88.9,193.7,396.5,811.3,220.4,193.4,131.9,101.7,156.2,236.6,163.9
43486,RATNAPURA,80.4,6.68,86,5,PRECIP,2017,38.7,33.1,263.7,200.9,983.3,376.4,183.7,353.0,611.7,511.7,509.1,243.1
43486,RATNAPURA,80.4,6.68,86,5,PRECIP,2018,14.0,91.6,185.1,394.2,586.4,467.7,160.9,185.4,284.7,438.8,394.4,169.3
43486,RATNAPURA,80.4,6.68,86,5,PRECIP,2019,37.5,306.0,123.8,225.1,99.3,397.2,224.0,642.1,NA,598.6,348.9,200.4
43486,RATNAPURA,80.4,6.68,86,5,PRECIP,2020,122.5,21.4,150.1,191.6,737.1,328.0,253.2,192.9,590.8,207.4,437.7,214.5
43486,RATNAPURA,80.4,6.68,86,5,PRECIP,2021,183.8,72.0,308.8,212.6,742.4,548.5,368.5,377.1,407.7,508.0,487.4,193.7
43486,RATNAPURA,80.4,6.68,86,5,PRECIP,2022,204.2,150.9,299.5,432.0,794.1,232.5,259.9,529.8,212.1,685.5,342.0,234.9
43486,RATNAPURA,80.4,6.68,86,5,PRECIP,2023,75.2,163.9,350.4,313.9,434.3,618.5,237.5,207.7,799.0,NA,NA,NA
43418,TRINCOMALEE,81.25,8.58,24,5,PRECIP,2010,48.4,3.8,2.6,2.0,42.2,19.0,23.2,96.3,197.3,71.1,291.9,621.5
43418,TRINCOMALEE,81.25,8.58,24,5,PRECIP,2011,817.0,481.5,43.6,196.9,0.9,0.5,34.0,80.4,39.7,544.0,351.4,320.5
43418,TRINCOMALEE,81.25,8.58,24,5,PRECIP,2012,12.6,156.2,21.1,13.5,0.6,0.0,15.8,4.4,231.2,596.8,180.7,590.1
43418,TRINCOMALEE,81.25,8.58,24,5,PRECIP,2013,200.4,355.2,239.3,2.5,132.3,1.2,64.8,93.0,2.1,34.8,177.4,189.5
43418,TRINCOMALEE,81.25,8.58,24,5,PRECIP,2014,164.3,82.8,5.3,1.6,57.0,4.7,25.2,120.0,108.5,160.3,429.5,532.3
43418,TRINCOMALEE,81.25,8.58,24,5,PRECIP,2015,36.2,184.1,68.7,48.0,122.6,22.3,9.5,30.7,255.6,393.8,647.7,211.1
43418,TRINCOMALEE,81.25,8.58,24,5,PRECIP,2016,101.4,22.3,43.5,4.1,331.6,0.1,81.2,58.5,9.2,87.9,175.4,81.1
43418,TRINCOMALEE,81.25,8.58,24,5,PRECIP,2017,179.7,18.6,234.8,0.0,40.0,1.4,171.9,106.6,94.9,277.4,510.9,142.6
43418,TRINCOMALEE,81.25,8.58,24,5,PRECIP,2018,12.3,207.5,15.2,51.1,298.4,91.7,18.4,85.4,26.2,401.8,473.8,349.5
43418,TRINCOMALEE,81.25,8.58,24,5,PRECIP,2019,16.6,126.6,0.0,4.7,38.1,6.6,74.0,22.6,167.4,204.9,307.3,557.1
43418,TRINCOMALEE,81.25,8.58,24,5,PRECIP,2020,41.7,19.4,0.0,13.8,10.6,32.8,65.5,17.5,224.9,61.9,480.0,528.8
43418,TRINCOMALEE,81.25,8.58,24,5,PRECIP,2021,229.5,41.4,17.9,73.2,28.9,7.8,71.9,39.7,203.3,298.3,566.4,113.2
43418,TRINCOMALEE,81.25,8.58,24,5,PRECIP,2022,187.1,258.5,110.2,90.3,NA,96.3,78.5,59.5,50.0,265.7,286.4,334.1
43418,TRINCOMALEE,81.25,8.58,24,5,PRECIP,2023,115.8,187.2,87.0,45.2,95.0,46.7,0.4,76.9,90.8,NA,NA,NA
43415,VAVUNIYA,80.5,8.75,98,5,PRECIP,2010,109.0,0.8,83.6,143.1,35.0,1.3,22.4,40.3,200.9,77.9,410.7,334.6
43415,VAVUNIYA,80.5,8.75,98,5,PRECIP,2011,357.8,297.1,25.8,157.2,2.4,16.1,24.3,171.1,4.6,223.8,406.4,182.6
43415,VAVUNIYA,80.5,8.75,98,5,PRECIP,2012,29.9,44.4,12.7,84.9,21.5,0.0,26.0,0.0,43.6,472.0,189.7,634.6
43415,VAVUNIYA,80.5,8.75,98,5,PRECIP,2013,100.9,264.4,179.6,77.5,108.8,1.7,24.5,95.3,18.3,194.9,160.3,78.3
43415,VAVUNIYA,80.5,8.75,98,5,PRECIP,2014,264.5,17.7,1.6,154.3,250.0,0.4,8.4,55.2,118.2,356.6,410.1,469.0
43415,VAVUNIYA,80.5,8.75,98,5,PRECIP,2015,0.7,194.1,82.2,187.3,277.2,8.3,0.0,71.0,174.1,193.1,402.6,205.1
43415,VAVUNIYA,80.5,8.75,98,5,PRECIP,2016,136.1,17.5,1.6,16.0,477.4,4.6,42.0,23.5,0.4,113.2,232.4,89.2
43415,VAVUNIYA,80.5,8.75,98,5,PRECIP,2017,262.2,23.5,145.6,91.4,171.8,12.7,24.1,147.1,211.6,198.2,223.5,59.6
43415,VAVUNIYA,80.5,8.75,98,5,PRECIP,2018,27.7,18.0,123.3,111.1,245.3,0.6,16.0,44.7,123.5,417.6,244.2,178.1
43415,VAVUNIYA,80.5,8.75,98,5,PRECIP,2019,0.4,98.9,0.0,102.5,48.6,0.6,1.0,111.0,NA,414.4,180.4,349.3
43415,VAVUNIYA,80.5,8.75,98,5,PRECIP,2020,23.7,15.6,12.9,67.4,196.4,58.1,197.9,32.1,35.9,81.0,266.1,337.4
43415,VAVUNIYA,80.5,8.75,98,5,PRECIP,2021,233.0,19.1,11.8,151.5,86.1,33.1,9.0,123.5,170.4,294.5,385.9,156.8
43415,VAVUNIYA,80.5,8.75,98,5,PRECIP,2022,90.2,85.1,50.3,356.4,NA,86.1,143.9,104.0,44.1,211.5,112.8,261.3
43415,VAVUNIYA,80.5,8.75,98,5,PRECIP,2023,61.5,236.2,58.2,80.9,178.9,20.0,0.0,35.6,29.1,NA,NA,NA
