Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Day,Rainfall(mm),Wind Speed(mph)
FLOOD,1,1002,001002030,Dompe(GN),Gampaha,2008-03-06,2008,3,6,55.0,5.9
FLOOD,4,4001,004001027,Puloly North East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,2,2002,002002006,Dambulugama(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,4,4001,004001027,Puloly South West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,2,2002,002002006,Pahala Erevula(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,4,4001,004001027,Viyaparimoolai(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,2,2002,002002006,Kalogahaela(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,4,4001,004001027,Polikandy(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,2,2002,002002006,Ihala  Erevula(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
STRONG WIND,3,3003,003003021,Mandaduwa(GN),Hambantota,2004-09-06,2004,9,6,97.0,14.6
STRONG WIND,3,3003,003003021,Keppetiyawa(GN),Hambantota,2004-09-06,2004,9,6,97.0,14.6
STRONG WIND,3,3003,003003021,Kapugampotha,Hambantota,2004-09-06,2004,9,6,97.0,14.6
STRONG WIND,3,3003,003003030,Beliatta,Hambantota,2004-09-06,2004,9,6,97.0,14.6
STRONG WIND,1,1001,001001036,Kesbewa(GN),Colombo,2004-03-25,2004,3,25,130.0,6.0
STRONG WIND,1,1003,001003003,Panadura,Kaluthara,2005-09-12,2005,9,12,111.8,12.2
FLOOD,4,4005,004005006,Punnaineeravi(GN),Kilinochchi,2001-11-22,2001,11,22,388.4,11.0
FLOOD,4,4005,004005006,Puliyampokkanai(GN),Kilinochchi,2001-11-22,2001,11,22,388.4,11.0
FLOOD,9,9001,009001036,Kolombugama(GN),Ratnapura,2003-05-17,2003,5,17,473.2,10.1
STRONG WIND,5,5002,005002042,Muwangala(GN),Ampara,2005-09-24,2005,9,24,172.5,7.7
STRONG WIND,5,5002,005002042,Karalewa(GN),Ampara,2005-09-24,2005,9,24,172.5,7.7
STRONG WIND,5,5002,005002042,Galkanda(GN),Ampara,2005-09-24,2005,9,24,172.5,7.7
STRONG WIND,3,3003,003003033,Ruwinigama,Hambantota,2006-06-22,2006,6,22,76.0,16.4
STRONG WIND,3,3003,003003033,Bataatha,Hambantota,2006-06-22,2006,6,22,76.0,16.4
FLOOD,4,4005,004005009,Kanagambigaikulam(GN),Kilinochchi,2007-12-23,2007,12,23,279.6,13.2
FLOOD,4,4005,004005009,Uthayanagar(GN),Kilinochchi,2004-10-12,2004,10,12,319.9,10.9
FLOOD,1,1002,001002033,Gongitota (GN),Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,1,1002,001002033,Gongitota West (GN),Gampaha,2008-02-06,2008,2,6,36.0,7.7
STRONG WIND,5,5002,005002042,Thimbirigolla(GN),Ampara,2006-02-09,2006,2,9,207.6,8.2
STRONG WIND,5,5002,005002042,Eggaloya(GN),Ampara,2006-02-09,2006,2,9,207.6,8.2
STRONG WIND,5,5002,005002042,Thottama(GN),Ampara,2006-02-09,2006,2,9,207.6,8.2
FLOOD,1,1002,001002033,Akbar Town (GN),Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,1,1002,001002033,Appugewatta (GN),Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,1,1002,001002033,Dalupitiya West (GN),Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,1,1002,001002033,Pinnameda West (GN),Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,1,1002,001002033,Pinnameda (GN),Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,1,1002,001002033,Nathuduwa (GN),Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,4,4001,004001027,Alvai North West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,2,2002,002002006,Yakkuragala south(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,4,4001,004001027,Alvai North Centre(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,2,2002,002002006,Pallegama(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,2,2002,002002006,Pelvehera(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,1,1002,001002033,Dalupitiya South (GN),Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,1,1002,001002033,Nathuduwa West (GN),Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,5,5001,005001015,Mich Town,Batticaloa,2004-10-12,2004,10,12,162.0,7.6
FLOOD,5,5001,005001015,Meera Keni(GN),Batticaloa,2004-10-12,2004,10,12,162.0,7.6
FLOOD,5,5001,005001015,Iyang Keni(GN),Batticaloa,2004-10-12,2004,10,12,162.0,7.6
FLOOD,2,2002,002002006,Bulagala(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,2,2002,002002006,Inamaluwa(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,2,2002,002002006,Etawarahena(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,4,4001,004001024,Manalkadu(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,2,2002,002002006,Digampathaha(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,4,4001,004001024,Kudathanai(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001030,Katchenai(GN),Batticaloa,2004-10-12,2004,10,12,162.0,7.6
FLOOD,5,5001,005001030,Paddippalai(GN),Batticaloa,2004-10-12,2004,10,12,162.0,7.6
FLOOD,5,5001,005001030,Pandariyaveli(GN),Batticaloa,2004-10-12,2004,10,12,162.0,7.6
FLOOD,7,7001,007001066,Pelbendiyawa (GN),Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,2,2002,002002006,Nikawatawana(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,7,7001,007001066,Pelbendiyawa (GN),Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,7,7001,007001066,Hinguruwelpitiya (GN),Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,2,2002,002002006,Siyambala wewa(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,2,2002,002002006,Mailattewa(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,7,7001,007001066,Kalugala (GN),Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,7,7001,007001066,Budugehinna (GN),Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,2,2002,002002006,Rathmalkatuwa(GN),Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,7,7001,007001066,Anakatawewa (GN),Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,7,7001,007001048,Rajjallegama(GN),Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,4,4005,004005006,Murasumooddai(GN),Kilinochchi,2004-10-12,2004,10,12,319.9,10.9
FLOOD,7,7001,007001036,Suhadagama(GN),Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,7,7001,007001036,Kaluvila(GN),Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,7,7001,007001033,Kudanelukulama(GN),Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,4,4001,004001030,Kalvayal(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,7,7001,007001051,Meewellewa(GN),Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,7,7001,007001063,Handungamuwa,Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,4,4001,004001030,Then madduvil(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,7,7001,007001042,Rajanganaya,Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,4,4001,004001030,Madduvil East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
STRONG WIND,8,8001,008001015,Boliyadda(GN),Badulla,2007-06-26,2007,6,26,54.0,11.5
STRONG WIND,8,8001,008001015,Paragasthenna,Badulla,2007-06-26,2007,6,26,54.0,11.5
FLOOD,4,4001,004001030,Madduvil Nunavil(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001030,Madduvil Centre(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
GALE,8,8001,008001015,Boliyadda(GN),Badulla,2007-01-16,2007,1,16,139.0,7.5
GALE,8,8001,008001015,Polwatta,Badulla,2007-01-16,2007,1,16,139.0,7.5
GALE,8,8001,008001015,Pathanegedara(GN),Badulla,2004-12-14,2004,12,14,223.0,7.1
FLOOD,5,5001,005001009,Valachchenai(GN),Batticaloa,2000-11-19,2000,11,19,291.0,8.6
FLOOD,4,4005,004005006,Paranthan Town(GN),Kilinochchi,2003-01-01,2003,1,1,74.8,12.8
FLOOD,4,4005,004005006,Umaiyalpuram(GN),Kilinochchi,2003-01-01,2003,1,1,74.8,12.8
FLOOD,9,9001,009001027,kahawatta(GN),Ratnapura,2003-05-17,2003,5,17,473.2,10.1
FLOOD,4,4005,004005006,Piramanthalaru(GN),Kilinochchi,2003-01-01,2003,1,1,74.8,12.8
FLOOD,4,4005,004005006,Tharmapuram West(GN),Kilinochchi,2002-07-01,2002,7,1,54.0,17.2
FLOOD,4,4005,004005006,Punnaineeravi(GN),Kilinochchi,2002-07-01,2002,7,1,54.0,17.2
FLOOD,4,4005,004005009,Vannerikulam(GN),Kilinochchi,2008-10-03,2008,10,3,319.9,10.9
FLOOD,4,4005,004005009,Thirunagar North(GN),Kilinochchi,2008-10-03,2008,10,3,319.9,10.9
FLOOD,5,5001,005001009,Valachchenai(GN),Batticaloa,2001-10-12,2001,10,12,162.0,7.6
STRONG WIND,6,6002,006002033,Puliyankadawara(GN),Puttalam,2004-12-06,2004,12,6,265.9,12.3
STRONG WIND,6,6002,006002033,Wattakkaliya(GN),Puttalam,2004-12-06,2004,12,6,265.9,12.3
FLOOD,4,4001,004001030,Madduvil West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001030,Madduvil North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Uduvil South West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Uduvil South East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Uduvil Centre(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Uduvil Centre North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Uduvil North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Sanguvely(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Inuvil South West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001036,Kaluwanchikudy(GN),Batticaloa,2005-10-12,2005,10,12,162.0,7.6
FLOOD,4,4001,004001015,Inuvil North East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Inuvil West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Thavady South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Thavady North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001024,Kakkankudy(GN),Batticaloa,2005-10-12,2005,10,12,162.0,7.6
FLOOD,4,4001,004001015,Chunnakam Town North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Chunnakam Town Centre(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Chunnakam Town West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Kantharodai(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Erlalai South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Erlalai East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Punnalaikadduvan South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Evenai(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001015,Kuppilan South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001006,Tholpuram West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001006,Sithankerni(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001006,Chulipuram East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001006,Arali South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001006,Arali East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001006,Arali North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001006,Vedducoddai South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001006,Vaddukoddai West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001006,Tholpuram East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001006,Pannakam(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001006,Panlippulam(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5002,005002030,Ninthavur(GN),Ampara,2005-10-12,2005,10,12,304.5,6.2
FLOOD,4,4001,004001006,Chankanai South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001012,Sittandy 1 (GN),Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,4,4001,004001006,Vedducoddai East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001006,Vedducoddai North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001012,Sittandy 2 (GN),Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,4,4001,004001033,Nallur East(GN),Jaffna,2008-03-27,2008,3,27,56.1,9.6
FLOOD,5,5001,005001012,Sittandy 3 (GN),Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,4,4001,004001006,Chankanai East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001006,Chankanai West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001012,Sittandy 4 (GN),Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,2,2002,002002024,Kaluganga(GN),Matale,2000-05-12,2000,5,12,133.0,7.0
FLOOD,4,4001,004001006,Chankanai Center(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001012,Palachcholai (GN),Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,4,4001,004001006,Chulipuram Center(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001012,Vantharumoolai East (GN),Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,5,5001,005001012,Vantharumoolai West (GN),Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,5,5001,005001012,Mavadivembu 1 (GN),Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,5,5001,005001012,Mavadivembu 2 (GN),Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,2,2002,002002024,Karadamulla(GN),Matale,2000-05-12,2000,5,12,133.0,7.0
FLOOD,2,2002,002002024,Karadamulla(GN),Matale,2007-12-20,2007,12,20,185.0,4.8
FLOOD,5,5001,005001012,Kommathurai North (GN),Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,5,5001,005001012,Iyankerney (GN),Batticaloa,2007-12-18,2007,12,18,305.0,11.0
GALE,2,2002,002002024,Imaduwa(GN),Matale,2005-07-05,2005,7,5,114.0,9.7
FLOOD,4,4001,004001009,Suthumalai North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
STRONG WIND,3,3003,003003030,Nugawela (GN),Hambantota,2003-07-10,2003,7,10,57.0,16.3
STRONG WIND,3,3003,003003030,Ihalabeliatta East (GN),Hambantota,2003-07-10,2003,7,10,57.0,16.3
FLOOD,1,1002,001002003,Settappaduwa(GN),Gampaha,2005-01-22,2005,1,22,29.0,10.2
FLOOD,4,4005,004005006,Periyakulam(GN),Kilinochchi,2002-02-11,2002,2,11,75.4,11.0
FLOOD,4,4001,004001009,Suthumalai South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,1,1002,001002021,Maeliya (GN),Gampaha,2005-11-22,2005,11,22,174.0,8.2
FLOOD,5,5001,005001009,Valachchenai(GN),Batticaloa,2005-11-21,2005,11,21,291.0,8.6
FLOOD,4,4001,004001009,Savatkaddu(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,2,2002,002002024,Ranamuregama(GN),Matale,2006-01-13,2006,1,13,90.0,5.7
FLOOD,4,4001,004001009,Uyarappulam(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Anaikoddai(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Navali North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Navali East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Navali South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Manipay North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Manipay East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Manipay South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001030,Katchenai(GN),Batticaloa,2005-11-21,2005,11,21,291.0,8.6
FLOOD,5,5001,005001030,Paddippalai(GN),Batticaloa,2005-11-21,2005,11,21,291.0,8.6
FLOOD,5,5001,005001030,Pandariyaveli(GN),Batticaloa,2005-11-21,2005,11,21,291.0,8.6
FLOOD,4,4001,004001009,Manipay West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Sandilipay North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Sandilipay Centre(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Sandilipay West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Masiapiddy(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Vadaliadaippu(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,2,2002,002002024,Miniranketiya(GN),Matale,2006-01-13,2006,1,13,90.0,5.7
FLOOD,4,4001,004001009,Padatheruppu(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Piranpattai(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Sillalai North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Sillalai South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Mathagal East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001009,Semmanodai (GN),Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,4,4001,004001009,Mathagal South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001009,Mathagal West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
STRONG WIND,2,2002,002002024,Kivulewadiya(GN),Matale,2006-07-22,2006,7,22,114.0,9.7
FLOOD,5,5001,005001009,Mavadichenai (GN),Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,4,4001,004001009,Periyavillam(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001009,Valaichenai-4 (GN),Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,4,4001,004001009,Maresankoodal(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001009,Valaichenai-5-north muslim (GN),Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,4,4001,004001009,Illavalai(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001006,Thiyawattuvan (GN),Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,4,4001,004001009,Mullalai(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001009,Valaichenai-muslim 5-South (GN),Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,4,4001,004001003,Analaitivu North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001003,Analaitivu South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001003,Eluvaitivu(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001003,Kayts(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001003,Parithiyadaippu(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001003,Karampon(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001003,Karampon East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
LANDSLIDE,2,2001,002001048,Wanahapuwa(GN),Kandy,2007-12-23,2007,12,23,233.5,7.6
FLOOD,4,4001,004001003,Karampon West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001003,Naranthanai North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
LANDSLIDE,2,2001,002001030,Aniwatta West(GN),Kandy,2007-12-24,2007,12,24,233.5,7.6
FLOOD,4,4001,004001003,Naranthanai North West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001003,Naranthanai(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
LANDSLIDE,2,2001,002001015,Hathale(GN),Kandy,2007-12-24,2007,12,24,233.5,7.6
FLOOD,4,4001,004001003,Naranthanai South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001003,Suruvil(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
LANDSLIDE,2,2001,002001015,Hathale(GN),Kandy,2007-10-17,2007,10,17,469.2,7.7
FLOOD,4,4001,004001003,Puliyankoodal(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
LAND SUBSIDENCE,2,2001,002001030,Deiyannewela(GN),Kandy,2007-12-18,2007,12,18,233.5,7.6
LANDSLIDE,3,3001,003001039,Weliwatta(GN),Galle,2007-08-28,2007,8,28,218.0,14.9
FLOOD,4,4001,004001012,Mallakam South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001012,Mallakam Centre(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001012,Mallakam North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001012,Alaveddy East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001003,punnanai east(GN),Batticaloa,2007-12-23,2007,12,23,305.0,11.0
LANDSLIDE,9,9001,009001015,Wegapitiya (GN),Ratnapura,2006-07-11,2006,7,11,291.0,12.5
FLOOD,5,5001,005001006,Thiyawattuvan (GN),Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,4,4001,004001012,Alaveddy South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001012,Sittandy 1 (GN),Batticaloa,2007-12-18,2007,12,18,305.0,11.0
LANDSLIDE,3,3002,003002018,Eramudugoda(GN),Matara,2007-03-11,2007,3,11,111.0,7.4
FLOOD,4,4001,004001012,Alaveddy West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001012,Thurkkapuram(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001015,Mich Town,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,5,5001,005001015,Meera Keni(GN),Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,5,5001,005001015,Iyang Keni(GN),Batticaloa,2007-12-23,2007,12,23,305.0,11.0
COASTLINE,6,6002,006002030,Periya kurukupane,Puttalam,2001-01-10,2001,1,10,81.3,12.8
LANDSLIDE,3,3002,003002027,Urapola(GN),Matara,2007-03-11,2007,3,11,111.0,7.4
FLOOD,5,5001,005001018,Kallady Veloor(GN),Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,4,4001,004001012,Vayvilan East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5001,005001027,Araipattai(GN),Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,5,5001,005001024,Kakkankudy(GN),Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,5,5001,005001021,Vavunativu (GN),Batticaloa,2007-12-24,2007,12,24,305.0,11.0
FLOOD,5,5001,005001036,Kaluwanchikudy(GN),Batticaloa,2007-12-24,2007,12,24,305.0,11.0
GALE,9,9001,009001027,palawela,Ratnapura,2007-02-09,2007,2,9,241.0,5.0
FLOOD,9,9001,009001009,Kiriella(GN),Ratnapura,2007-08-31,2007,8,31,300.6,12.1
FLOOD,4,4001,004001021,Karanavai South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,9,9001,009001009,Pahalagama(GN),Ratnapura,2007-08-31,2007,8,31,300.6,12.1
GALE,1,1001,001001036,Kesbewa(GN),Colombo,2003-11-05,2003,11,5,310.0,8.7
FLOOD,4,4001,004001021,Karanavai East(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001021,Karanavai Centre(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001021,Karaveddy North(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001021,Karaveddy Centre(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001021,Karaveddy West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001021,Thunnalai South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001042,Delft West(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001042,Delft South(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,4,4001,004001042,Delft Centre(GN),Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,5,5003,005003030,Srimangalapura(GN),Trincomalee,2007-12-27,2007,12,27,275.0,12.1
