Disaster,Code Region,Code District,Code Commune,Location,District,Year,Month,Day,Wind Speed(mph),Cyclone
Cyclone,8,8001,8001027,Dangamuwa(Gn),Badulla,2006,6,7,11.5,1
Cyclone,9,9002,9002030,Ambalampitiya(Gn),Kegalle,2006,11,20,3.3,1
Cyclone,8,8001,8001027,Uduhawara(Gn),Badulla,2006,1,7,7.5,1
Cyclone,9,9002,9002030,Daigala (Gn),Kegalle,2006,10,20,4.2,1
Cyclone,6,6001,6001027,Hathigamuwa(Gn),Kurunegala,2006,2,9,8.1,1
Cyclone,6,6001,6001078,Wellpalla(Gn),Kurunegala,2006,12,11,9.3,1
Cyclone,9,9002,9002003,Kumbaldiwela(Gn),Kegalle,2006,7,10,7.8,1
Cyclone,2,2001,2001009,Marahela(Gn),Kandy,2006,11,21,6.3,1
Cyclone,2,2001,2001009,Neerella(Gn),Kandy,2006,5,14,9.8,1
Cyclone,9,9001,9001036,Horangala(Gn),Ratnapura,2006,12,1,6.7,1
Cyclone,9,9002,9002003,Mahagama(Gn),Kegalle,2006,11,18,3.3,1
Cyclone,5,5002,5002045,Kanchirankuda(Gn),Ampara,2006,8,20,8.9,1
Cyclone,5,5002,5002045,Thirukkovil,Ampara,2006,6,20,9.7,1
Cyclone,2,2001,2001006,Diddeniya(Gn),Kandy,2006,6,9,13.3,1
Cyclone,9,9002,9002003,Kiriwandeniya(Gn),Kegalle,2006,9,11,6.7,1
Cyclone,9,9002,9002003,Thismalpola(Gn),Kegalle,2006,11,22,3.3,1
Cyclone,9,9002,9002003,Kumbaldiwela(Gn),Kegalle,2006,11,23,3.3,1
Cyclone,9,9001,9001036,Wathupitiya(Gn),Ratnapura,2006,7,6,12.5,1
Cyclone,9,9001,9001036,Dombagammana(Gn),Ratnapura,2006,7,6,12.5,1
Cyclone,6,6001,6001081,Ritigala(Gn),Kurunegala,2006,6,5,14.4,1
Cyclone,2,2001,2001034,Siwurupitiya(Gn),Kandy,2006,11,19,6.3,1
Cyclone,9,9001,9001036,Uda Kravita(Gn),Ratnapura,2006,5,9,10.1,1
Cyclone,7,7002,7002012,Veheragala (Gn),Polannaruwa,2006,8,26,14.0,1
Cyclone,6,6001,6001060,Tigola(Gn),Kurunegala,2006,5,29,11.2,1
Cyclone,6,6001,6001060,Gonagaldeniya(Gn),Kurunegala,2006,5,29,11.2,1
Cyclone,9,9001,9001018,Balangoda(Gn),Ratnapura,2006,12,7,6.7,1
Cyclone,6,6001,6001060,Barandana(Gn),Kurunegala,2006,5,29,11.2,1
Cyclone,6,6001,6001060,Kahapanwala(Gn),Kurunegala,2006,8,3,13.8,1
Cyclone,9,9001,9001015,Muttettuwegama(Gn),Ratnapura,2006,1,7,6.6,1
Cyclone,9,9001,9001018,Bulathgama(Gn),Ratnapura,2006,6,22,12.6,1
Cyclone,6,6001,6001060,Pallegama(Gn),Kurunegala,2006,3,7,5.7,1
Cyclone,9,9001,9001018,Rassagala(Gn),Ratnapura,2006,4,7,5.5,1
Cyclone,6,6001,6001060,Welikumbura(Gn),Kurunegala,2006,3,7,5.7,1
Cyclone,6,6001,6001033,Hunupola(Gn),Kurunegala,2006,6,3,14.4,1
Cyclone,6,6001,6001036,Awulegama(Gn),Kurunegala,2006,10,19,8.8,1
Cyclone,9,9001,9001036,Noragalla(Gn),Ratnapura,2006,10,13,8.2,1
Cyclone,7,7001,7001039,Bataweta,Anuradhapura,2006,11,20,8.0,1
Cyclone,8,8001,8001018,Kolabowatta,Badulla,2006,11,18,5.7,1
Cyclone,7,7001,7001039,Udunuwara Janapadaya,Anuradhapura,2006,11,14,8.0,1
Cyclone,9,9001,9001018,Bulathgama(Gn),Ratnapura,2006,4,7,5.5,1
Cyclone,6,6001,6001060,Meddegamgoda(Gn),Kurunegala,2006,10,5,8.8,1
Cyclone,6,6001,6001087,Wadakada(Gn),Kurunegala,2006,6,23,14.4,1
Cyclone,6,6001,6001087,Maningamuwa(Gn),Kurunegala,2006,4,7,5.8,1
Cyclone,9,9002,9002003,Yatagama(Gn),Kegalle,2006,11,15,3.3,1
Cyclone,6,6001,6001057,Bodhigama(Gn),Kurunegala,2006,1,25,9.9,1
Cyclone,6,6001,6001063,Rambadagalla(Gn),Kurunegala,2006,5,29,11.2,1
Cyclone,6,6001,6001063,Gallawa(Gn),Kurunegala,2006,5,27,11.2,1
Cyclone,7,7001,7001057,Horivila(Gn),Anuradhapura,2006,2,5,8.7,1
Cyclone,6,6001,6001063,Minirangama(Gn),Kurunegala,2006,4,7,5.8,1
Cyclone,6,6001,6001060,Pothubowa(Gn),Kurunegala,2006,1,13,9.9,1
Cyclone,6,6001,6001057,Kolapalikanda(Gn),Kurunegala,2006,8,25,13.8,1
Cyclone,6,6001,6001057,Uyandana(Gn),Kurunegala,2006,5,29,11.2,1
Cyclone,6,6001,6001057,Doratiyawa(Gn),Kurunegala,2006,5,29,11.2,1
Cyclone,6,6001,6001057,Ranawana(Gn),Kurunegala,2006,5,29,11.2,1
Cyclone,6,6001,6001060,Mawathagama North(Gn),Kurunegala,2006,5,29,11.2,1
Cyclone,8,8001,8001027,Ambagasdowa (Gn),Badulla,2006,1,7,7.5,1
Cyclone,9,9001,9001018,Thalangama(Gn),Ratnapura,2006,4,2,5.5,1
Cyclone,9,9001,9001018,Polwathugoda(Gn),Ratnapura,2006,4,7,5.5,1
Cyclone,9,9001,9001018,Yahalawela(Gn),Ratnapura,2006,7,25,12.5,1
Cyclone,9,9001,9001009,Dodampe(Gn),Ratnapura,2006,11,4,6.1,1
Cyclone,8,8001,8001006,Uraniya(Gn),Badulla,2006,1,7,7.5,1
Cyclone,9,9001,9001009,Dodampe West(Gn),Ratnapura,2006,6,26,12.6,1
Cyclone,9,9001,9001009,Ellawala(Gn),Ratnapura,2006,3,15,4.1,1
Cyclone,9,9001,9001009,Ellawala Pahalagama(Gn),Ratnapura,2006,2,10,5.0,1
Cyclone,9,9001,9001015,Nittamaluwa(Gn),Ratnapura,2006,1,7,6.6,1
Cyclone,9,9001,9001036,Pinkanda(Gn),Ratnapura,2006,10,13,8.2,1
Cyclone,6,6001,6001045,Moragane,Kurunegala,2006,5,10,11.2,1
Cyclone,9,9002,9002003,Eriyawa(Gn),Kegalle,2006,12,26,4.2,1
Cyclone,9,9002,9002003,Henepola(Gn),Kegalle,2006,12,26,4.2,1
Cyclone,9,9002,9002003,Hangawela(Gn),Kegalle,2006,11,30,3.3,1
Cyclone,9,9001,9001036,Dombagammana(Gn),Ratnapura,2006,12,19,6.7,1
Cyclone,9,9001,9001036,Thuttiripitiya(Gn),Ratnapura,2006,11,27,6.1,1
Cyclone,9,9001,9001036,Noragalla(Gn),Ratnapura,2006,11,27,6.1,1
Cyclone,7,7001,7001051,Meewellewa(Gn),Anuradhapura,2006,12,11,9.7,1
Cyclone,9,9001,9001009,Idangoda(Gn),Ratnapura,2006,7,18,12.5,1
Cyclone,9,9002,9002003,Kivulpana(Gn),Kegalle,2006,11,30,3.3,1
Cyclone,6,6001,6001069,Ambahenwewa(Gn),Kurunegala,2006,5,29,11.2,1
Cyclone,9,9001,9001018,Jahinkanda(Gn),Ratnapura,2006,7,16,12.5,1
Cyclone,8,8001,8001033,Konthahela(Gn),Badulla,2006,11,18,5.7,1
Cyclone,9,9001,9001018,Thotupalathenna(Gn),Ratnapura,2006,10,7,8.2,1
Cyclone,9,9001,9001018,Theladiriya(Gn),Ratnapura,2006,3,7,4.1,1
Cyclone,9,9001,9001018,Kiridigala(Gn),Ratnapura,2006,5,6,10.1,1
Cyclone,9,9001,9001018,Meddekanda(Gn),Ratnapura,2006,1,7,6.6,1
Cyclone,9,9001,9001018,Rajawaka(Gn),Ratnapura,2006,7,25,12.5,1
Cyclone,8,8001,8001033,Bandarawela,Badulla,2006,11,24,5.7,1
Cyclone,9,9002,9002003,Kumbaldiwela(Gn),Kegalle,2006,11,30,3.3,1
Cyclone,9,9002,9002003,Pitiyegama(Gn),Kegalle,2006,11,30,3.3,1
Cyclone,9,9002,9002003,Deliwala(Gn),Kegalle,2006,11,15,3.3,1
Cyclone,9,9001,9001018,Welakumbura(Gn),Ratnapura,2006,5,28,10.1,1
Cyclone,9,9001,9001018,Mawela(Gn),Ratnapura,2006,7,17,12.5,1
Cyclone,9,9002,9002003,Gabbala North(Gn),Kegalle,2006,11,30,3.3,1
Cyclone,9,9001,9001036,Delwala(Gn),Ratnapura,2006,10,13,8.2,1
Cyclone,5,5002,5002034,Irakkamam 8 (Gn),Ampara,2006,11,19,7.1,1
Cyclone,9,9001,9001015,Halpe(Gn),Ratnapura,2006,1,7,6.6,1
Cyclone,6,6001,6001087,Dewategedara(Gn),Kurunegala,2006,3,7,5.7,1
Cyclone,6,6001,6001063,Ikiriwatta(Gn),Kurunegala,2006,5,30,11.2,1
Cyclone,2,2001,2001024,Mangoda(Gn),Kandy,2006,10,7,7.7,1
Cyclone,2,2001,2001024,Kurukohogama(Gn),Kandy,2006,5,25,9.8,1
Cyclone,2,2001,2001024,Namandagala(Gn),Kandy,2006,6,30,13.3,1
Cyclone,2,2001,2001024,Ambalagala(Gn),Kandy,2006,5,15,9.8,1
Cyclone,2,2001,2001024,Kandekumbura(Gn),Kandy,2006,3,7,5.0,1
Cyclone,2,2001,2001024,Mangoda(Gn),Kandy,2006,3,7,5.0,1
Cyclone,2,2001,2001024,Randeniya(Gn),Kandy,2006,10,7,7.7,1
Cyclone,8,8001,8001015,Kosgolla(Gn),Badulla,2006,10,11,6.6,1
Cyclone,2,2001,2001024,Udathenna(Gn),Kandy,2006,3,7,5.0,1
Cyclone,2,2001,2001024,Nilgala(Gn),Kandy,2006,6,24,13.3,1
Cyclone,8,8001,8001015,Rideepana(Gn),Badulla,2006,1,15,7.5,1
Cyclone,2,2001,2001024,Maharawela(Gn),Kandy,2006,8,7,12.7,1
Cyclone,2,2001,2001024,Putuhapuwa(Gn),Kandy,2006,3,10,5.0,1
Cyclone,2,2001,2001024,Ranmulla(Gn),Kandy,2006,7,20,13.2,1
Cyclone,2,2001,2001024,Doraliyedda South(Gn),Kandy,2006,7,14,13.2,1
Cyclone,2,2001,2001024,Heeloya(Gn),Kandy,2006,7,8,13.2,1
Cyclone,2,2001,2001024,Namandagala(Gn),Kandy,2006,5,19,9.8,1
Cyclone,2,2001,2001024,Thennalanda(Gn),Kandy,2006,7,15,13.2,1
Cyclone,2,2001,2001024,Kurukohogama(Gn),Kandy,2006,4,30,4.8,1
Cyclone,2,2001,2001024,Maneluwa(Gn),Kandy,2006,6,5,13.3,1
Cyclone,2,2001,2001024,Heeloya(Gn),Kandy,2006,12,11,7.6,1
Cyclone,2,2001,2001024,Ranmulla(Gn),Kandy,2006,12,11,7.6,1
Cyclone,9,9002,9002003,Padavigampola(Gn),Kegalle,2006,11,22,3.3,1
Cyclone,9,9002,9002003,Imbulgasdeniya(Gn),Kegalle,2006,5,11,5.8,1
Cyclone,2,2001,2001024,Ambale(Gn),Kandy,2006,4,12,4.8,1
Cyclone,6,6001,6001081,Pothupitiya(Gn),Kurunegala,2006,6,5,14.4,1
Cyclone,6,6001,6001081,Muthugala East(Gn),Kurunegala,2006,6,3,14.4,1
Cyclone,6,6001,6001030,Kiribamuna(Gn),Kurunegala,2006,3,7,5.7,1
Cyclone,8,8001,8001042,Gampaha(Gn),Badulla,2006,12,11,7.1,1
Cyclone,8,8001,8001042,"Kalupahana(Gn),Marangahawela(Gn),Uvathenna(Gn)",Badulla,2006,1,7,7.5,1
Cyclone,6,6001,6001075,Walpitagama(Gn),Kurunegala,2006,12,25,9.3,1
Cyclone,2,2001,2001024,Metideniya(Gn),Kandy,2006,3,6,5.0,1
Cyclone,6,6001,6001081,Puskoladeniya(Gn),Kurunegala,2006,6,3,14.4,1
Cyclone,2,2001,2001024,Metideniya(Gn),Kandy,2006,5,20,9.8,1
Cyclone,8,8001,8001015,Ambagasdowa(Gn),Badulla,2006,10,11,6.6,1
Cyclone,2,2001,2001024,Meegahalanda(Gn),Kandy,2006,3,7,5.0,1
Cyclone,9,9001,9001015,Pinnawala(Gn),Ratnapura,2006,1,7,6.6,1
Cyclone,9,9001,9001015,Udagama(Gn),Ratnapura,2006,1,7,6.6,1
Cyclone,9,9001,9001015,Passaramulla(Gn),Ratnapura,2006,1,7,6.6,1
Cyclone,8,8001,8001006,Ekiriyankumbura(Gn),Badulla,2006,12,3,7.1,1
Cyclone,9,9001,9001015,Belihuloya(Gn),Ratnapura,2006,1,7,6.6,1
Cyclone,8,8001,8001027,Rathamba(Gn),Badulla,2006,9,11,9.7,1
Cyclone,9,9001,9001015,Mamalgaha(Gn),Ratnapura,2006,1,7,6.6,1
Cyclone,5,5002,5002034,Irakkamam 2(Gn),Ampara,2006,12,20,9.1,1
Cyclone,9,9001,9001015,Puwakgahawela(Gn),Ratnapura,2006,1,7,6.6,1
Cyclone,9,9002,9002027,"Yatiyanthota(Gn),Pelellegama(Gn),Ganepalla(Gn)",Kegalle,2006,11,22,3.3,1
Cyclone,6,6001,6001081,Halwella(Gn),Kurunegala,2006,5,6,11.2,1
Cyclone,6,6001,6001030,Thalgodapitiya(Gn),Kurunegala,2006,8,6,13.8,1
Cyclone,6,6001,6001069,Polpitiya(Gn),Kurunegala,2006,5,10,11.2,1
Cyclone,6,6001,6001063,Andapola(Gn),Kurunegala,2006,4,20,5.8,1
Cyclone,5,5002,5002034,Viripathanchenai 3 (Gn),Ampara,2006,10,6,6.2,1
Cyclone,6,6001,6001081,Halwella(Gn),Kurunegala,2006,6,23,14.4,1
Cyclone,6,6001,6001042,Bowatta(Gn),Kurunegala,2006,10,3,8.8,1
Cyclone,9,9001,9001036,Pinkanda(Gn),Ratnapura,2006,9,27,11.2,1
Cyclone,2,2001,2001012,Meegammana(Gn),Kandy,2006,2,7,6.8,1
Cyclone,8,8001,8001015,Gewalthenu Kale,Badulla,2006,4,7,4.6,1
Cyclone,6,6001,6001066,Yalawa(Gn),Kurunegala,2006,10,31,8.8,1
Cyclone,6,6001,6001066,Poogalla(Gn),Kurunegala,2006,2,3,8.1,1
Cyclone,7,7001,7001054,Thawalam Halmillewagama,Anuradhapura,2006,3,29,6.8,1
Cyclone,7,7001,7001039,Pahala Halmillewa(Gn),Anuradhapura,2006,3,9,6.8,1
Cyclone,5,5002,5002036,Pulliyanpathai,Ampara,2006,8,1,8.9,1
Cyclone,8,8001,8001027,Ambagasdowa (Gn),Badulla,2006,4,7,4.6,1
Cyclone,7,7001,7001039,Galadivulwewa(Gn),Anuradhapura,2006,11,18,8.0,1
Cyclone,6,6002,6002033,"Weralabada South(Gn), Alutwatta(Gn)",Puttalam,2006,5,29,14.2,1
Cyclone,6,6002,6002042,Meda Pahala Katuneriya(Gn),Puttalam,2006,5,19,14.2,1
Cyclone,2,2001,2001012,Udathalavinna(Gn),Kandy,2006,6,22,13.3,1
Cyclone,6,6001,6001042,Brahmayagama(Gn),Kurunegala,2006,5,29,11.2,1
Cyclone,2,2001,2001012,Bogahakumbura(Gn),Kandy,2006,10,25,7.7,1
Cyclone,8,8001,8001006,Uva Thissapura(Gn),Badulla,2006,3,11,4.7,1
Cyclone,6,6001,6001063,Ihala Udattapola(Gn),Kurunegala,2006,1,22,9.9,1
Cyclone,2,2001,2001018,Pitawala Udagammedda(Gn),Kandy,2006,5,20,9.8,1
Cyclone,9,9001,9001039,Gabbela(Gn),Ratnapura,2006,8,20,12.1,1
Cyclone,2,2001,2001018,Mediwaka(Gn),Kandy,2006,10,25,7.7,1
Cyclone,5,5002,5002042,"Thimbirigolla(Gn),Eggaloya(Gn),Thottama(Gn),",Ampara,2006,2,9,8.2,1
Cyclone,9,9001,9001039,Kalalella(Gn),Ratnapura,2006,2,22,5.0,1
Cyclone,9,9001,9001039,Kalalella(Gn),Ratnapura,2006,5,27,10.1,1
Cyclone,2,2003,2003006,Elamulla(Gn),Nuwara Eliya,2006,4,7,4.4,1
Cyclone,2,2002,2002024,Kivulewadiya(Gn),Matale,2006,7,22,9.7,1
Cyclone,9,9001,9001039,Nambuluwa(Gn),Ratnapura,2006,5,28,10.1,1
Cyclone,3,3003,3003033,"Ruwinigama,Bataatha",Hambantota,2006,6,22,16.4,1
Cyclone,9,9001,9001039,Atakalapanna(Gn),Ratnapura,2006,5,26,10.1,1
Cyclone,9,9001,9001039,Atakalapanna(Gn),Ratnapura,2006,2,5,5.0,1
Cyclone,9,9001,9001039,Atakalpanna(Gn),Ratnapura,2006,4,5,5.5,1
Cyclone,6,6001,6001078,Thalammehera(Gn),Kurunegala,2006,6,23,14.4,1
Cyclone,9,9001,9001039,Nugawela East(Gn),Ratnapura,2006,5,27,10.1,1
Cyclone,2,2003,2003006,Sangaraja Gama(Gn),Nuwara Eliya,2006,4,7,4.4,1
Cyclone,9,9001,9001039,Madalagama Colony(Gn),Ratnapura,2006,12,26,6.7,1
Cyclone,9,9001,9001039,Panamunupanna(Gn),Ratnapura,2006,1,4,6.6,1
Cyclone,9,9001,9001039,Panapitiya South(Gn),Ratnapura,2006,1,12,6.6,1
Cyclone,2,2003,2003006,Marthuwela(Gn),Nuwara Eliya,2006,4,7,4.4,1
Cyclone,2,2003,2003012,Nuwara Eliya(Gn),Nuwara Eliya,2006,7,3,12.1,1
Cyclone,8,8001,8001042,Haldummulla(Gn),Badulla,2006,12,6,7.1,1
Cyclone,8,8001,8001042,Beragala(Gn),Badulla,2006,1,6,7.5,1
Cyclone,2,2001,2001042,Orayanwatta(Gn),Kandy,2006,9,3,11.3,1
Cyclone,8,8001,8001019,"Uda Panguwa(Gn),Alakolagala(Gn),",Badulla,2006,12,19,7.1,1
Cyclone,3,3002,3002003,Banagala East(Gn),Matara,2006,10,18,11.6,1
Cyclone,3,3002,3002018,Ilupella(Gn),Matara,2006,10,20,11.6,1
Cyclone,2,2002,2002009,Andawala(Gn),Matale,2006,10,15,5.1,1
Cyclone,2,2002,2002009,Wewattawa(Gn),Matale,2006,6,25,10.3,1
Cyclone,2,2003,2003006,Gedereiyawa(Gn),Nuwara Eliya,2006,8,28,11.6,1
Cyclone,8,8002,8002033,Mahagama (Gn),Monaragala,2006,8,13,10.9,1
Cyclone,2,2003,2003006,Kithulpe(Gn),Nuwara Eliya,2006,8,28,11.6,1
Cyclone,2,2003,2003006,Mandaram Nuwara(Gn),Nuwara Eliya,2006,8,28,11.6,1
Cyclone,2,2003,2003006,Gannewa Udagama(Gn),Nuwara Eliya,2006,8,28,11.6,1
Cyclone,2,2003,2003006,Manakola(Gn),Nuwara Eliya,2006,8,28,11.6,1
Cyclone,2,2002,2002009,Bambaragahawatta(Gn),Matale,2006,8,26,8.8,1
Cyclone,8,8001,8001042,Kalupahana(Gn),Badulla,2006,1,6,7.5,1
Cyclone,2,2003,2003006,Uda Galauda(Gn),Nuwara Eliya,2006,4,7,4.4,1
Cyclone,9,9001,9001039,Kalalella(Gn),Ratnapura,2006,5,29,10.1,1
Cyclone,4,4001,4001042,Delft East(Gn),Jaffna,2006,10,28,11.4,1
Cyclone,4,4001,4001042,Delft Centre East(Gn),Jaffna,2006,10,28,11.4,1
Cyclone,4,4001,4001033,Nallur East(Gn),Jaffna,2006,10,11,11.4,1
Cyclone,4,4001,4001033,Nallur South(Gn),Jaffna,2006,10,11,11.4,1
Cyclone,4,4001,4001033,Ariyalai S.W.(East),Jaffna,2006,10,11,11.4,1
Cyclone,4,4001,4001033,Kondavil Centre West(Gn),Jaffna,2006,10,11,11.4,1
Cyclone,4,4001,4001042,Delft Centre West(Gn),Jaffna,2006,10,28,11.4,1
Cyclone,9,9001,9001039,Atakalapanna(Gn),Ratnapura,2006,7,19,12.5,1
Cyclone,4,4001,4001033,Vannarponnai N.W (North) (Gn),Jaffna,2006,10,11,11.4,1
Cyclone,4,4001,4001033,Ariyalai West (Centre)(Gn),Jaffna,2006,10,11,11.4,1
Cyclone,4,4001,4001033,Ariyalai Centre North(Gn),Jaffna,2006,10,11,11.4,1
Cyclone,6,6001,6001078,Meddepola(Gn),Kurunegala,2006,2,1,8.1,1
Cyclone,5,5002,5002034,Varipathanchenai 02 (Gn),Ampara,2006,10,1,6.2,1
Cyclone,2,2001,2001018,Dumbaragama(Gn),Kandy,2006,2,25,6.8,1
Cyclone,4,4001,4001033,Iyanar Kovilady(Gn),Jaffna,2006,10,11,11.4,1
Cyclone,9,9001,9001039,Panapitiya South(Gn),Ratnapura,2006,11,24,6.1,1
Cyclone,9,9001,9001039,Welladura(Gn),Ratnapura,2006,7,19,12.5,1
Cyclone,4,4005,4005006,Punnaineeravi(Gn),Kilinochchi,2006,10,2,10.9,1
Cyclone,9,9001,9001039,Gabbela(Gn),Ratnapura,2006,3,6,4.1,1
Cyclone,9,9001,9001039,Pannila(Gn),Ratnapura,2006,6,20,12.6,1
Cyclone,9,9001,9001039,Miyanavita West(Gn),Ratnapura,2006,10,5,8.2,1
Cyclone,6,6001,6001078,Narangoda South(Gn),Kurunegala,2006,5,29,11.2,1
Cyclone,9,9001,9001039,Gabbela(Gn),Ratnapura,2006,2,7,5.0,1
Cyclone,9,9001,9001039,Yainna(Gn),Ratnapura,2006,6,14,12.6,1
Cyclone,4,4005,4005006,Korakkankaddu(Gn),Kilinochchi,2006,10,13,10.9,1
Cyclone,9,9001,9001039,Yainna(Gn),Ratnapura,2006,6,28,12.6,1
Cyclone,9,9001,9001039,Atakalapanna(Gn),Ratnapura,2006,10,3,8.2,1
Cyclone,2,2001,2001057,Penithuduwa(Gn),Kandy,2006,11,10,6.3,1
Cyclone,2,2001,2001057,Bawwagama(Gn),Kandy,2006,10,16,7.7,1
Cyclone,9,9001,9001039,Madalagama Colony(Gn),Ratnapura,2006,8,18,12.1,1
Cyclone,9,9001,9001039,Bungiriya(Gn),Ratnapura,2006,10,8,8.2,1
Cyclone,5,5002,5002034,Irakkamam 03 (Gn),Ampara,2006,10,4,6.2,1
Cyclone,9,9001,9001039,Madalagama(Gn),Ratnapura,2006,3,4,4.1,1
Cyclone,8,8001,8001042,Uvathenna(Gn),Badulla,2006,1,6,7.5,1
Cyclone,8,8001,8001042,Kosgama(Gn),Badulla,2006,1,6,7.5,1
Cyclone,8,8002,8002009,"Elhena(Gn),Diviyapola(Gn),Dahagoniya(Gn),Nugamura(Gn)",Monaragala,2006,2,1,7.2,1
Cyclone,2,2003,2003003,"Ruwanpura(Gn), Delunthalamada(Gn), Beramana(Gn), ",Nuwara Eliya,2006,2,7,5.9,1
Cyclone,2,2003,2003009,Bogahawela(Gn),Nuwara Eliya,2006,8,18,11.6,1
Cyclone,6,6002,6002039,Gal Amuna(Gn),Puttalam,2006,5,21,14.2,1
Cyclone,9,9001,9001006,Thalavitiya(Gn),Ratnapura,2006,6,21,12.6,1
Cyclone,6,6002,6002042,Pahal Kottaramulla(Gn),Puttalam,2006,1,16,12.8,1
Cyclone,6,6002,6002042,Ihala Thabbowa(Gn),Puttalam,2006,6,23,17.4,1
Cyclone,2,2003,2003003,"Kudaoya(Gn), Helsirigama(Gn), Kosgala Pathana(Gn)",Nuwara Eliya,2006,3,7,4.3,1
Cyclone,6,6001,6001078,Panwalakumbura(Gn),Kurunegala,2006,8,14,13.8,1
Cyclone,9,9001,9001036,Delwala(Gn),Ratnapura,2006,9,3,11.2,1
Cyclone,7,7001,7001045,Thammennagama(Gn),Anuradhapura,2006,8,20,15.0,1
Cyclone,8,8001,8001027,Udakotawehera,Badulla,2006,4,7,4.6,1
Cyclone,6,6001,6001078,Yayamulla(Gn),Kurunegala,2006,6,21,14.4,1
Cyclone,6,6001,6001078,Maharagama(Gn),Kurunegala,2006,3,7,5.7,1
Cyclone,9,9001,9001039,Yainna(Gn),Ratnapura,2006,6,3,12.6,1
Cyclone,6,6002,6002027,Nandimithrapura(Gn),Puttalam,2006,5,30,14.2,1
Cyclone,9,9001,9001039,Yainna(Gn),Ratnapura,2006,1,28,6.6,1
Cyclone,2,2003,2003003,"Mallanda(Gn), Ihalagorakaoya(Gn), Godamaditta(Gn)",Nuwara Eliya,2006,4,7,4.4,1
Cyclone,6,6001,6001078,Koodalupotta(Gn),Kurunegala,2006,4,16,5.8,1
Cyclone,4,4001,4001042,Delft West(Gn),Jaffna,2006,10,28,11.4,1
Cyclone,6,6002,6002006,Ambalama(Gn),Puttalam,2006,5,27,14.2,1
Cyclone,6,6002,6002012,Mahameddewa(Gn),Puttalam,2006,3,26,8.0,1
Cyclone,6,6002,6002021,Kawayankulama(Gn),Puttalam,2006,10,9,11.0,1
Cyclone,6,6002,6002021,Dsangaswewa(Gn),Puttalam,2006,5,25,14.2,1
Cyclone,6,6002,6002021,Dangaswewa(Gn),Puttalam,2006,6,3,17.4,1
Cyclone,2,2003,2003003,"Harangala South(Gn), Katukithula(Gn), Kirimetiyawa(Gn)",Nuwara Eliya,2006,10,3,7.1,1
Cyclone,6,6002,6002015,Sella Kandal(Gn),Puttalam,2006,3,11,8.0,1
Cyclone,6,6002,6002015,Pottuvilluwa(Gn),Puttalam,2006,5,20,14.2,1
Cyclone,6,6001,6001049,Ethanawatta(Gn),Kurunegala,2006,5,29,11.2,1
Cyclone,6,6002,6002048,Bujjampola(Gn),Puttalam,2006,6,22,17.4,1
Cyclone,6,6002,6002045,Nainamadama(Gn),Puttalam,2006,9,19,15.2,1
Cyclone,6,6002,6002039,Iranavila(Gn),Puttalam,2006,5,27,14.2,1
Cyclone,6,6001,6001078,Narangoda(Gn),Kurunegala,2006,10,8,8.8,1
Cyclone,6,6002,6002015,Puttalama East(Gn),Puttalam,2006,5,30,14.2,1
Cyclone,9,9001,9001039,Yainna(Gn),Ratnapura,2006,2,1,5.0,1
Cyclone,9,9001,9001039,Yainna(Gn),Ratnapura,2006,1,3,6.6,1
Cyclone,9,9001,9001039,Panapitiya South(Gn),Ratnapura,2006,5,28,10.1,1
Cyclone,6,6001,6001030,"Vilgamuwa(Gn),Welikare(Gn),Galgamuwa South(Gn)",Kurunegala,2006,6,3,14.4,1
Cyclone,9,9001,9001036,Horanekarakanda(Gn),Ratnapura,2006,5,29,10.1,1
Cyclone,6,6002,6002045,Lunuvila South(Gn),Puttalam,2006,11,28,10.1,1
Cyclone,6,6001,6001006,Palugolla(Gn),Kurunegala,2006,6,3,14.4,1
Cyclone,8,8001,8001042,Walahaputhenna(Gn),Badulla,2006,1,6,7.5,1
Cyclone,8,8001,8001042,Watagamuwa(Gn),Badulla,2006,1,6,7.5,1
Cyclone,9,9001,9001039,Kalalella(Gn),Ratnapura,2006,1,12,6.6,1
Cyclone,8,8001,8001042,Marangahawela(Gn),Badulla,2006,1,6,7.5,1
Cyclone,5,5002,5002042,"Kalugolla(Gn), Karalewa(Gn), Galgamuwa(Gn)",Ampara,2006,5,27,7.5,1
Cyclone,5,5002,5002042,Helagampura(Gn),Ampara,2006,5,24,7.5,1
Cyclone,5,5002,5002042,18A Janapadaya(Gn),Ampara,2006,3,4,6.6,1
Cyclone,8,8001,8001042,Weerakoongama(Gn),Badulla,2006,1,6,7.5,1
Cyclone,5,5002,5002042,Mahanagapura(Gn),Ampara,2006,11,2,7.1,1
Cyclone,5,5002,5002042,18A Janapadaya(Gn),Ampara,2006,4,1,5.7,1
Cyclone,5,5002,5002042,Moragahapallama(Gn),Ampara,2006,12,27,9.1,1
Cyclone,9,9001,9001039,Kalalella(Gn),Ratnapura,2006,12,18,6.7,1
Cyclone,9,9001,9001036,Uda Karavita(Gn),Ratnapura,2006,5,22,10.1,1
Cyclone,6,6001,6001078,Gonulla West(Gn),Kurunegala,2006,5,29,11.2,1
Cyclone,9,9001,9001039,Nugawela East(Gn),Ratnapura,2006,5,26,10.1,1
Cyclone,9,9001,9001039,Nabuluwa(Gn),Ratnapura,2006,2,3,5.0,1
Cyclone,9,9001,9001033,Kalalella(Gn),Ratnapura,2006,2,11,5.0,1
