Disaster,Code Region,Code District,Code Commune,Location,District,Year,Month,Day,Rainfall(mm),Flood
Flood,4,4002,4002009,Kakawankulam West(GN),Mannar,2010,11,25,353.0,100
Flood,4,4002,4002009,Kakavankulam East(GN),Mannar,2010,11,25,353.0,100
Flood,4,4002,4002009,Kalmadu(GN),Mannar,2010,11,25,353.0,100
Flood,4,4002,4002012,Rasamadhu(GN),Mannar,2010,11,25,353.0,100
Flood,4,4002,4002012,Naddanan(GN),Mannar,2010,1,12,27.2,100
Flood,4,4002,4002012,Ilanthai Moddai(GN),Mannar,2010,1,12,27.2,100
Flood,4,4002,4002009,Parasankulam(GN),Mannar,2010,11,25,353.0,100
Flood,4,4003,4003009,Panrikkeithakulam(GN),Vavuniya,2010,2,12,0.8,100
Flood,3,3001,3001042,Uluvitike(GN),Galle,2010,11,26,431.5,100
Flood,6,6002,6002009,Thambapanniya(GN),Puttalam,2010,11,27,353.1,100
Flood,6,6001,6001078,Nala Walana(GN),Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001078,Malgamuwa(GN),Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001078,Maharagama(GN),Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001078,Kandiripola(GN),Kurunegala,2010,11,21,550.5,100
Flood,6,6001,6001078,Welpalla(GN),Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001078,Nedalagamuwa(GN),Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001078,Mahabharana,Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001087,Gorokgahapotta(GN),Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001087,Amunugama(GN),Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001087,Rathmalgoda(GN),Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001087,Bandawa(GN),Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001087,Hathalispahuwa(GN),Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001087,Madalagama(GN),Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001087,Kuleepitiya South(GN),Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001078,Hundiripola(GN),Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001066,Ramjan Game(GN),Kurunegala,2010,11,22,550.5,100
Flood,6,6001,6001081,Maradagolla(GN),Kurunegala,2010,1,12,85.7,100
Flood,6,6001,6001081,Halwella(GN),Kurunegala,2010,4,12,332.2,100
Flood,6,6001,6001081,Dangolla(GN),Kurunegala,2010,4,12,332.2,100
Flood,6,6002,6002006,Ralmaduwa(GN),Puttalam,2010,9,29,247.4,100
Flood,6,6002,6002006,Ralmaduwa(GN),Puttalam,2010,6,10,11.9,100
Flood,6,6002,6002006,Ralmaduwa(GN),Puttalam,2010,11,11,353.1,100
Flood,6,6002,6002006,Vattakanda(GN),Puttalam,2010,11,29,353.1,100
Flood,6,6002,6002006,Mailankulam,Puttalam,2010,1,12,5.6,100
Flood,6,6002,6002006,Karathivu North(GN),Puttalam,2010,3,12,7.7,100
Flood,6,6002,6002015,"Rathmalyaya, Thiladiya(GN), Mullipuram(GN)",Puttalam,2010,9,29,247.4,100
Flood,6,6002,6002015,Puttalam East(GN),Puttalam,2010,9,29,247.4,100
Flood,6,6002,6002015,Manathivu(GN),Puttalam,2010,11,29,353.1,100
Flood,6,6002,6002015,Sirambiadiya(GN),Puttalam,2010,1,12,5.6,100
Flood,6,6002,6002027,"Pallama(GN), Thammana(GN), Puliyankulama(GN)",Puttalam,2010,11,24,353.1,100
Flood,6,6001,6001066,Weeduruwella(GN),Kurunegala,2010,11,22,550.5,100
Flood,6,6002,6002033,"Weerapadiyawa(GN), Maha Vilattawa(GN), Ariyagama,",Puttalam,2010,11,21,353.1,100
Flood,6,6001,6001018,Subasinhapura(GN),Kurunegala,2010,11,21,550.5,100
Flood,6,6001,6001075,Palugamuwa(GN),Kurunegala,2010,11,22,550.5,100
Flood,6,6001,6001033,Diwulwewa(GN),Kurunegala,2010,11,21,550.5,100
Flood,6,6001,6001033,Pothuvila(GN),Kurunegala,2010,11,21,550.5,100
Flood,6,6001,6001033,Seeradunna(GN),Kurunegala,2010,11,21,550.5,100
Flood,6,6001,6001033,Nammuwawa(GN),Kurunegala,2010,11,21,550.5,100
Flood,6,6001,6001039,Mahakeliyawa(GN),Kurunegala,2010,11,22,550.5,100
Flood,6,6001,6001039,Mawathagama(GN),Kurunegala,2010,11,22,550.5,100
Flood,6,6001,6001039,Pubbiliya(GN),Kurunegala,2010,11,22,550.5,100
Flood,6,6001,6001042,Vilattawa Pahala(GN),Kurunegala,2010,11,22,550.5,100
Flood,6,6001,6001042,Mola Eliya,Kurunegala,2010,11,22,550.5,100
Flood,4,4003,4003009,Palamoddai(GN),Vavuniya,2010,2,12,0.8,100
Flood,6,6001,6001042,Hendiyapola(GN),Kurunegala,2010,11,22,550.5,100
Flood,6,6001,6001042,Waduressa(GN),Kurunegala,2010,11,21,550.5,100
Flood,6,6001,6001042,Urapotta(GN),Kurunegala,2010,11,22,550.5,100
Flood,6,6001,6001042,Getulawa(GN),Kurunegala,2010,11,21,550.5,100
Flood,6,6001,6001018,Kadigawa(GN),Kurunegala,2010,11,21,550.5,100
Flood,6,6001,6001042,Bandarigalagoda(GN),Kurunegala,2010,11,22,550.5,100
Flood,6,6001,6001042,Pahala Galwewa(GN),Kurunegala,2010,11,22,550.5,100
Flood,6,6001,6001042,Brahmanayagama(GN),Kurunegala,2010,11,22,550.5,100
Flood,6,6001,6001042,Maunawa(GN),Kurunegala,2010,11,21,550.5,100
Flood,6,6001,6001075,Dummalasooriya(GN),Kurunegala,2010,11,23,550.5,100
Flood,4,4003,4003009,Arumuhathanputhukulam(GN),Vavuniya,2010,2,12,0.8,100
Flood,6,6001,6001075,Kunubichchiya(GN),Kurunegala,2010,11,23,550.5,100
Flood,6,6001,6001075,Aguluwa,Kurunegala,2010,11,23,550.5,100
Flood,6,6001,6001075,Heeramulthuntota(GN),Kurunegala,2010,11,23,550.5,100
Flood,6,6001,6001075,Kattimahana(GN),Kurunegala,2010,11,23,550.5,100
Flood,6,6001,6001075,Karadavila(GN),Kurunegala,2010,11,23,550.5,100
Flood,6,6001,6001075,Yagamwela(GN),Kurunegala,2010,11,23,550.5,100
Flood,6,6001,6001075,Kekunawala(GN),Kurunegala,2010,11,23,550.5,100
Flood,6,6001,6001075,Gahalagaswala(GN),Kurunegala,2010,11,23,550.5,100
Flood,6,6001,6001075,Palugaswewa,Kurunegala,2010,11,23,550.5,100
Flood,6,6001,6001042,Kiniyama East(GN),Kurunegala,2010,11,21,550.5,100
Flood,6,6002,6002033,Deduruoya(GN),Puttalam,2010,11,22,353.1,100
Flood,6,6002,6002027,Wathupola(GN),Puttalam,2010,11,23,353.1,100
Flood,6,6002,6002003,Kurinjipitiya North(GN),Puttalam,2010,11,27,353.1,100
Flood,9,9002,9002027,Yatiyanthota,Kegalle,2011,11,9,314.0,100
Flood,1,1003,1003024,Kalavilakanda(GN),Kaluthara,2011,5,27,157.5,0
Flood,1,1003,1003030,Gurudola(GN),Kaluthara,2011,5,27,157.5,0
Flood,1,1003,1003039,"Yagirala(GN),Walallavita",Kaluthara,2011,5,27,157.5,0
Flood,1,1001,1001009,Kaduwela,Colombo,2011,5,27,197.8,100
Flood,1,1001,1001006,Kolonnawa,Colombo,2011,5,27,197.8,100
Flood,1,1001,1001018,Padukka,Colombo,2011,5,27,197.8,100
Flood,1,1001,1001012,Homagama,Colombo,2011,5,27,197.8,100
Flood,1,1002,1002039,Biyagama,Gampaha,2011,5,28,204.0,100
Flood,9,9002,9002018,Warakapola,Kegalle,2011,5,27,205.0,100
Flood,2,2003,2003012,Nuwara Eliya,Nuwara Eliya,2011,7,25,102.0,100
Flood,2,2003,2003003,Kothmale,Nuwara Eliya,2011,7,25,102.0,100
Flood,2,2003,2003012,Nuwara Eliya,Nuwara Eliya,2011,7,25,102.0,100
Flood,2,2003,2003003,Kothmale,Nuwara Eliya,2011,7,25,102.0,100
Flood,4,4002,4002012,Nanadhan,Mannar,2011,12,1,161.4,100
Flood,9,9001,9001030,Ayagama,Ratnapura,2011,12,12,113.4,100
Flood,5,5003,5003012,Morawewa,Trincomalee,2011,12,13,320.5,100
Flood,5,5001,5001003,Koralai Pattu North(Vakarai),Batticaloa,2011,1,9,1346.5,100
Flood,5,5001,5001015,Eravur Town (Eravur),Batticaloa,2011,1,9,1346.5,100
Flood,5,5001,5001012,Eravur Pattu (Chenkalady),Batticaloa,2011,1,9,1346.5,100
Flood,8,8002,8002012,Siyambalanduwa,Monaragala,2011,1,9,301.6,100
Flood,8,8002,8002003,Bibile,Monaragala,2011,1,9,301.6,100
Flood,8,8002,8002021,Wellawaya,Monaragala,2011,1,9,301.6,100
Flood,7,7001,7001060,Ipalogama,Anuradhapura,2011,10,9,283.5,100
Flood,8,8002,8002009,Medagama,Monaragala,2011,1,9,301.6,100
Flood,8,8002,8002018,Badalkumbura,Monaragala,2011,1,9,301.6,100
Flood,2,2002,2002033,Ukuwela,Matale,2011,12,19,185.0,100
Flood,2,2002,2002030,Rattota,Matale,2011,12,19,185.0,100
Flood,5,5003,5003018,Thambalagamuwa,Trincomalee,2011,12,19,320.5,100
Flood,4,4005,4005012,Poonakary,Kilinochchi,2011,12,18,279.6,100
Flood,3,3002,3002015,Athuraliya,Matara,2011,12,13,204.0,100
Flood,8,8002,8002006,Madulla,Monaragala,2011,1,9,301.6,100
Flood,3,3001,3001015,"Pitigala(GN),Pitigala North(GN),",Galle,2011,5,27,167.3,0
Flood,9,9002,9002021,Wendala(GN),Kegalle,2011,5,27,205.0,0
Flood,9,9002,9002033,Deraniyagala South(GN),Kegalle,2011,5,27,205.0,0
Flood,2,2001,2001030,Hanthana GN,Kandy,2011,9,1,150.8,0
Flood,3,3003,3003012,Siribopura GN,Hambantota,2011,2,1,95.6,0
Flood,9,9001,9001052,All district,Ratnapura,2011,8,2,306.7,0
Flood,4,4005,4005013,all district,Kilinochchi,2011,7,2,54.0,0
Flood,4,4004,4004016,all district,Mullaitivu,2011,6,2,48.0,0
Flood,6,6001,6001088,all district,Kurunegala,2011,6,2,64.7,0
Flood,2,2002,2002006,NANDE NUWARA,Matale,2011,9,11,112.0,0
Flood,5,5001,5001043,all district,Batticaloa,2011,6,2,5.4,0
Flood,4,4002,4002016,all district,Mannar,2011,7,2,54.0,0
Flood,9,9002,9002034,all district,Kegalle,2011,6,2,234.0,0
Flood,6,6002,6002049,all district,Puttalam,2011,9,26,4.7,0
Flood,5,5002,5002055,all district,Ampara,2011,8,2,10.1,0
Flood,2,2001,9001010,all district,Kandy,2011,11,2,102.3,0
Flood,4,4003,4003013,all district,Vavuniya,2011,8,2,171.1,0
Flood,8,8002,8002034,all district,Monaragala,2011,7,2,67.0,0
Flood,5,5001,5001006,Koralai Pattu West (Oddamavadi,Batticaloa,2011,1,9,1346.5,100
Flood,8,8002,8002012,Sooriyathalawa,Monaragala,2011,11,1,493.8,0
Flood,9,9001,9001048,Pallebadda,Ratnapura,2011,1,13,205.1,0
Flood,9,9002,9002027,"Dombepola(GN),Yatiyanthota(GN),Kabulumulla(GN)",Kegalle,2011,5,27,205.0,0
Flood,9,9002,9002024,Puspane(GN),Kegalle,2011,5,27,205.0,0
Flood,9,9002,9002018,Kamburadeniya,Kegalle,2011,1,5,62.0,0
Flood,9,9001,9001027,kahawatta(GN),Ratnapura,2011,1,5,205.1,0
Flood,9,9001,9001009,"Kiriella(GN), ",Ratnapura,2011,1,5,205.1,0
Flood,9,9001,9001012,Kahangama(GN),Ratnapura,2011,1,5,205.1,0
Flood,8,8002,8002012,Madugama,Monaragala,2011,11,1,493.8,0
Flood,9,9001,9001003,Divurumpitiya(GN),Ratnapura,2011,1,5,205.1,0
Flood,9,9001,9001033,On Rakwana -Pothupitiya Road,Ratnapura,2011,1,5,205.1,0
Flood,9,9001,9001024,"Ihala Hakamuwa(GN),Pottakanda(GN) ",Ratnapura,2011,4,28,731.7,0
Flood,3,3003,3003009,Ikkapallama,Hambantota,2011,10,17,111.9,0
Flood,9,9002,9002015,Palagala Watta,Kegalle,2011,5,27,205.0,0
Flood,9,9002,9002027,"Dombepola(GN),Yatiyanthota(GN),Kabulumulla(GN)",Kegalle,2011,1,1,62.0,0
Flood,7,7001,7001063,Handungamuwa,Anuradhapura,2011,3,30,19.2,0
Flood,9,9001,9001036,Kolombugama(GN),Ratnapura,2011,1,5,205.1,0
Flood,5,5001,5001030,Manmunai South - West (Peddipe,Batticaloa,2011,1,9,1346.5,100
Flood,5,5001,5001018,Manmunai North (Batti Town),Batticaloa,2011,1,9,1346.5,100
Flood,5,5001,5001027,Manmunai Pattu (Araipattai),Batticaloa,2011,1,9,1346.5,100
Flood,2,2002,2002015,Yatawatta,Matale,2011,1,9,90.0,100
Flood,2,2002,2002021,Ambanganga Korale,Matale,2011,1,9,90.0,100
Flood,2,2002,2002024,Laggala-Pallegama,Matale,2011,1,9,90.0,100
Flood,2,2002,2002027,Wilgamuwa,Matale,2011,1,9,90.0,100
Flood,2,2002,2002003,Galewela,Matale,2011,1,9,90.0,100
Flood,2,2002,2002009,Naula,Matale,2011,1,9,90.0,100
Flood,2,2002,2002033,Ukuwela,Matale,2011,1,9,90.0,100
Flood,7,7001,7001024,Horowpothana,Anuradhapura,2011,1,9,295.2,100
Flood,7,7001,7001027,Galenbindunuwewa,Anuradhapura,2011,1,9,295.2,100
Flood,7,7001,7001057,Palugaswewa,Anuradhapura,2011,1,9,295.2,100
Flood,7,7001,7001066,Palagala,Anuradhapura,2011,1,9,295.2,100
Flood,7,7001,7001018,Rambewa,Anuradhapura,2011,1,9,295.2,100
Flood,7,7001,7001036,Nachchadoowa,Anuradhapura,2011,1,9,295.2,100
Flood,9,9002,9002006,Mawanella,Kegalle,2011,11,9,314.0,100
Flood,7,7001,7001021,Kahatagasdigiliya,Anuradhapura,2011,1,9,295.2,100
Flood,7,7001,7001048,Thalawa,Anuradhapura,2011,1,9,295.2,100
Flood,2,2002,2002030,Rattota,Matale,2011,1,9,90.0,100
Flood,2,2002,2002006,Dambulla,Matale,2011,1,9,90.0,100
Flood,9,9002,9002015,Galigamuwa,Kegalle,2011,11,9,314.0,100
Flood,4,4002,4002006,Manthai West,Mannar,2011,1,13,101.1,100
Flood,4,4002,4002009,Madhu,Mannar,2011,1,13,101.1,100
Flood,4,4002,4002012,Nanadhan,Mannar,2011,1,13,101.1,100
Flood,4,4002,4002015,Musalai,Mannar,2011,1,13,101.1,100
Flood,5,5003,5003015,Trincomalee Town and Gravets,Trincomalee,2011,1,9,817.0,100
Flood,2,2002,2002018,Matale,Matale,2011,1,9,90.0,100
Flood,5,5003,5003024,Kinniya,Trincomalee,2011,1,9,817.0,100
Flood,5,5003,5003027,Muttur,Trincomalee,2011,1,9,817.0,100
Flood,5,5003,5003003,Padavi Sri Pura,Trincomalee,2011,1,9,817.0,100
Flood,5,5003,5003021,Kanthalai,Trincomalee,2011,1,9,817.0,100
Flood,5,5003,5003030,Seruvila,Trincomalee,2011,1,9,817.0,100
Flood,5,5003,5003033,Verugal/ Echchalampattai,Trincomalee,2011,1,9,817.0,100
Flood,5,5003,5003009,Gomarankadawala,Trincomalee,2011,1,9,817.0,100
Flood,5,5003,5003006,Kuchchaveli,Trincomalee,2011,1,9,817.0,100
Flood,9,9002,9002009,Aranayaka,Kegalle,2011,11,9,314.0,100
Flood,6,6002,6002006,Vanathavilluwa,Puttalam,2011,1,12,84.1,100
Flood,8,8001,8001043,al district,Badulla,2011,9,2,38.9,0
Flood,2,2003,2003006,Hanguranketha,Nuwara Eliya,2011,1,9,326.0,100
Flood,2,2003,2003009,Walapane,Nuwara Eliya,2011,1,9,326.0,100
Flood,9,9001,9001006,Kuruvita,Ratnapura,2011,1,13,205.1,100
Flood,9,9001,9001012,Ratnapura,Ratnapura,2011,1,13,205.1,100
Flood,9,9001,9001018,Balangoda,Ratnapura,2011,1,13,205.1,100
Flood,9,9001,9001048,Embilipitiya,Ratnapura,2011,1,9,205.1,100
Flood,2,2003,2003003,Kothmale,Nuwara Eliya,2011,1,9,326.0,100
Flood,9,9001,9001012,Ratnapura,Ratnapura,2011,1,9,205.1,100
Flood,7,7001,7001045,Thambuttegama,Anuradhapura,2011,1,9,295.2,100
Flood,5,5001,5001033,Porativu Pattu (Ellavul),Batticaloa,2011,1,9,1346.5,100
Flood,5,5001,5001036,Manmunai South & Eruvilpattu (,Batticaloa,2011,1,9,1346.5,100
Flood,5,5001,5001024,Kattankudy,Batticaloa,2011,1,9,1346.5,100
Flood,5,5001,5001009,Koralai Pattu (Valachchenai),Batticaloa,2011,1,9,1346.5,100
Flood,5,5001,5001021,Manmunai West(Vavunatheivu),Batticaloa,2011,1,9,1346.5,100
Flood,4,4004,4004003,Thunukkai,Mullaitivu,2011,1,11,106.0,100
Flood,2,2001,2001054,Ganga Ihala Korale,Kandy,2011,1,9,383.2,100
Flood,2,2003,2003015,Ambagamuwakorale,Nuwara Eliya,2011,1,9,326.0,100
Flood,2,2001,2001054,Ganga Ihala Korale,Kandy,2011,2,9,305.8,100
Flood,2,2001,2001018,Udadumbara,Kandy,2011,1,9,383.2,100
Flood,2,2001,2001034,Hatharaliyadda,Kandy,2011,1,9,383.2,100
Flood,2,2001,2001009,Akurana,Kandy,2011,1,9,383.2,100
Flood,2,2001,2001039,Udunuwara,Kandy,2011,1,9,383.2,100
Flood,2,2001,2001024,Medadumbara,Kandy,2011,1,9,383.2,100
Flood,2,2001,2001036,Yatinuwara,Kandy,2011,1,9,383.2,100
Flood,2,2003,2003012,Nuwara Eliya,Nuwara Eliya,2011,1,9,326.0,100
Flood,2,2001,2001015,Panvila,Kandy,2011,1,9,383.2,100
Flood,2,2001,2001033,Harispattuwa,Kandy,2011,1,9,383.2,100
Flood,2,2001,2001012,Pathadumbara,Kandy,2011,1,9,383.2,100
Flood,2,2001,2001042,Doluwa,Kandy,2011,1,9,383.2,100
Flood,2,2001,2001057,Pasbage Korale,Kandy,2011,1,9,383.2,100
Flood,2,2001,2001006,Poojapitiya,Kandy,2011,1,9,383.2,100
Flood,2,2001,2001045,Pathahewaheta,Kandy,2011,1,9,383.2,100
Flood,2,2001,2001027,Kundasale,Kandy,2011,1,9,383.2,100
Flood,7,7002,7002019,all district,Polannaruwa,2011,6,2,34.6,0
Flood,8,8002,8002012,Siyambalanduwa,Monaragala,2011,1,11,301.6,0
Flood,9,9001,9001048,Embilipitiya,Ratnapura,2011,1,13,205.1,0
Flood,1,1001,1001009,Kaduwela,Colombo,2011,5,27,197.8,0
Flood,8,8002,8002030,Thanamalvila,Monaragala,2011,3,22,250.1,0
Flood,1,1003,1003039,Walallavita,Kaluthara,2011,11,25,218.4,0
Flood,1,1003,1003021,Kalutara,Kaluthara,2011,11,25,218.4,0
Flood,4,4004,4004003,Thunukkai,Mullaitivu,2011,11,25,456.0,0
Flood,5,5002,5002051,Lahugala,Ampara,2011,11,25,458.9,0
Flood,5,5002,5002034,Eragama,Ampara,2011,11,25,458.9,0
Flood,5,5002,5002048,Pothuvil,Ampara,2011,11,25,458.9,0
Flood,5,5002,5002027,Karativu,Ampara,2011,11,25,458.9,0
Flood,9,9001,9001042,Godakawela,Ratnapura,2011,11,25,268.2,0
Flood,1,1001,1001006,Kolonnawa,Colombo,2011,5,27,197.8,0
Flood,4,4005,4005009,Karachchi,Kilinochchi,2011,11,25,388.4,0
Flood,3,3003,3003015,Ambalantota,Hambantota,2011,11,25,180.3,0
Flood,4,4001,4001027,Vadamaradchi North (Point Pedr,Jaffna,2011,11,26,518.1,0
Flood,4,4001,4001042,Delft,Jaffna,2011,11,26,518.1,0
Flood,4,4001,4001033,Nallur,Jaffna,2011,11,26,518.1,0
Flood,4,4001,4001006,Valikamam West (Chankanai),Jaffna,2011,11,26,518.1,0
Flood,4,4001,4001003,Island North(Kayts),Jaffna,2011,11,26,518.1,0
Flood,4,4001,4001045,Kareinagar,Jaffna,2011,11,26,518.1,0
Flood,8,8002,8002024,Buttala,Monaragala,2011,11,25,493.8,0
Flood,8,8002,8002012,Siyambalanduwa,Monaragala,2011,11,24,493.8,0
Flood,5,5001,5001021,Manmunai West(Vavunatheivu),Batticaloa,2011,11,25,390.0,0
Flood,3,3002,3002033,Kirinda Puhulwella,Matara,2011,11,25,305.0,0
Flood,8,8002,8002030,Thanamalvila,Monaragala,2011,3,22,250.1,100
Flood,1,1001,1001018,Padukka,Colombo,2011,5,27,197.8,0
Flood,1,1002,1002039,Biyagama,Gampaha,2011,5,28,204.0,0
Flood,5,5001,5001024,Kattankudy,Batticaloa,2011,1,9,1346.5,0
Flood,5,5001,5001009,Koralai Pattu (Valachchenai),Batticaloa,2011,1,9,1346.5,0
Flood,5,5001,5001027,Manmunai Pattu (Araipattai),Batticaloa,2011,1,9,1346.5,0
Flood,5,5001,5001018,Manmunai North (Batti Town),Batticaloa,2011,1,9,1346.5,0
Flood,5,5001,5001006,Koralai Pattu West (Oddamavadi,Batticaloa,2011,1,9,1346.5,0
Flood,5,5001,5001003,Koralai Pattu North(Vakarai),Batticaloa,2011,1,9,1346.5,0
Flood,5,5001,5001015,Eravur Town (Eravur),Batticaloa,2011,1,9,1346.5,0
Flood,5,5001,5001012,Eravur Pattu (Chenkalady),Batticaloa,2011,1,9,1346.5,0
Flood,8,8002,8002012,Siyambalanduwa,Monaragala,2011,1,9,301.6,0
Flood,8,8002,8002018,Badalkumbura,Monaragala,2011,1,9,301.6,0
Flood,1,1001,1001012,Homagama,Colombo,2011,5,27,197.8,0
Flood,2,2002,2002033,Ukuwela,Matale,2011,12,19,185.0,0
Flood,4,4005,4005012,Poonakary,Kilinochchi,2011,12,18,279.6,0
Flood,3,3002,3002015,Athuraliya,Matara,2011,12,13,204.0,0
Flood,5,5003,5003012,Morawewa,Trincomalee,2011,12,13,320.5,0
Flood,9,9001,9001030,Ayagama,Ratnapura,2011,12,12,113.4,0
Flood,4,4002,4002012,Nanadhan,Mannar,2011,12,1,161.4,0
Flood,2,2003,2003003,Kothmale,Nuwara Eliya,2011,7,25,102.0,0
Flood,2,2003,2003012,Nuwara Eliya,Nuwara Eliya,2011,7,25,102.0,0
Flood,2,2003,2003003,Kothmale,Nuwara Eliya,2011,7,25,102.0,0
Flood,2,2003,2003012,Nuwara Eliya,Nuwara Eliya,2011,7,25,102.0,0
Flood,9,9002,9002018,Warakapola,Kegalle,2011,5,27,205.0,0
Flood,5,5003,5003018,Thambalagamuwa,Trincomalee,2011,12,19,320.5,0
Flood,5,5001,5001030,Manmunai South - West (Peddipe,Batticaloa,2011,11,25,390.0,0
Flood,5,5001,5001015,Eravur Town (Eravur),Batticaloa,2011,11,25,390.0,0
Flood,5,5001,5001033,Porativu Pattu (Ellavul),Batticaloa,2011,11,25,390.0,0
Flood,9,9002,9002021,Ruwanwella,Kegalle,2011,5,27,205.0,0
Flood,9,9002,9002027,Yatiyanthota,Kegalle,2011,5,27,205.0,0
Flood,9,9002,9002024,Bulathkohupitiya,Kegalle,2011,5,27,205.0,0
Flood,9,9002,9002030,Dehiovita,Kegalle,2011,5,27,205.0,0
Flood,9,9002,9002015,Galigamuwa,Kegalle,2011,5,27,205.0,0
Flood,9,9002,9002018,Warakapola,Kegalle,2011,5,1,205.0,0
Flood,9,9001,9001027,Elapatha,Ratnapura,2011,5,1,341.5,0
Flood,9,9001,9001006,Kuruvita,Ratnapura,2011,5,1,341.5,0
Flood,9,9001,9001009,Kiriella,Ratnapura,2011,5,1,341.5,0
Flood,9,9001,9001012,Ratnapura,Ratnapura,2011,5,1,341.5,0
Flood,3,3001,3001015,Niyagama,Galle,2011,5,27,167.3,0
Flood,9,9001,9001039,Kahawatta,Ratnapura,2011,5,1,341.5,0
Flood,9,9001,9001036,Nivithigala,Ratnapura,2011,5,1,341.5,0
Flood,9,9001,9001033,Kalawana,Ratnapura,2011,5,1,341.5,0
Flood,9,9001,9001030,Ayagama,Ratnapura,2011,5,1,341.5,0
Flood,9,9001,9001024,Pelmadulla,Ratnapura,2011,4,28,731.7,0
Flood,3,3003,3003009,Thissamaharama,Hambantota,2011,10,17,111.9,0
Flood,9,9002,9002015,Galigamuwa,Kegalle,2011,5,27,205.0,0
Flood,3,3003,3003012,Hambantota,Hambantota,2011,1,2,197.3,0
Flood,2,2001,2001030,Kandy Four Gravets & Gangawata,Kandy,2011,1,9,383.2,0
Flood,9,9001,9001012,Ratnapura,Ratnapura,2011,1,9,205.1,0
Flood,2,2002,2002006,Dambulla,Matale,2011,11,9,306.0,0
Flood,9,9001,9001003,Eheliyagoda,Ratnapura,2011,5,1,341.5,0
Flood,1,1003,1003024,Beruwala,Kaluthara,2011,5,27,157.5,0
Flood,1,1003,1003030,Mathugama,Kaluthara,2011,5,27,157.5,0
Flood,1,1003,1003039,Walallavita,Kaluthara,2011,5,27,157.5,0
Flood,5,5001,5001012,Eravur Pattu (Chenkalady),Batticaloa,2011,11,25,390.0,0
Flood,5,5001,5001039,Koralai Pattu South (Kiran),Batticaloa,2011,11,25,390.0,0
Flood,5,5001,5001009,Koralai Pattu (Valachchenai),Batticaloa,2011,11,25,390.0,0
Flood,2,2003,2003003,Kothmale,Nuwara Eliya,2011,12,21,117.4,0
Flood,4,4004,4004003,Thunukkai,Mullaitivu,2011,12,19,321.0,0
Flood,4,4004,4004009,Puthukudiyiruppu,Mullaitivu,2011,12,19,321.0,0
Flood,4,4004,4004015,Maritimepattu,Mullaitivu,2011,12,19,321.0,0
Flood,4,4001,4001036,Jaffna,Jaffna,2011,12,20,295.1,0
Flood,4,4001,4001039,Island South (Velanai),Jaffna,2011,12,20,295.1,0
Flood,4,4001,4001024,Vadamaradchi East (Maruthnkern,Jaffna,2011,12,20,295.1,0
Flood,4,4001,4001033,Nallur,Jaffna,2011,12,20,295.1,0
Flood,4,4002,4002006,Manthai West,Mannar,2011,12,20,161.4,0
Flood,4,4002,4002003,Mannar Town,Mannar,2011,12,20,161.4,0
Flood,4,4005,4005003,Pachchilaipalli,Kilinochchi,2011,12,18,279.6,0
Flood,4,4005,4005009,Karachchi,Kilinochchi,2011,12,18,279.6,0
Flood,4,4005,4005006,Kandavalai,Kilinochchi,2011,12,18,279.6,0
Flood,7,7002,7002006,Medirigiriya,Polannaruwa,2011,12,19,211.9,0
Flood,2,2003,2003015,Ambagamuwakorale,Nuwara Eliya,2011,5,27,70.1,0
Flood,9,9001,9001003,Eheliyagoda,Ratnapura,2011,5,27,341.5,0
Flood,1,1002,1002036,Kelaniya,Gampaha,2011,5,27,204.0,0
Flood,1,1002,1002018,Wattala,Gampaha,2011,5,27,204.0,0
Flood,1,1002,1002039,Biyagama,Gampaha,2011,5,27,204.0,0
Flood,1,1003,1003009,Horana,Kaluthara,2011,5,27,157.5,0
Flood,5,5001,5001036,Manmunai South & Eruvilpattu (,Batticaloa,2011,1,9,1346.5,0
Flood,7,7001,7001067,all district,Anuradhapura,2011,6,2,3.7,0
Flood,5,5001,5001033,Porativu Pattu (Ellavul),Batticaloa,2011,1,9,1346.5,0
Flood,9,9001,9001048,Embilipitiya,Ratnapura,2011,1,9,205.1,0
Flood,4,4002,4002006,"aththimoddai (GN), thevanpiddy(GN), vellankulam(GN)",Mannar,2011,12,20,161.4,0
Flood,4,4001,4001045,"Pittiyelai,Vennanadaipu",Jaffna,2011,12,20,295.1,0
Flood,4,4001,4001033,Nallur East(GN),Jaffna,2011,12,20,295.1,0
Flood,4,4001,4001036,Jaffna Town East(GN),Jaffna,2011,12,20,295.1,0
Flood,4,4004,4004012,Thirumurikandy(GN),Mullaitivu,2011,12,19,321.0,0
Flood,4,4004,4004003,Thunukkai,Mullaitivu,2011,12,19,321.0,0
