Serial,Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Rainfall(mm),Wind Speed(mph),Cyclone
GA2009,STRONG WIND,lka002,lka002003,lka002003015,Ambagamuwakorale,Nuwara Eliya,2009-10-02,2009,10,374.0,7.1,1
GA2009,STRONG WIND,lka002,lka002003,lka002003012,Nuwara Eliya,Nuwara Eliya,2009-10-02,2009,10,374.0,7.1,1
ST2009,STRONG WIND,lka001,lka001002,lka001002021,Ja-Ela,Gampaha,2009-10-02,2009,10,224.0,9.2,1
GA2009,STRONG WIND,lka003,lka003001,lka003001051,Imaduwa,Galle,2009-10-02,2009,10,279.0,11.3,1
ST2009,STRONG WIND,lka001,lka001002,lka001002033,Mahara,Gampaha,2009-10-02,2009,10,224.0,9.2,1
ST2009,STRONG WIND,lka001,lka001003,lka001003027,Dodangoda,Kaluthara,2009-10-02,2009,10,203.2,9.6,1
GA2009,GALE,lka002,lka002001,lka002001033,Harispattuwa,Kandy,2009-10-02,2009,10,469.2,7.7,1
ST2009,STRONG WIND,lka006,lka006001,lka006001063,Rideegama,Kurunegala,2009-10-02,2009,10,359.0,8.8,1
ST2009,STRONG WIND,lka002,lka002001,lka002001045,Pathahewaheta,Kandy,2009-10-02,2009,10,469.2,7.7,1
ST2009,STRONG WIND,lka006,lka006001,lka006001087,Polgahawela,Kurunegala,2009-10-02,2009,10,359.0,8.8,1
ST2009,STRONG WIND,lka003,lka003001,lka003001012,Elpitiya,Galle,2009-10-02,2009,10,279.0,11.3,1
ST2009,STRONG WIND,lka002,lka002003,lka002003006,Hanguranketha,Nuwara Eliya,2009-10-02,2009,10,374.0,7.1,1
ST2009,STRONG WIND,lka002,lka002001,lka002001039,Udunuwara,Kandy,2009-10-02,2009,10,469.2,7.7,1
ST2009,STRONG WIND,lka006,lka006001,lka006001030,Ibbagamuwa,Kurunegala,2009-10-02,2009,10,359.0,8.8,1
ST2009,STRONG WIND,lka001,lka001001,lka001001033,Moratuwa,Colombo,2009-10-02,2009,10,369.0,9.8,1
ST2009,STRONG WIND,lka001,lka001002,lka001002039,Biyagama,Gampaha,2009-10-02,2009,10,224.0,9.2,1
ST2009,STRONG WIND,lka006,lka006001,lka006001078,Pannala,Kurunegala,2009-10-02,2009,10,359.0,8.8,1
GA2009,STRONG WIND,lka006,lka006001,lka006001078,Pannala,Kurunegala,2009-10-02,2009,10,359.0,8.8,1
ST2009,STRONG WIND,lka003,lka003001,lka003001039,Galle Four Gravets,Galle,2009-10-02,2009,10,279.0,11.3,1
GA2009,GALE,lka002,lka002002,lka002002033,Ukuwela,Matale,2009-10-02,2009,10,341.0,5.1,1
ST2009,STRONG WIND,lka002,lka002002,lka002002033,Ukuwela,Matale,2009-10-02,2009,10,341.0,5.1,1
ST2009,STRONG WIND,lka002,lka002001,lka002001033,Harispattuwa,Kandy,2009-10-02,2009,10,469.2,7.7,1
ST2009,STRONG WIND,lka001,lka001001,lka001001031,Ratmalana,Colombo,2009-10-02,2009,10,369.0,9.8,1
ST2009,STRONG WIND,lka009,lka009001,lka009001024,Borala(GN),Ratnapura,2009-10-03,2009,10,561.4,8.2,1
ST2009,STRONG WIND,lka006,lka006002,lka006002015,Puttalam,Puttalam,2009-10-03,2009,10,320.7,11.0,1
ST2009,STRONG WIND,lka006,lka006001,lka006001039,Vinikuliya(GN),Kurunegala,2009-10-03,2009,10,359.0,8.8,1
GA2009,GALE,lka002,lka002003,,,Nuwara Eliya,2009-10-03,2009,10,374.0,7.1,1
ST2009,STRONG WIND,lka006,lka006001,lka006001039,Wannigama(GN),Kurunegala,2009-10-03,2009,10,359.0,8.8,1
ST2009,STRONG WIND,lka006,lka006001,lka006001021,Galapitiyagama(GN),Kurunegala,2009-10-03,2009,10,359.0,8.8,1
ST2009,STRONG WIND,lka009,lka009001,lka009001024,Kattange(GN),Ratnapura,2009-10-03,2009,10,561.4,8.2,1
ST2009,STRONG WIND,lka006,lka006002,lka006002009,Karuwalagaswewa,Puttalam,2009-10-03,2009,10,320.7,11.0,1
ST2009,STRONG WIND,lka008,lka008002,lka008002006,Madulla,Monaragala,2009-10-03,2009,10,306.0,6.9,1
GA2009,GALE,lka002,lka002003,lka002003006,Hanguranketha,Nuwara Eliya,2009-10-03,2009,10,374.0,7.1,1
ST2009,STRONG WIND,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2009-10-04,2009,10,561.4,8.2,1
ST2009,STRONG WIND,lka002,lka002002,lka002002024,Laggala-Pallegama,Matale,2009-10-04,2009,10,341.0,5.1,1
ST2009,STRONG WIND,lka002,lka002001,lka002001039,Udunuwara,Kandy,2009-10-04,2009,10,469.2,7.7,1
ST2009,STRONG WIND,lka009,lka009001,lka009001018,Bulathgama(GN),Ratnapura,2009-10-05,2009,10,561.4,8.2,1
ST2009,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2009-10-05,2009,10,561.4,8.2,1
ST2009,STRONG WIND,lka008,lka008001,lka008001039,"Viharakele(GN), Kahattewela(GN)",Badulla,2009-10-06,2009,10,280.0,6.6,1
ST2009,STRONG WIND,lka009,lka009001,lka009001024,Warigama(GN),Ratnapura,2009-10-07,2009,10,561.4,8.2,1
ST2009,STRONG WIND,lka009,lka009001,lka009001024,Morathota(GN),Ratnapura,2009-10-07,2009,10,561.4,8.2,1
ST2009,STRONG WIND,lka009,lka009001,lka009001024,Welimaluwa(GN),Ratnapura,2009-10-07,2009,10,561.4,8.2,1
ST2009,STRONG WIND,lka006,lka006002,lka006002015,Nelumwewa(GN),Puttalam,2009-10-07,2009,10,320.7,11.0,1
ST2009,STRONG WIND,lka005,lka005001,lka005001033,Porativu Pattu (Ellavul),Batticaloa,2009-10-08,2009,10,162.0,7.6,1
GA2009,GALE,lka009,lka009001,lka009001009,Kanuggalla(GN),Ratnapura,2009-10-09,2009,10,561.4,8.2,1
GA2009,GALE,lka009,lka009001,lka009001009,Dodampe(GN),Ratnapura,2009-10-09,2009,10,561.4,8.2,1
GA2009,GALE,lka003,lka003002,lka003002015,Athuraliya East(GN),Matara,2009-10-11,2009,10,268.0,11.6,1
GA2009,GALE,lka008,lka008002,lka008002024,Buttala,Monaragala,2009-10-11,2009,10,306.0,6.9,1
ST2009,STRONG WIND,lka005,lka005002,lka005002016,Sorikalmunai - 1 Central Camp - 1,Ampara,2009-10-11,2009,10,304.5,6.2,1
ST2009,STRONG WIND,lka006,lka006002,lka006002009,Karuwalagaswewa,Puttalam,2009-10-13,2009,10,320.7,11.0,1
ST2009,STRONG WIND,lka006,lka006002,lka006002009,"Ihala Puliyankulama(GN), Medagama(GN),Aluthgama(GN) ",Puttalam,2009-10-13,2009,10,320.7,11.0,1
GA2009,GALE,lka002,lka002001,lka002001042,Doluwa,Kandy,2009-10-14,2009,10,469.2,7.7,1
GA2009,GALE,lka002,lka002001,lka002001042,Thundeniya(GN),Kandy,2009-10-14,2009,10,469.2,7.7,1
GA2009,GALE,lka001,lka001003,lka001003010,Kekulaliya(GN),Kaluthara,2009-10-19,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka009,lka009001,lka009001018,Medabedda(GN),Ratnapura,2009-10-19,2009,10,561.4,8.2,1
ST2009,STRONG WIND,lka002,lka002003,lka002003012,Kirimetiya(GN),Nuwara Eliya,2009-10-19,2009,10,374.0,7.1,1
GA2009,GALE,lka001,lka001003,lka001003010,Kurana South(GN),Kaluthara,2009-10-19,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka002,lka002002,lka002002027,Gemburuoya(GN),Matale,2009-10-19,2009,10,341.0,5.1,1
ST2009,STRONG WIND,lka002,lka002002,lka002002027,Wilgamuwa,Matale,2009-10-19,2009,10,341.0,5.1,1
GA2009,GALE,lka001,lka001003,lka001003010,Kurana North(GN),Kaluthara,2009-10-19,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka002,lka002002,lka002002027,Dewagiriya(GN),Matale,2009-10-19,2009,10,341.0,5.1,1
ST2009,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2009-10-19,2009,10,561.4,8.2,1
GA2009,GALE,lka001,lka001003,lka001003010,,Kaluthara,2009-10-19,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka002,lka002002,lka002002027,Aliwanguwa(GN),Matale,2009-10-19,2009,10,341.0,5.1,1
ST2009,STRONG WIND,lka002,lka002001,lka002001039,Udunuwara,Kandy,2009-10-19,2009,10,469.2,7.7,1
ST2009,STRONG WIND,lka002,lka002002,lka002002027,Nagolla(GN),Matale,2009-10-19,2009,10,341.0,5.1,1
GA2009,GALE,lka001,lka001003,lka001003010,Nambapana(GN),Kaluthara,2009-10-19,2009,10,203.2,9.6,1
GA2009,GALE,lka001,lka001003,lka001003010,Nimalagama(GN),Kaluthara,2009-10-19,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka002,lka002002,lka002002027,Kubukandana(GN),Matale,2009-10-19,2009,10,341.0,5.1,1
GA2009,STRONG WIND,lka001,lka001003,lka001003010,Ingiriya,Kaluthara,2009-10-19,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka002,lka002001,lka002001039,Boowelikada(Gn),Kandy,2009-10-19,2009,10,469.2,7.7,1
GA2009,GALE,lka001,lka001003,lka001003010,Ingiriya North(GN),Kaluthara,2009-10-19,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka002,lka002002,lka002002027,Pidurella(GN),Matale,2009-10-19,2009,10,341.0,5.1,1
GA2009,GALE,lka001,lka001003,lka001003010,Uragala West(GN),Kaluthara,2009-10-19,2009,10,203.2,9.6,1
GA2009,GALE,lka001,lka001003,lka001003010,Uragala East(GN),Kaluthara,2009-10-19,2009,10,203.2,9.6,1
GA2009,GALE,lka001,lka001003,lka001003010,Ingiriya,Kaluthara,2009-10-19,2009,10,203.2,9.6,1
GA2009,GALE,lka001,lka001003,lka001003010,Maputugala(GN),Kaluthara,2009-10-19,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka002,lka002003,lka002003012,Nuwara Eliya,Nuwara Eliya,2009-10-19,2009,10,374.0,7.1,1
GA2009,GALE,lka001,lka001003,lka001003010,Dombagaskanda(GN),Kaluthara,2009-10-19,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka006,lka006001,lka006001051,Pellandeniya(GN),Kurunegala,2009-10-20,2009,10,359.0,8.8,1
ST2009,STRONG WIND,lka006,lka006001,lka006001051,Maspotha,Kurunegala,2009-10-20,2009,10,359.0,8.8,1
GA2009,GALE,lka005,lka005002,lka005002034,Eragama,Ampara,2009-10-27,2009,10,304.5,6.2,1
GA2009,GALE,lka005,lka005002,lka005002034,Irakkamam(GN),Ampara,2009-10-27,2009,10,304.5,6.2,1
GA2009,GALE,lka006,lka006001,lka006001072,Madakumburamulla(GN),Kurunegala,2009-10-28,2009,10,359.0,8.8,1
GA2009,STRONG WIND,lka006,lka006001,lka006001072,Kuliyapitiya West,Kurunegala,2009-10-28,2009,10,359.0,8.8,1
ST2009,STRONG WIND,lka003,lka003001,lka003001048,Navungala(GN),Galle,2009-10-31,2009,10,279.0,11.3,1
ST2009,STRONG WIND,lka003,lka003001,lka003001048,Pahala Thellambura(GN),Galle,2009-10-31,2009,10,279.0,11.3,1
GA2009,GALE,lka001,lka001003,lka001003012,Ihala Welgama(GN),Kaluthara,2009-10-31,2009,10,203.2,9.6,1
GA2009,GALE,lka001,lka001003,lka001003012,Bulathsinhala,Kaluthara,2009-10-31,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka003,lka003001,lka003001048,Ihala Thellambura(GN),Galle,2009-10-31,2009,10,279.0,11.3,1
ST2009,STRONG WIND,lka001,lka001001,lka001001027,"Thimbirigasyaya, Horton Place, Malalasekara Mw(BMICH), ",Colombo,2009-10-31,2009,10,369.0,9.8,1
ST2009,STRONG WIND,lka001,lka001003,lka001003012,Thennahena(GN),Kaluthara,2009-10-31,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka003,lka003001,lka003001048,Yakkalamulla,Galle,2009-10-31,2009,10,279.0,11.3,1
ST2009,STRONG WIND,lka001,lka001003,lka001003012,Ihala Welgama(GN),Kaluthara,2009-10-31,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka001,lka001003,lka001003012,Bulathsinhala,Kaluthara,2009-10-31,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka001,lka001001,lka001001027,Thimbirigasyaya,Colombo,2009-10-31,2009,10,369.0,9.8,1
ST2009,STRONG WIND,lka001,lka001003,lka001003012,,Kaluthara,2009-10-31,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka001,lka001003,lka001003012,Paragoda(GN),Kaluthara,2009-10-31,2009,10,203.2,9.6,1
ST2009,STRONG WIND,lka005,lka005002,lka005002042,Damana,Ampara,2009-11-02,2009,11,406.8,7.1,1
ST2009,STRONG WIND,lka009,lka009001,lka009001036,Nivithigala,Ratnapura,2009-11-03,2009,11,547.8,6.1,1
GA2009,GALE,lka009,lka009001,lka009001036,Nivithigala,Ratnapura,2009-11-03,2009,11,547.8,6.1,1
GA2009,GALE,lka002,lka002001,lka002001018,Denapitiya(GN),Kandy,2009-11-03,2009,11,373.6,6.3,1
ST2009,STRONG WIND,lka002,lka002001,lka002001012,Kahalla(GN),Kandy,2009-11-04,2009,11,373.6,6.3,1
ST2009,STRONG WIND,lka005,lka005002,lka005002042,Thimbirigolla(GN),Ampara,2009-11-06,2009,11,406.8,7.1,1
GA2009,GALE,lka002,lka002001,lka002001018,Nisaruwa(GN),Kandy,2009-11-07,2009,11,373.6,6.3,1
ST2009,STRONG WIND,lka006,lka006001,lka006001087,Walagammulla(GN),Kurunegala,2009-11-09,2009,11,327.0,7.5,1
ST2009,STRONG WIND,lka006,lka006001,lka006001087,Koradoluwa(GN),Kurunegala,2009-11-09,2009,11,327.0,7.5,1
GA2009,GALE,lka003,lka003002,lka003002015,Athuraliya,Matara,2009-11-10,2009,11,305.0,8.6,1
GA2009,GALE,lka008,lka008002,lka008002024,Mahasenpura(GN),Monaragala,2009-11-10,2009,11,334.0,6.1,1
ST2009,STRONG WIND,lka005,lka005002,lka005002016,Navithanveli,Ampara,2009-11-10,2009,11,406.8,7.1,1
GA2009,STRONG WIND,lka001,lka001003,lka001003003,Panadura,Kaluthara,2009-11-13,2009,11,218.4,7.9,1
GA2009,GALE,lka001,lka001003,lka001003003,Sakirimulla(GN),Kaluthara,2009-11-13,2009,11,218.4,7.9,1
GA2009,GALE,lka001,lka001003,lka001003003,Panadura,Kaluthara,2009-11-13,2009,11,218.4,7.9,1
GA2009,GALE,lka001,lka001003,lka001003003,Wekada East(GN),Kaluthara,2009-11-13,2009,11,218.4,7.9,1
GA2009,GALE,lka001,lka001003,lka001003003,Henamulla(GN),Kaluthara,2009-11-13,2009,11,218.4,7.9,1
GA2009,GALE,lka001,lka001003,lka001003003,,Kaluthara,2009-11-13,2009,11,218.4,7.9,1
GA2009,GALE,lka001,lka001001,lka001001033,"Koralawella North(GN), Koralawella South(GN),",Colombo,2009-11-13,2009,11,310.0,8.7,1
GA2009,GALE,lka001,lka001003,lka001003003,Keselwatta(GN),Kaluthara,2009-11-13,2009,11,218.4,7.9,1
GA2009,GALE,lka001,lka001001,lka001001033,Moratuwa,Colombo,2009-11-13,2009,11,310.0,8.7,1
ST2009,STRONG WIND,lka005,lka005002,lka005002033,Addalachchenai,Ampara,2009-11-15,2009,11,406.8,7.1,1
ST2009,STRONG WIND,lka005,lka005002,lka005002033,Addalachchenai,Ampara,2009-11-15,2009,11,406.8,7.1,1
ST2009,STRONG WIND,lka005,lka005002,lka005002030,Ninthavur,Ampara,2009-11-15,2009,11,406.8,7.1,1
ST2009,STRONG WIND,lka005,lka005002,lka005002030,Ninthavur Area,Ampara,2009-11-15,2009,11,406.8,7.1,1
ST2009,STRONG WIND,lka005,lka005002,lka005002033,Oluvil-01(GN),Ampara,2009-11-15,2009,11,406.8,7.1,1
GA2009,GALE,lka003,lka003002,lka003002015,Vilapita East 2 (GN),Matara,2009-11-19,2009,11,305.0,8.6,1
GA2009,GALE,lka003,lka003002,lka003002015,Athuraliya West(GN),Matara,2009-11-19,2009,11,305.0,8.6,1
GA2009,GALE,lka003,lka003002,lka003002015,Vilvita East 1(GN),Matara,2009-11-19,2009,11,305.0,8.6,1
GA2009,GALE,lka003,lka003002,lka003002015,Athuraliya,Matara,2009-11-19,2009,11,305.0,8.6,1
ST2009,STRONG WIND,lka009,lka009001,lka009001030,Pallekada(GN),Ratnapura,2009-11-25,2009,11,547.8,6.1,1
ST2009,STRONG WIND,lka009,lka009001,lka009001030,Ayagama,Ratnapura,2009-11-25,2009,11,547.8,6.1,1
GA2009,GALE,lka002,lka002001,lka002001042,Ududeniya(GN),Kandy,2009-12-01,2009,12,233.5,7.6,1
GA2009,GALE,lka009,lka009002,lka009002024,"Nevismiyar Ihala(GN),",Kegalle,2009-12-03,2009,12,156.0,4.2,1
GA2009,GALE,lka009,lka009002,lka009002024,Puspane(GN),Kegalle,2009-12-03,2009,12,156.0,4.2,1
GA2009,GALE,lka009,lka009002,lka009002024,Kendawa(GN),Kegalle,2009-12-03,2009,12,156.0,4.2,1
GA2009,GALE,lka009,lka009002,lka009002024,Kabagamuwa(GN),Kegalle,2009-12-03,2009,12,156.0,4.2,1
GA2009,GALE,lka009,lka009002,lka009002024,Rangalla(GN),Kegalle,2009-12-03,2009,12,156.0,4.2,1
GA2009,GALE,lka009,lka009002,lka009002024,Alawathura(GN),Kegalle,2009-12-03,2009,12,156.0,4.2,1
GA2009,GALE,lka009,lka009002,lka009002024,Kanagamuwa(GN),Kegalle,2009-12-03,2009,12,156.0,4.2,1
GA2009,GALE,lka009,lka009002,lka009002024,Manarangala(GN),Kegalle,2009-12-03,2009,12,156.0,4.2,1
ST2009,STRONG WIND,lka002,lka002001,lka002001033,Inigala(GN),Kandy,2009-12-03,2009,12,233.5,7.6,1
ST2009,STRONG WIND,lka009,lka009001,lka009001048,Embilipitiya,Ratnapura,2009-12-05,2009,12,348.0,6.7,1
ST2009,STRONG WIND,lka002,lka002001,lka002001018,Dumbaragama(GN),Kandy,2009-12-07,2009,12,233.5,7.6,1
ST2009,STRONG WIND,lka006,lka006002,lka006002039,Mahawewa,Puttalam,2009-12-08,2009,12,265.9,12.3,1
GA2009,GALE,lka002,lka002002,lka002002033,Halangoda(GN),Matale,2009-12-17,2009,12,185.0,4.8,1
GA2009,GALE,lka002,lka002002,lka002002033,Kaduwela(GN),Matale,2009-12-17,2009,12,185.0,4.8,1
GA2009,GALE,lka002,lka002002,lka002002033,Ulapthapitiya(GN),Matale,2009-12-17,2009,12,185.0,4.8,1
GA2009,GALE,lka002,lka002002,lka002002033,Ukuwela,Matale,2009-12-17,2009,12,185.0,4.8,1
ST2009,STRONG WIND,lka001,lka001002,lka001002024,,Gampaha,2009-12-18,2009,12,139.0,9.8,1
ST2009,STRONG WIND,lka001,lka001002,lka001002024,Gampaha,Gampaha,2009-12-18,2009,12,139.0,9.8,1
GA2009,GALE,lka008,lka008002,lka008002018,Badalkumbura,Monaragala,2009-12-23,2009,12,235.0,7.7,1
GA2009,GALE,lka008,lka008002,lka008002018,Wekumbura(GN),Monaragala,2009-12-23,2009,12,235.0,7.7,1
GA2009,GALE,lka008,lka008001,lka008001019,Lunugala,Badulla,2009-12-24,2009,12,223.0,7.1,1
GA2009,GALE,lka008,lka008001,lka008001019,"Puwakwatta, Lunugala",Badulla,2009-12-24,2009,12,223.0,7.1,1
ST2010,STRONG WIND,lka002,lka002003,lka002003003,Kothmale,Nuwara Eliya,2010-01-01,2010,1,67.7,7.4,1
ST2010,STRONG WIND,lka002,lka002003,lka002003003,"Ambathalawa(GN), Rambodagama(GN)",Nuwara Eliya,2010-01-01,2010,1,67.7,7.4,1
CE2010,COASTLINE,lka005,lka005003,lka005003015,Trincomalee Town and Gravets,Trincomalee,2010-01-10,2010,1,48.4,12.0,1
ST2010,STRONG WIND,lka006,lka006001,lka006001087,Polgahawela,Kurunegala,2010-01-12,2010,1,85.7,9.9,1
ST2010,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2010-01-15,2010,1,137.0,8.3,1
ST2010,STRONG WIND,lka008,lka008002,lka008002012,Ethimale(GN),Monaragala,2010-01-15,2010,1,137.0,8.3,1
ST2010,STRONG WIND,lka008,lka008002,lka008002024,"Ulugala(GN), Maligavila(GN), Minipuragama(GN)",Monaragala,2010-02-09,2010,2,93.0,7.2,1
GA2010,GALE,lka009,lka009001,lka009001048,"Pallegama(GN), Kalagedi Ara(GN), Moraketiya(GN)",Ratnapura,2010-03-05,2010,3,157.5,4.1,1
ST2010,STRONG WIND,lka008,lka008002,lka008002024,"Unawatuna(GN), Horabokka(GN)",Monaragala,2010-03-09,2010,3,103.0,5.7,1
ST2010,STRONG WIND,lka008,lka008002,lka008002012,"Samanalabedda(GN), Kalugolla(GN), Barawaya(GN)",Monaragala,2010-03-09,2010,3,103.0,5.7,1
GA2010,GALE,lka002,lka002002,lka002002006,Pannampitiya(GN),Matale,2010-03-20,2010,3,91.0,3.8,1
GA2010,GALE,lka002,lka002002,lka002002006,Dambulla,Matale,2010-03-20,2010,3,91.0,3.8,1
GA2010,GALE,lka002,lka002002,lka002002006,Etha Bendiwewa(GN),Matale,2010-03-20,2010,3,91.0,3.8,1
GA2010,GALE,lka007,lka007001,lka007001066,Palagala,Anuradhapura,2010-03-26,2010,3,26.8,6.8,1
GA2010,GALE,lka007,lka007001,lka007001066,Pelbendiyawa(GN),Anuradhapura,2010-03-26,2010,3,26.8,6.8,1
GA2010,GALE,lka007,lka007001,lka007001033,Kudanelukulama(GN),Anuradhapura,2010-03-29,2010,3,26.8,6.8,1
ST2010,STRONG WIND,lka002,lka002002,lka002002033,Raithalawela(GN),Matale,2010-03-29,2010,3,91.0,3.8,1
ST2010,STRONG WIND,lka002,lka002002,lka002002033,Ukuwela,Matale,2010-03-29,2010,3,91.0,3.8,1
GA2010,GALE,lka007,lka007001,lka007001033,Nuwaragam Palatha East,Anuradhapura,2010-03-29,2010,3,26.8,6.8,1
GA2010,STRONG WIND,lka009,lka009001,lka009001027,Elapatha,Ratnapura,2010-04-07,2010,4,438.3,5.5,1
GA2010,GALE,lka009,lka009001,lka009001006,Kuruvita,Ratnapura,2010-04-12,2010,4,438.3,5.5,1
ST2010,STRONG WIND,lka009,lka009001,lka009001006,Kosgala,Ratnapura,2010-04-13,2010,4,438.3,5.5,1
ST2010,STRONG WIND,lka009,lka009001,lka009001006,Kahengala West(GN),Ratnapura,2010-04-13,2010,4,438.3,5.5,1
ST2010,STRONG WIND,lka009,lka009001,lka009001006,Kuruvita,Ratnapura,2010-04-13,2010,4,438.3,5.5,1
ST2010,STRONG WIND,lka009,lka009001,lka009001006,Kithulpe(GN),Ratnapura,2010-04-13,2010,4,438.3,5.5,1
GA2010,GALE,lka007,lka007001,lka007001024,Horowpothana,Anuradhapura,2010-04-17,2010,4,251.3,6.6,1
GA2010,GALE,lka007,lka007001,lka007001066,Palagala,Anuradhapura,2010-04-17,2010,4,251.3,6.6,1
ST2010,STRONG WIND,lka009,lka009001,lka009001006,Kuruvita,Ratnapura,2010-04-17,2010,4,438.3,5.5,1
GA2010,GALE,lka007,lka007001,lka007001024,Thalahena(GN),Anuradhapura,2010-04-17,2010,4,251.3,6.6,1
ST2010,STRONG WIND,lka002,lka002001,lka002001051,,Kandy,2010-04-17,2010,4,284.2,4.8,1
ST2010,STRONG WIND,lka002,lka002001,lka002001051,Udapalatha,Kandy,2010-04-17,2010,4,284.2,4.8,1
GA2010,GALE,lka007,lka007001,lka007001066,Ellawewa(GN),Anuradhapura,2010-04-17,2010,4,251.3,6.6,1
ST2010,STRONG WIND,lka009,lka009001,lka009001006,"Kuruvita(GN), Kithulpe(GN), Kosgoda(GN), ",Ratnapura,2010-04-17,2010,4,438.3,5.5,1
ST2010,STRONG WIND,lka001,lka001001,lka001001033,Moratuwa,Colombo,2010-04-21,2010,4,482.9,7.5,1
ST2010,STRONG WIND,lka001,lka001001,lka001001033,Moratuwella West(GN),Colombo,2010-04-21,2010,4,482.9,7.5,1
ST2010,STRONG WIND,lka001,lka001001,lka001001033,,Colombo,2010-04-21,2010,4,482.9,7.5,1
ST2010,STRONG WIND,lka001,lka001001,lka001001033,Indibedda(GN),Colombo,2010-04-21,2010,4,482.9,7.5,1
ST2010,STRONG WIND,lka001,lka001001,lka001001033,Moratuwella South(GN),Colombo,2010-04-21,2010,4,482.9,7.5,1
CE2010,COASTLINE,lka001,lka001001,lka001001033,Moratuwa,Colombo,2010-04-25,2010,4,482.9,7.5,1
CE2010,COASTLINE,lka001,lka001001,lka001001033,"Angulana North(GN), Angulana South(GN)",Colombo,2010-04-25,2010,4,482.9,7.5,1
ST2010,STRONG WIND,lka007,lka007001,lka007001027,Galenbindunuwewa,Anuradhapura,2010-04-26,2010,4,251.3,6.6,1
ST2010,STRONG WIND,lka002,lka002002,lka002002027,"Randunnewewa(GN), Maraka(GN), Karagahawewa(GN), ",Matale,2010-04-26,2010,4,205.0,3.5,1
ST2010,STRONG WIND,lka006,lka006001,lka006001006,Peddogama(GN),Kurunegala,2010-04-26,2010,4,332.2,5.8,1
ST2010,STRONG WIND,lka007,lka007001,lka007001027,"Aluthdivulwewa(GN), Kokawewa(GN), Palugollagama(GN)",Anuradhapura,2010-04-26,2010,4,251.3,6.6,1
ST2010,STRONG WIND,lka002,lka002002,lka002002027,Wilgamuwa,Matale,2010-04-26,2010,4,205.0,3.5,1
ST2010,STRONG WIND,lka006,lka006001,lka006001006,Galgamuwa,Kurunegala,2010-04-26,2010,4,332.2,5.8,1
ST2010,STRONG WIND,lka007,lka007002,lka007002012,Aralaganvila(GN),Polannaruwa,2010-04-27,2010,4,240.6,5.9,1
ST2010,STRONG WIND,lka007,lka007002,lka007002012,Gothamiyaya(GN),Polannaruwa,2010-04-27,2010,4,240.6,5.9,1
ST2010,STRONG WIND,lka007,lka007002,lka007002012,Wijayabahupura(GN),Polannaruwa,2010-04-27,2010,4,240.6,5.9,1
ST2010,STRONG WIND,lka007,lka007002,lka007002012,Dimbulagala,Polannaruwa,2010-04-27,2010,4,240.6,5.9,1
ST2010,STRONG WIND,lka007,lka007002,lka007002012,Rathmalkandiya(GN),Polannaruwa,2010-04-27,2010,4,240.6,5.9,1
GA2010,GALE,lka009,lka009001,lka009001048,Embilipitiya,Ratnapura,2010-05-03,2010,5,658.5,10.1,1
ST2010,STRONG WIND,lka007,lka007002,lka007002003,Hingurakgoda,Polannaruwa,2010-05-06,2010,5,138.4,10.5,1
ST2010,STRONG WIND,lka002,lka002003,lka002003003,Kothmale,Nuwara Eliya,2010-05-06,2010,5,207.3,8.9,1
GA2010,GALE,lka007,lka007001,lka007001024,Horowpothana,Anuradhapura,2010-05-09,2010,5,62.4,12.1,1
GA2010,GALE,lka006,lka006002,lka006002033,Chilaw,Puttalam,2010-05-12,2010,5,52.4,14.2,1
CE2010,COASTLINE,lka006,lka006002,lka006002042,Nattandiya,Puttalam,2010-05-12,2010,5,52.4,14.2,1
ST2010,STRONG WIND,lka003,lka003001,lka003001012,Elpitiya,Galle,2010-05-14,2010,5,795.0,13.2,1
ST2010,STRONG WIND,lka002,lka002003,lka002003012,Sandathenna(GN),Nuwara Eliya,2010-05-14,2010,5,207.3,8.9,1
ST2010,STRONG WIND,lka006,lka006002,lka006002033,Ambakandavila(GN),Puttalam,2010-05-14,2010,5,52.4,14.2,1
ST2010,STRONG WIND,lka006,lka006002,lka006002018,Kudirippuwa(GN),Puttalam,2010-05-14,2010,5,52.4,14.2,1
ST2010,STRONG WIND,lka003,lka003001,lka003001012,Rekadahena(GN),Galle,2010-05-14,2010,5,795.0,13.2,1
