Serial,Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Cyclone
142792,STRONG WIND,lka009,lka009001,lka009001021,Opanayaka,Ratnapura,2019-08-13,2019,8,1
142789,STRONG WIND,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2019-08-13,2019,8,1
142752,STRONG WIND,lka004,lka004004,lka004004015,Maritimepattu,Mullaitivu,2019-08-13,2019,8,1
142814,STRONG WIND,lka002,lka002001,lka002001027,Kundasale,Kandy,2019-08-13,2019,8,1
142817,STRONG WIND,lka002,lka002001,lka002001015,Panvila,Kandy,2019-08-13,2019,8,1
142794,STRONG WIND,lka009,lka009001,lka009001033,Kalawana,Ratnapura,2019-08-13,2019,8,1
142793,STRONG WIND,lka009,lka009001,lka009001021,Opanayaka,Ratnapura,2019-08-13,2019,8,1
142896,STRONG WIND,lka009,lka009001,lka009001030,Ayagama,Ratnapura,2019-08-13,2019,8,1
142776,STRONG WIND,lka009,lka009001,lka009001012,Ratnapura,Ratnapura,2019-08-13,2019,8,1
142796,STRONG WIND,lka009,lka009001,lka009001033,Kalawana,Ratnapura,2019-08-13,2019,8,1
142783,STRONG WIND,lka009,lka009001,lka009001027,Elapatha,Ratnapura,2019-08-13,2019,8,1
142802,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2019-08-13,2019,8,1
142810,STRONG WIND,lka002,lka002001,lka002001057,Pasbage Korale,Kandy,2019-08-13,2019,8,1
142782,STRONG WIND,lka009,lka009001,lka009001033,Kalawana,Ratnapura,2019-08-13,2019,8,1
142820,STRONG WIND,lka003,lka003003,lka003003015,Ambalantota,Hmabantota,2019-08-14,2019,8,1
142822,STRONG WIND,lka003,lka003003,lka003003018,Angunakolapelessa,Hmabantota,2019-08-14,2019,8,1
142825,STRONG WIND,lka002,lka002001,lka002001057,Pasbage Korale,Kandy,2019-08-14,2019,8,1
142798,STRONG WIND,lka005,lka005002,lka005002015,Ampara,Ampara,2019-08-14,2019,8,1
142806,STRONG WIND,lka003,lka003003,lka003003024,Katuwana,Hmabantota,2019-08-15,2019,8,1
142828,STRONG WIND,lka007,lka007002,lka007002015,Thamankaduwa,Polannaruwa,2019-08-16,2019,8,1
142841,STRONG WIND,lka003,lka003003,lka003003030,Beliatta,Hmabantota,2019-08-16,2019,8,1
142824,STRONG WIND,lka009,lka009002,lka009002009,Aranayaka,Kegalle,2019-08-16,2019,8,1
44337,STRONG WIND,lka002,lka002001,lka002001027,Kundasale,Kandy,2019-08-17,2019,8,0
44360,STRONG WIND,lka009,lka009001,lka009001021,Opanayaka,Ratnapura,2019-08-17,2019,8,0
44303,STRONG WIND,lka004,lka004003,lka004003009,Vavuniya(Tamil),Vavuniya,2019-08-17,2019,8,0
44352,STRONG WIND,lka009,lka009002,lka009002012,Kegalle,Kegalle,2019-08-17,2019,8,0
44305,STRONG WIND,lka005,lka005003,lka005003009,Gomarankadawala,Trincolmalee,2019-08-17,2019,8,0
44306,STRONG WIND,lka005,lka005003,lka005003027,Muttur,Trincolmalee,2019-08-17,2019,8,0
44309,STRONG WIND,lka006,lka006002,lka006002033,Chilaw,Puttalam,2019-08-17,2019,8,0
44319,STRONG WIND,lka003,lka003002,lka003002027,Kamburupitiya,Matara,2019-08-17,2019,8,0
44311,STRONG WIND,lka007,lka007001,lka007001039,Nochchiyagama,Anuradhapura,2019-08-17,2019,8,0
44302,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2019-08-18,2019,8,0
44313,STRONG WIND,lka006,lka006001,lka006001051,Maspotha,Kurunegala,2019-08-18,2019,8,0
44324,STRONG WIND,lka009,lka009002,lka009002030,Dehiovita,Kegalle,2019-08-18,2019,8,0
44308,STRONG WIND,lka006,lka006002,lka006002006,Vanathavilluwa,Puttalam,2019-08-18,2019,8,0
44318,STRONG WIND,lka001,lka001002,lka001002021,Ja-Ela,Gampaha,2019-08-18,2019,8,0
44341,STRONG WIND,lka003,lka003003,lka003003018,Angunakolapelessa,Hmabantota,2019-08-18,2019,8,0
44346,STRONG WIND,lka003,lka003002,lka003002048,Dickwella,Matara,2019-08-18,2019,8,0
44347,STRONG WIND,lka003,lka003002,lka003002027,Kamburupitiya,Matara,2019-08-18,2019,8,0
44361,STRONG WIND,lka003,lka003003,lka003003030,Beliatta,Hmabantota,2019-08-18,2019,8,0
44312,STRONG WIND,lka006,lka006001,lka006001054,Kurunegala,Kurunegala,2019-08-18,2019,8,0
142867,STRONG WIND,lka002,lka002001,lka002001054,Ganga Ihala Korale,Kandy,2019-08-19,2019,8,1
44343,STRONG WIND,lka002,lka002001,lka002001057,Pasbage Korale,Kandy,2019-08-20,2019,8,0
44320,STRONG WIND,lka009,lka009001,lka009001003,Eheliyagoda,Ratnapura,2019-08-20,2019,8,0
44353,STRONG WIND,lka002,lka002001,lka002001009,Akurana,Kandy,2019-08-20,2019,8,0
44339,STRONG WIND,lka009,lka009001,lka009001033,Kalawana,Ratnapura,2019-08-20,2019,8,0
44357,STRONG WIND,lka003,lka003001,lka003001030,Welivitiya-Divithura,Galle,2019-08-20,2019,8,0
44330,STRONG WIND,lka003,lka003003,lka003003025,Walasmulla,Hmabantota,2019-08-20,2019,8,0
44333,STRONG WIND,lka002,lka002003,lka002003012,Nuwara Eliya,Nuwara Eliya,2019-08-20,2019,8,0
142852,STRONG WIND,lka009,lka009002,lka009002018,Warakapola,Kegalle,2019-08-21,2019,8,1
142858,STRONG WIND,lka007,lka007002,lka007002012,Dimbulagala,Polannaruwa,2019-08-21,2019,8,1
142829,STRONG WIND,lka009,lka009002,lka009002012,Kegalle,Kegalle,2019-08-21,2019,8,1
142851,STRONG WIND,lka009,lka009002,lka009002018,Warakapola,Kegalle,2019-08-22,2019,8,1
142842,STRONG WIND,lka003,lka003003,lka003003033,Tangalle,Hmabantota,2019-08-22,2019,8,1
142843,STRONG WIND,lka003,lka003003,lka003003025,Walasmulla,Hmabantota,2019-08-22,2019,8,1
142837,STRONG WIND,lka002,lka002001,lka002001057,Pasbage Korale,Kandy,2019-08-22,2019,8,1
142834,STRONG WIND,lka002,lka002003,lka002003003,Kothmale,Nuwara Eliya,2019-08-22,2019,8,1
142836,STRONG WIND,lka002,lka002003,lka002003006,Hanguranketha,Nuwara Eliya,2019-08-22,2019,8,1
142830,STRONG WIND,lka009,lka009002,lka009002027,Yatiyanthota,Kegalle,2019-08-22,2019,8,1
142845,STRONG WIND,lka003,lka003003,lka003003024,Katuwana,Hmabantota,2019-08-22,2019,8,1
142847,STRONG WIND,lka003,lka003002,lka003002048,Dickwella,Matara,2019-08-22,2019,8,1
142848,STRONG WIND,lka003,lka003002,lka003002027,Kamburupitiya,Matara,2019-08-22,2019,8,1
142844,STRONG WIND,lka003,lka003003,lka003003018,Angunakolapelessa,Hmabantota,2019-08-22,2019,8,1
142833,STRONG WIND,lka002,lka002003,lka002003012,Nuwara Eliya,Nuwara Eliya,2019-08-22,2019,8,1
142856,STRONG WIND,lka001,lka001003,lka001003018,Millaniya,Kaluthara,2019-08-23,2019,8,1
142866,STRONG WIND,lka002,lka002001,lka002001039,Udunuwara,Kandy,2019-08-23,2019,8,1
142832,STRONG WIND,lka009,lka009002,lka009002015,Galigamuwa,Kegalle,2019-08-23,2019,8,1
142850,STRONG WIND,lka009,lka009002,lka009002018,Warakapola,Kegalle,2019-08-23,2019,8,1
142855,STRONG WIND,lka001,lka001003,lka001003015,Madurawala,Kaluthara,2019-08-23,2019,8,1
142849,STRONG WIND,lka003,lka003002,lka003002021,Welipitiya,Matara,2019-08-23,2019,8,1
142853,STRONG WIND,lka009,lka009002,lka009002027,Yatiyanthota,Kegalle,2019-08-24,2019,8,1
142872,STRONG WIND,lka003,lka003003,lka003003033,Tangalle,Hmabantota,2019-08-25,2019,8,1
142859,STRONG WIND,lka009,lka009002,lka009002012,Kegalle,Kegalle,2019-08-26,2019,8,1
142874,STRONG WIND,lka006,lka006002,lka006002033,Chilaw,Puttalam,2019-08-26,2019,8,1
142861,STRONG WIND,lka002,lka002003,lka002003003,Kothmale,Nuwara Eliya,2019-08-26,2019,8,1
142871,STRONG WIND,lka003,lka003003,lka003003030,Beliatta,Hmabantota,2019-08-26,2019,8,1
142873,STRONG WIND,lka006,lka006002,lka006002039,Mahawewa,Puttalam,2019-08-26,2019,8,1
142868,STRONG WIND,lka002,lka002001,lka002001034,Hatharaliyadda,Kandy,2019-08-27,2019,8,1
142862,STRONG WIND,lka002,lka002003,lka002003009,Walapane,Nuwara Eliya,2019-08-27,2019,8,1
142863,STRONG WIND,lka004,lka004004,lka004004009,Puthukudiyiruppu,Mullaitivu,2019-08-27,2019,8,1
142870,STRONG WIND,lka002,lka002001,lka002001009,Akurana,Kandy,2019-08-27,2019,8,1
142864,STRONG WIND,lka009,lka009002,lka009002006,Mawanella,Kegalle,2019-08-28,2019,8,1
142860,STRONG WIND,lka002,lka002003,lka002003012,Nuwara Eliya,Nuwara Eliya,2019-08-28,2019,8,1
142865,STRONG WIND,lka009,lka009002,lka009002009,Aranayaka,Kegalle,2019-08-28,2019,8,1
44307,STRONG WIND,lka004,lka004003,lka004003003,Vavuniya North,Vavuniya,2019-08-29,2019,8,0
44342,STRONG WIND,lka002,lka002001,lka002001054,Ganga Ihala Korale,Kandy,2019-08-29,2019,8,0
44328,STRONG WIND,lka003,lka003001,lka003001015,Niyagama,Galle,2019-08-29,2019,8,0
44323,STRONG WIND,lka009,lka009002,lka009002009,Aranayaka,Kegalle,2019-08-29,2019,8,0
44322,STRONG WIND,lka004,lka004003,lka004003003,Vavuniya North,Vavuniya,2019-08-29,2019,8,0
44317,STRONG WIND,lka003,lka003002,lka003002036,Thihagoda,Matara,2019-08-29,2019,8,0
44310,STRONG WIND,lka006,lka006002,lka006002027,Pallama,Puttalam,2019-08-29,2019,8,0
142888,STRONG WIND,lka003,lka003002,lka003002027,Kamburupitiya,Matara,2019-08-30,2019,8,1
142887,STRONG WIND,lka003,lka003002,lka003002036,Thihagoda,Matara,2019-08-30,2019,8,1
142886,STRONG WIND,lka003,lka003002,lka003002030,Hakmana,Matara,2019-08-30,2019,8,1
142884,STRONG WIND,lka003,lka003001,lka003001030,Welivitiya-Divithura,Galle,2019-08-30,2019,8,1
142883,STRONG WIND,lka003,lka003001,lka003001057,Goonapeenuwala,Galle,2019-08-30,2019,8,1
142880,STRONG WIND,lka003,lka003001,lka003001054,Habaraduwa,Galle,2019-08-30,2019,8,1
142889,STRONG WIND,lka003,lka003002,lka003002048,Dickwella,Matara,2019-08-30,2019,8,1
142877,STRONG WIND,lka003,lka003001,lka003001012,Elpitiya,Galle,2019-08-30,2019,8,1
142875,STRONG WIND,lka009,lka009002,lka009002009,Aranayaka,Kegalle,2019-08-30,2019,8,1
142879,STRONG WIND,lka003,lka003001,lka003001027,Baddegama,Galle,2019-08-30,2019,8,1
142878,STRONG WIND,lka003,lka003001,lka003001009,Karandeniya,Galle,2019-08-30,2019,8,1
142882,STRONG WIND,lka003,lka003001,lka003001039,Galle Four Gravets,Galle,2019-08-30,2019,8,1
142890,STRONG WIND,lka003,lka003002,lka003002042,Matara Four Gravets,Matara,2019-08-30,2019,8,1
142881,STRONG WIND,lka003,lka003001,lka003001051,Imaduwa,Galle,2019-08-30,2019,8,1
142893,STRONG WIND,lka009,lka009001,lka009001012,Ratnapura,Ratnapura,2019-08-30,2019,8,1
142892,STRONG WIND,lka006,lka006002,lka006002042,Nattandiya,Puttalam,2019-08-30,2019,8,1
142904,STRONG WIND,lka003,lka003003,lka003003021,Weeraketiya,Hmabantota,2019-08-30,2019,8,1
142885,STRONG WIND,lka003,lka003002,lka003002045,Devinuwara,Matara,2019-08-30,2019,8,1
142900,STRONG WIND,lka009,lka009001,lka009001042,Godakawela,Ratnapura,2019-08-30,2019,8,1
142898,STRONG WIND,lka009,lka009001,lka009001021,Opanayaka,Ratnapura,2019-08-30,2019,8,1
142909,STRONG WIND,lka003,lka003003,lka003003030,Beliatta,Hmabantota,2019-08-31,2019,8,1
142905,STRONG WIND,lka003,lka003002,lka003002003,Pitabeddara,Matara,2019-08-31,2019,8,1
142895,STRONG WIND,lka006,lka006002,lka006002021,Mahakumbukkadawala,Puttalam,2019-08-31,2019,8,1
142899,STRONG WIND,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2019-08-31,2019,8,1
142906,STRONG WIND,lka006,lka006002,lka006002030,Arachchikattuwa,Puttalam,2019-09-01,2019,9,1
142910,STRONG WIND,lka003,lka003003,lka003003018,Angunakolapelessa,Hmabantota,2019-09-01,2019,9,1
142914,STRONG WIND,lka003,lka003003,lka003003025,Walasmulla,Hmabantota,2019-09-01,2019,9,1
142908,STRONG WIND,lka003,lka003003,lka003003033,Tangalle,Hmabantota,2019-09-02,2019,9,1
142915,STRONG WIND,lka003,lka003003,lka003003009,Thissamaharama,Hmabantota,2019-09-02,2019,9,1
142903,STRONG WIND,lka003,lka003003,lka003003030,Beliatta,Hmabantota,2019-09-02,2019,9,1
44364,STRONG WIND,lka002,lka002001,lka002001003,Thumpane,Kandy,2019-09-03,2019,9,0
44363,STRONG WIND,lka003,lka003003,lka003003033,Tangalle,Hmabantota,2019-09-03,2019,9,0
44380,STRONG WIND,lka001,lka001003,lka001003018,Millaniya,Kaluthara,2019-09-03,2019,9,0
44384,STRONG WIND,lka009,lka009002,lka009002021,Ruwanwella,Kegalle,2019-09-03,2019,9,0
44378,STRONG WIND,lka001,lka001003,lka001003003,Panadura,Kaluthara,2019-09-04,2019,9,0
44379,STRONG WIND,lka001,lka001003,lka001003010,Ingiriya,Kaluthara,2019-09-04,2019,9,0
44371,STRONG WIND,lka001,lka001002,lka001002024,Gampaha,Gampaha,2019-09-04,2019,9,0
44376,STRONG WIND,lka005,lka005001,lka005001033,Porativu Pattu (Ellavul),Batticaloa,2019-09-04,2019,9,0
44367,STRONG WIND,lka009,lka009002,lka009002012,Kegalle,Kegalle,2019-09-04,2019,9,0
44382,STRONG WIND,lka002,lka002001,lka002001034,Hatharaliyadda,Kandy,2019-09-04,2019,9,0
142959,STRONG WIND,lka004,lka004001,lka004001003,Island North(Kayts),Jaffna,2019-09-05,2019,9,1
142918,STRONG WIND,lka002,lka002001,lka002001003,Thumpane,Kandy,2019-09-05,2019,9,1
142913,STRONG WIND,lka004,lka004001,lka004001009,Valikamam South -West (Sandili,Jaffna,2019-09-05,2019,9,1
142916,STRONG WIND,lka009,lka009002,lka009002006,Mawanella,Kegalle,2019-09-06,2019,9,1
44374,STRONG WIND,lka004,lka004001,lka004001027,Vadamaradchi North (Point Pedr,Jaffna,2019-09-07,2019,9,0
44383,STRONG WIND,lka001,lka001002,lka001002012,Mirigama,Gampaha,2019-09-07,2019,9,0
44377,STRONG WIND,lka001,lka001003,lka001003009,Horana,Kaluthara,2019-09-07,2019,9,0
44381,STRONG WIND,lka006,lka006001,lka006001027,Polpithigama,Kurunegala,2019-09-08,2019,9,0
44372,STRONG WIND,lka002,lka002001,lka002001039,Udunuwara,Kandy,2019-09-08,2019,9,0
44369,STRONG WIND,lka002,lka002001,lka002001042,Doluwa,Kandy,2019-09-08,2019,9,0
44368,STRONG WIND,lka002,lka002001,lka002001057,Pasbage Korale,Kandy,2019-09-08,2019,9,0
44362,STRONG WIND,lka006,lka006002,lka006002030,Arachchikattuwa,Puttalam,2019-09-08,2019,9,0
44385,STRONG WIND,lka008,lka008002,lka008002018,Badalkumbura,Monaragala,2019-09-08,2019,9,0
142917,STRONG WIND,lka004,lka004004,lka004004009,Puthukudiyiruppu,Mullaitivu,2019-09-09,2019,9,1
142920,STRONG WIND,lka002,lka002001,lka002001039,Udunuwara,Kandy,2019-09-10,2019,9,1
142923,STRONG WIND,lka003,lka003003,lka003003015,Ambalantota,Hmabantota,2019-09-10,2019,9,1
142925,STRONG WIND,lka005,lka005001,lka005001021,Manmunai West(Vavunatheivu),Batticaloa,2019-09-11,2019,9,1
142926,STRONG WIND,lka005,lka005001,lka005001030,Manmunai South - West (Peddipe,Batticaloa,2019-09-11,2019,9,1
142924,STRONG WIND,lka005,lka005001,lka005001012,Eravur Pattu (Chenkalady),Batticaloa,2019-09-11,2019,9,1
142922,STRONG WIND,lka009,lka009002,lka009002006,Mawanella,Kegalle,2019-09-12,2019,9,1
142927,STRONG WIND,lka003,lka003001,lka003001024,Nagoda,Galle,2019-09-12,2019,9,1
142921,STRONG WIND,lka002,lka002001,lka002001033,Harispattuwa,Kandy,2019-09-12,2019,9,1
142931,STRONG WIND,lka005,lka005002,lka005002042,Damana,Ampara,2019-09-13,2019,9,1
142930,STRONG WIND,lka005,lka005002,lka005002025,Sayinthamarathu,Ampara,2019-09-13,2019,9,1
142928,STRONG WIND,lka005,lka005002,lka005002018,Samanthurai,Ampara,2019-09-13,2019,9,1
142929,STRONG WIND,lka005,lka005002,lka005002033,Addalachchenai,Ampara,2019-09-13,2019,9,1
142932,STRONG WIND,lka005,lka005002,lka005002024,Kalmunai,Ampara,2019-09-14,2019,9,1
142947,STRONG WIND,lka001,lka001002,lka001002030,Dompe,Gampaha,2019-09-15,2019,9,1
142953,STRONG WIND,lka009,lka009002,lka009002012,Kegalle,Kegalle,2019-09-15,2019,9,1
142935,STRONG WIND,lka002,lka002001,lka002001057,Pasbage Korale,Kandy,2019-09-15,2019,9,1
142937,STRONG WIND,lka002,lka002001,lka002001042,Doluwa,Kandy,2019-09-15,2019,9,1
143043,STRONG WIND,lka009,lka009002,lka009002018,Warakapola,Kegalle,2019-09-15,2019,9,1
142961,STRONG WIND,lka004,lka004001,lka004001027,Vadamaradchi North (Point Pedr,Jaffna,2019-09-15,2019,9,1
142944,STRONG WIND,lka002,lka002001,lka002001054,Ganga Ihala Korale,Kandy,2019-09-16,2019,9,1
142945,STRONG WIND,lka006,lka006001,lka006001078,Pannala,Kurunegala,2019-09-16,2019,9,1
142946,STRONG WIND,lka001,lka001002,lka001002024,Gampaha,Gampaha,2019-09-16,2019,9,1
142943,STRONG WIND,lka002,lka002001,lka002001039,Udunuwara,Kandy,2019-09-16,2019,9,1
142938,STRONG WIND,lka002,lka002001,lka002001018,Udadumbara,Kandy,2019-09-16,2019,9,1
142952,STRONG WIND,lka009,lka009002,lka009002012,Kegalle,Kegalle,2019-09-16,2019,9,1
142956,STRONG WIND,lka009,lka009002,lka009002006,Mawanella,Kegalle,2019-09-17,2019,9,1
142962,STRONG WIND,lka001,lka001002,lka001002039,Biyagama,Gampaha,2019-09-17,2019,9,1
142968,STRONG WIND,lka009,lka009001,lka009001051,Kolonna,Ratnapura,2019-09-17,2019,9,1
142969,STRONG WIND,lka004,lka004001,lka004001009,Valikamam South -West (Sandili,Jaffna,2019-09-18,2019,9,1
142973,STRONG WIND,lka004,lka004001,lka004001027,Vadamaradchi North (Point Pedr,Jaffna,2019-09-18,2019,9,1
142963,STRONG WIND,lka001,lka001002,lka001002027,Attanagalla,Gampaha,2019-09-19,2019,9,1
142975,STRONG WIND,lka005,lka005001,lka005001033,Porativu Pattu (Ellavul),Batticaloa,2019-09-19,2019,9,1
44375,STRONG WIND,lka001,lka001002,lka001002027,Attanagalla,Gampaha,2019-09-20,2019,9,0
44373,STRONG WIND,lka009,lka009002,lka009002006,Mawanella,Kegalle,2019-09-20,2019,9,0
44370,STRONG WIND,lka006,lka006001,lka006001078,Pannala,Kurunegala,2019-09-20,2019,9,0
44365,STRONG WIND,lka009,lka009002,lka009002006,Mawanella,Kegalle,2019-09-20,2019,9,0
44366,STRONG WIND,lka005,lka005002,lka005002024,Kalmunai,Ampara,2019-09-21,2019,9,0
143000,STRONG WIND,lka001,lka001003,lka001003030,Mathugama,Kaluthara,2019-09-22,2019,9,1
143003,STRONG WIND,lka001,lka001003,lka001003003,Panadura,Kaluthara,2019-09-22,2019,9,1
143008,STRONG WIND,lka001,lka001003,lka001003009,Horana,Kaluthara,2019-09-22,2019,9,1
143006,STRONG WIND,lka001,lka001003,lka001003039,Walallavita,Kaluthara,2019-09-22,2019,9,1
143007,STRONG WIND,lka001,lka001003,lka001003012,Bulathsinhala,Kaluthara,2019-09-22,2019,9,1
143009,STRONG WIND,lka001,lka001003,lka001003010,Ingiriya,Kaluthara,2019-09-22,2019,9,1
143010,STRONG WIND,lka001,lka001003,lka001003024,Beruwala,Kaluthara,2019-09-22,2019,9,1
143011,STRONG WIND,lka001,lka001003,lka001003015,Madurawala,Kaluthara,2019-09-22,2019,9,1
143012,STRONG WIND,lka001,lka001003,lka001003006,Bandaragama,Kaluthara,2019-09-22,2019,9,1
143013,STRONG WIND,lka001,lka001003,lka001003018,Millaniya,Kaluthara,2019-09-22,2019,9,1
143014,STRONG WIND,lka001,lka001003,lka001003027,Dodangoda,Kaluthara,2019-09-22,2019,9,1
143004,STRONG WIND,lka001,lka001003,lka001003033,Agalawatta,Kaluthara,2019-09-22,2019,9,1
143005,STRONG WIND,lka001,lka001003,lka001003036,Palindanuwara,Kaluthara,2019-09-22,2019,9,1
143001,STRONG WIND,lka001,lka001003,lka001003021,Kalutara,Kaluthara,2019-09-22,2019,9,1
143078,STRONG WIND,lka005,lka005002,lka005002042,Damana,Ampara,2019-09-23,2019,9,1
143080,STRONG WIND,lka002,lka002003,lka002003003,Kothmale,Nuwara Eliya,2019-09-23,2019,9,1
143031,STRONG WIND,lka002,lka002001,lka002001012,Pathadumbara,Kandy,2019-09-23,2019,9,1
143052,STRONG WIND,lka002,lka002003,lka002003006,Hanguranketha,Nuwara Eliya,2019-09-23,2019,9,1
143037,STRONG WIND,lka009,lka009002,lka009002027,Yatiyanthota,Kegalle,2019-09-23,2019,9,1
143042,STRONG WIND,lka009,lka009002,lka009002030,Dehiovita,Kegalle,2019-09-23,2019,9,1
143083,STRONG WIND,lka002,lka002003,lka002003009,Walapane,Nuwara Eliya,2019-09-24,2019,9,1
143084,STRONG WIND,lka007,lka007002,lka007002012,Dimbulagala,Polannaruwa,2019-09-24,2019,9,1
143039,STRONG WIND,lka009,lka009002,lka009002027,Yatiyanthota,Kegalle,2019-09-24,2019,9,1
143029,STRONG WIND,lka001,lka001002,lka001002027,Attanagalla,Gampaha,2019-09-24,2019,9,1
143033,STRONG WIND,lka002,lka002001,lka002001034,Hatharaliyadda,Kandy,2019-09-24,2019,9,1
143072,STRONG WIND,lka006,lka006001,lka006001072,Kuliyapitiya West,Kurunegala,2019-09-24,2019,9,1
143073,STRONG WIND,lka006,lka006001,lka006001027,Polpithigama,Kurunegala,2019-09-24,2019,9,1
143032,STRONG WIND,lka002,lka002001,lka002001039,Udunuwara,Kandy,2019-09-24,2019,9,1
143070,STRONG WIND,lka006,lka006001,lka006001081,Narammala,Kurunegala,2019-09-25,2019,9,1
143071,STRONG WIND,lka006,lka006001,lka006001087,Polgahawela,Kurunegala,2019-09-25,2019,9,1
143030,STRONG WIND,lka001,lka001002,lka001002012,Mirigama,Gampaha,2019-09-25,2019,9,1
143035,STRONG WIND,lka002,lka002001,lka002001051,Udapalatha,Kandy,2019-09-25,2019,9,1
143048,STRONG WIND,lka005,lka005002,lka005002003,Dehiattakandiya,Ampara,2019-09-26,2019,9,1
143077,STRONG WIND,lka005,lka005002,lka005002003,Dehiattakandiya,Ampara,2019-09-26,2019,9,1
143076	,STRONG WIND,lka005,lka005002,lka005002003,Dehiattakandiya,Ampara,2019-09-26,2019,9,1
143079,STRONG WIND,lka005,lka005002,lka005002012,Uhana,Ampara,2019-09-27,2019,9,1
143054,STRONG WIND,lka009,lka009001,lka009001033,Kalawana,Ratnapura,2019-09-27,2019,9,1
143055,STRONG WIND,lka005,lka005002,lka005002012,Uhana,Ampara,2019-09-27,2019,9,1
143050,STRONG WIND,lka009,lka009001,lka009001027,Elapatha,Ratnapura,2019-09-27,2019,9,1
143049,STRONG WIND,lka009,lka009001,lka009001012,Ratnapura,Ratnapura,2019-09-27,2019,9,1
143044,STRONG WIND,lka009,lka009002,lka009002021,Ruwanwella,Kegalle,2019-09-27,2019,9,1
143046,STRONG WIND,lka009,lka009002,lka009002006,Mawanella,Kegalle,2019-09-28,2019,9,1
143062,STRONG WIND,lka008,lka008002,lka008002015,Moneragala,Monaragala,2019-09-28,2019,9,1
143063,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2019-09-28,2019,9,1
143074,STRONG WIND,lka005,lka005001,lka005001033,Porativu Pattu (Ellavul),Batticaloa,2019-09-29,2019,9,1
143051,STRONG WIND,lka002,lka002003,lka002003009,Walapane,Nuwara Eliya,2019-09-29,2019,9,1
143064,STRONG WIND,lka008,lka008002,lka008002018,Badalkumbura,Monaragala,2019-09-29,2019,9,1
143065,STRONG WIND,lka008,lka008002,lka008002009,Medagama,Monaragala,2019-09-29,2019,9,1
143066,STRONG WIND,lka008,lka008002,lka008002003,Bibile,Monaragala,2019-09-29,2019,9,1
143053,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2019-09-30,2019,9,1
143058,STRONG WIND,lka002,lka002002,lka002002015,Yatawatta,Matale,2019-10-01,2019,10,1
143057,STRONG WIND,lka002,lka002002,lka002002003,Galewela,Matale,2019-10-01,2019,10,1
143056,STRONG WIND,lka002,lka002001,lka002001006,Poojapitiya,Kandy,2019-10-01,2019,10,1
143060,STRONG WIND,lka009,lka009001,lka009001021,Opanayaka,Ratnapura,2019-10-02,2019,10,1
44386,STRONG WIND,lka002,lka002002,lka002002015,Yatawatta,Matale,2019-10-03,2019,10,0
44393,STRONG WIND,lka006,lka006001,lka006001049,Bamunukotuwa,Kurunegala,2019-10-03,2019,10,0
44408,STRONG WIND,lka005,lka005002,lka005002012,Uhana,Ampara,2019-10-03,2019,10,0
44406,STRONG WIND,lka008,lka008002,lka008002021,Wellawaya,Monaragala,2019-10-03,2019,10,0
44389,STRONG WIND,lka002,lka002001,lka002001009,Akurana,Kandy,2019-10-04,2019,10,0
44390,STRONG WIND,lka002,lka002001,lka002001051,Udapalatha,Kandy,2019-10-04,2019,10,0
44401,STRONG WIND,lka004,lka004004,lka004004009,Puthukudiyiruppu,Mullaitivu,2019-10-04,2019,10,0
44388,STRONG WIND,lka002,lka002001,lka002001027,Kundasale,Kandy,2019-10-05,2019,10,0
44398,STRONG WIND,lka009,lka009002,lka009002024,Bulathkohupitiya,Kegalle,2019-10-05,2019,10,0
