Serial,Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Flood
FL2009,FLOOD,lka005,lka005003,lka005003024,Rachchothy,Trincolmalee,2009-11-18,2009,11,1
FL2009,FLOOD,lka005,lka005003,lka005003024,Idiman,Trincolmalee,2009-11-18,2009,11,1
FL2009,FLOOD,lka005,lka005003,lka005003024,Rahumaniya Nagar(GN),Trincolmalee,2009-11-18,2009,11,1
FL2009,FLOOD,lka001,lka001001,lka001001024,,Colombo,2009-11-18,2009,11,1
FL2009,FLOOD,lka005,lka005003,lka005003024,Kinniya,Trincolmalee,2009-11-18,2009,11,1
RA2009,HEAVY RAINS,lka005,lka005003,lka005003024,Kinniya,Trincolmalee,2009-11-19,2009,11,1
RA2009,HEAVY RAINS,lka003,lka003002,lka003002015,Athuraliya,Matara,2009-11-19,2009,11,1
RA2009,HEAVY RAINS,lka002,lka002001,lka002001030,Kandy Four Gravets & Gangawata,Kandy,2009-11-19,2009,11,1
FL2009,FLOOD,lka003,lka003001,lka003001009,Mahagoda(GN),Galle,2009-11-20,2009,11,1
FL2009,FLOOD,lka003,lka003001,lka003001009,Nagodawela(GN),Galle,2009-11-20,2009,11,1
FL2009,FLOOD,lka003,lka003001,lka003001009,Dangahavila(GN),Galle,2009-11-20,2009,11,1
FL2009,FLOOD,lka003,lka003001,lka003001009,Kirinuge(GN),Galle,2009-11-20,2009,11,1
FL2009,FLOOD,lka003,lka003001,lka003001009,Unagaswela(GN),Galle,2009-11-20,2009,11,1
RA2009,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2009-11-20,2009,11,1
FL2009,FLOOD,lka003,lka003001,lka003001009,Magala South(GN),Galle,2009-11-20,2009,11,1
RA2009,HEAVY RAINS,lka005,lka005003,lka005003024,Kinniya,Trincolmalee,2009-11-20,2009,11,1
FL2009,FLOOD,lka003,lka003001,lka003001009,Karandeniya,Galle,2009-11-20,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001042,Godakawela,Ratnapura,2009-11-20,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001042,Hapurudeniya(GN),Ratnapura,2009-11-20,2009,11,1
FL2009,FLOOD,lka003,lka003001,lka003001009,Karandeniya South(GN),Galle,2009-11-20,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001021,Hunuwala South(GN),Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001021,Hunuwala North(GN),Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001021,Metihakwala(GN),Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001021,Wallaketiya(GN),Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001021,Hallinna(GN),Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001021,Opanayaka(GN),Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001021,Meegahawela(GN),Ratnapura,2009-11-21,2009,11,1
RA2009,HEAVY RAINS,lka006,lka006001,lka006001084,Alawwa,Kurunegala,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001021,Udawela(GN),Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001018,Kiridigala(GN),Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001018,Wijayanthakumbura(GN),Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001018,Massenna(GN),Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001018,Balangoda(GN),Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001018,Jasinkanda(GN),Ratnapura,2009-11-21,2009,11,1
RA2009,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2009-11-21,2009,11,1
RA2009,HEAVY RAINS,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001021,Pelenda Kanda(GN),Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001021,Opanayaka,Ratnapura,2009-11-21,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001036,Noragalla(GN),Ratnapura,2009-11-22,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001042,Godakawela,Ratnapura,2009-11-22,2009,11,1
RA2009,HEAVY RAINS,lka006,lka006001,lka006001066,Weerambugedara,Kurunegala,2009-11-22,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001036,Dombagammana(GN),Ratnapura,2009-11-22,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001042,Ridivita(GN),Ratnapura,2009-11-22,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001036,Nivithigala,Ratnapura,2009-11-22,2009,11,1
FL2009,FLOOD,lka003,lka003003,lka003003015,Ambalantota,Hmabantota,2009-11-23,2009,11,1
RA2009,HEAVY RAINS,lka003,lka003002,lka003002015,Athuraliya,Matara,2009-11-23,2009,11,1
FL2009,FLOOD,lka003,lka003003,lka003003015,Koggalla(GN),Hmabantota,2009-11-23,2009,11,1
FL2009,FLOOD,lka005,lka005003,lka005003006,Kuchchaveli,Trincolmalee,2009-11-26,2009,11,1
FL2009,FLOOD,lka005,lka005003,lka005003006,Gopalapura(GN),Trincolmalee,2009-11-26,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001024,Pelmadulla,Ratnapura,2009-11-30,2009,11,1
FL2009,FLOOD,lka009,lka009001,lka009001024,Godagama(GN),Ratnapura,2009-11-30,2009,11,1
FL2009,FLOOD,lka009,lka009002,lka009002030,Dehiovita,Kegalle,2009-12-01,2009,12,1
FL2009,FLOOD,lka002,lka002001,lka002001021,Minipe,Kandy,2009-12-01,2009,12,1
RA2009,HEAVY RAINS,lka006,lka006001,lka006001030,Ibbagamuwa,Kurunegala,2009-12-01,2009,12,1
RA2009,HEAVY RAINS,lka008,lka008001,lka008001015,Soranathota,Badulla,2009-12-01,2009,12,1
RA2009,HEAVY RAINS,lka008,lka008001,lka008001039,Haputale,Badulla,2009-12-02,2009,12,1
FL2009,FLOOD,lka009,lka009001,lka009001024,Pelmadulla,Ratnapura,2009-12-02,2009,12,1
FL2009,FLOOD,lka003,lka003003,lka003003015,Wanduruppa(GN),Hmabantota,2009-12-04,2009,12,1
RA2009,HEAVY RAINS,lka005,lka005003,lka005003024,Kinniya,Trincolmalee,2009-12-08,2009,12,1
FL2009,FLOOD,lka005,lka005003,lka005003015,Trincomalee Town and Gravets,Trincolmalee,2009-12-09,2009,12,1
FL2009,FLOOD,lka005,lka005002,lka005002025,Sayinthamarathu,Ampara,2009-12-10,2009,12,1
FL2009,FLOOD,lka005,lka005002,lka005002045,Thirukkovil,Ampara,2009-12-10,2009,12,1
FL2009,FLOOD,lka005,lka005002,lka005002027,Karativu,Ampara,2009-12-10,2009,12,1
FL2009,FLOOD,lka005,lka005002,lka005002039,Alayadiwembu,Ampara,2009-12-10,2009,12,1
RA2009,HEAVY RAINS,lka005,lka005003,lka005003024,Kinniya,Trincolmalee,2009-12-10,2009,12,1
FL2009,FLOOD,lka005,lka005002,lka005002030,Ninthavur,Ampara,2009-12-10,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001003,Koralai Pattu North(Vakarai),Batticaloa,2009-12-11,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001036,Manmunai South & Eruvilpattu (,Batticaloa,2009-12-11,2009,12,1
RA2009,HEAVY RAINS,lka007,lka007002,lka007002015,Thamankaduwa,Polannaruwa,2009-12-12,2009,12,1
RA2009,HEAVY RAINS,lka002,lka002002,lka002002009,Naula,Matale,2009-12-13,2009,12,1
RA2009,HEAVY RAINS,lka005,lka005003,lka005003024,Kinniya,Trincolmalee,2009-12-13,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Manmunai North (Batti Town),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001015,Meerakerni,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Puliyantheevu East(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Veddukadu(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Thandavanveely(GN),Batticaloa,2009-12-14,2009,12,1
RA2009,HEAVY RAINS,lka002,lka002002,lka002002033,Ukuwela,Matale,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001042,Chemanodai(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001042,Thiyavadduvan(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Koodamunai(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001015,Arumugathankuduriuppu,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001042,Valachenai-206B(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001042,Biranthuruchenai-206C(GN),Batticaloa,2009-12-14,2009,12,1
RA2009,HEAVY RAINS,lka008,lka008002,lka008002006,Madulla,Monaragala,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001042,Biranthuruchenai-206A(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001042,Mavadichenai(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001042,Valachenai-206D(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001042,Valachenai-206(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Barathipuram(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Arasady(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001012,Vantharumoolai East(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001027,Sivanara East,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Vanninagar(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Koolvady East(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Periyauppodai(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Mamangam(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Amirthakalli(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Thikkodal(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Palacholai(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Nellikadu(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Palayadlvaddal(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Kakachlvaddal(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Thisaveerasirigarm(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Vilanthoddam(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Gnasooriyam Square(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Irruthayapuram East(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001012,Eravur Pattu (Chenkalady),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001027,,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001042,Regithenna(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001012,,Batticaloa,2009-12-14,2009,12,1
Fl2009,FLOOD,lka005,lka005001,lka005001015,Eravur Town (Eravur),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001039,Koralai Pattu South (Kiran),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001024,Kattankudy,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Munaitheevu(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Kovill Prathuvu West(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Vethuchenai(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001015,Eravur Town (Eravur),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Ranamadu(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Sinavattai(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Malayarkaddy(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005003,lka005003015,Trincomalee Town and Gravets,Trincolmalee,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Analkaddnlavelly(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001012,Kommathural West(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001012,Thannamual(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001027,Manmunai Pattu (Araipattai),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001009,Koralai Pattu (Valachchenai),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Paddapuram(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Navakiri Nagar(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Porativu Pattu (Ellavul),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001042,Koralai Pattu Central ,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001030,Manmunai South - West (Peddipe,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001021,Manmunai West(Vavunatheivu),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001006,Koralai Pattu West (Oddamavadi,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001012,Sittandy-03(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001012,Sittandy-04,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001012,Mavediceempu-02(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001012,Mylavadduvan(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001012,Koduvamadu(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001012,Iyankerni(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001012,Kommathurani West(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001012,Vantharumoolai West(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,Periyaporathevu(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001033,,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001024,,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Thamaraikerni(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001039,Kiran West,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Sathukondan(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Panichayady(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001015,Michinagar,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Thiraimadu(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001039,Kiran East,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001039,Kudumpimalai,Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Sinaurani(GN),Batticaloa,2009-12-14,2009,12,1
FL2009,FLOOD,lka005,lka005001,lka005001018,Thirupperunthurai(GN),Batticaloa,2009-12-14,2009,12,1
