Disaster,Location,District,Month,Day,Rainfall(mm),Flood
Flood,Minuwangoda,Gampaha,11,14,5.8,1
Flood,Negombo,Gampaha,11,16,5.8,1
Flood,Gampaha,Gampaha,6,12,7.7,0
Flood,Wattala,Gampaha,6,11,7.7,0
Flood,Wattala,Gampaha,6,20,7.7,0
Flood,Jaela,Gampaha,11,16,5.8,1
Flood,Katana,Gampaha,11,16,5.8,1
Flood,Gampaha,Gampaha,10,7,7.23,0
Flood,Katana,Gampaha,9,23,5.1,0
Flood,Katana,Gampaha,10,7,7.23,0
Flood,Bendiyamulla North,Gampaha,10,12,7.23,0
Flood,Wattala,Gampaha,10,10,7.23,1
Flood,Gampaha,Gampaha,6,22,7.7,0
Flood,Wattala,Gampaha,9,21,5.1,1
Flood,Jaela,Gampaha,9,20,5.1,0
Flood,Settappaduwa,Gampaha,10,14,7.23,0
Flood,Katana,Gampaha,9,28,5.1,0
Flood,Negombo,Gampaha,9,13,5.1,0
Flood,Gampaha,Gampaha,9,14,5.1,0
Flood,Sinharaumlla,Gampaha,7,15,5.71,0
Flood,Mahara,Gampaha,9,6,5.1,0
Flood,Pattiya West,Gampaha,7,20,5.71,0
Flood,Mewella,Gampaha,7,28,5.71,0
Flood,Pethiyagoda,Gampaha,7,20,5.71,0
Flood,Asgiriwalpola South,Gampaha,5,12,6.58,0
Flood,Asgiriya South,Gampaha,5,12,6.58,0
Flood,Wattala,Gampaha,9,28,5.1,0
Flood,Kelaniya,Gampaha,9,20,5.1,0
Flood,Dompe,Gampaha,9,2,5.1,0
Flood,Asgiriya West,Gampaha,5,1,6.58,0
Flood,Gampaha,Gampaha,5,12,6.58,0
Flood,Kelaniya,Gampaha,9,11,5.1,0
Flood,Wattala,Gampaha,11,29,5.8,0
Flood,Biyagama,Gampaha,10,11,7.23,0
Flood,Mirigama,Gampaha,11,2,5.8,0
Flood,Attanagalla,Gampaha,10,10,7.23,0
Flood,Dompe,Gampaha,10,19,7.23,0
Flood,Pinnameda West,Gampaha,2,26,1.29,0
Flood,Pinnameda,Gampaha,2,1,1.29,0
Flood,Nathuduwa,Gampaha,2,16,1.29,0
Flood,Dalupitiya South,Gampaha,2,11,1.29,0
Flood,Nathuduwa West,Gampaha,2,3,1.29,0
Flood,Jaela,Gampaha,5,19,6.58,0
Flood,Mahara,Gampaha,5,27,6.58,0
Flood,Negombo,Gampaha,5,2,6.58,0
Flood,Kelaniya,Gampaha,5,12,6.58,0
Flood,Settappaduwa,Gampaha,1,6,0.94,0
Flood,Maeliya,Gampaha,11,12,5.8,0
Flood,Gampaha,Gampaha,10,2,7.23,0
Flood,Dompe,Gampaha,10,30,7.23,0
Flood,Dompe,Gampaha,10,11,7.23,0
Flood,Wattala,Gampaha,10,17,7.23,0
Flood,Kelaniya,Gampaha,10,1,7.23,0
Flood,Attanagalla,Gampaha,10,11,7.23,0
Flood,Biyagama,Gampaha,10,3,7.23,0
Flood,Dompe,Gampaha,10,3,7.23,0
Flood,Wattala,Gampaha,10,11,7.23,0
Flood,Katana,Gampaha,11,24,5.8,0
Flood,Negombo,Gampaha,11,21,5.8,0
Flood,Siriwardana Pedesa,Gampaha,3,12,1.77,0
Flood,Kanuwana,Gampaha,4,29,3.73,0
Flood,Kelaniya,Gampaha,10,3,7.23,0
Flood,Mahara,Gampaha,10,7,7.23,0
Flood,Biyagama,Gampaha,10,27,7.23,0
Flood,Peliyagodawatta,Gampaha,2,25,1.29,0
Flood,Meegahawatta,Gampaha,2,25,1.29,0
Flood,Wattala,Gampaha,10,27,7.23,0
Flood,Peliyagoda Gangabada West,Gampaha,2,24,1.29,0
Flood,Peliyagoda Gangabada East,Gampaha,2,12,1.29,0
Flood,Pattiya North,Gampaha,2,26,1.29,0
Flood,Mewella,Gampaha,2,28,1.29,0
Flood,Sinharamulla,Gampaha,2,22,1.29,0
Flood,Pethiyagoda,Gampaha,2,20,1.29,0
Flood,Hunupitiya East,Gampaha,2,17,1.29,0
Flood,Welegoda,Gampaha,2,25,1.29,0
Flood,Dippitigoda,Gampaha,2,14,1.29,0
Flood,Wanawasala West,Gampaha,2,2,1.29,0
Flood,Wanawasala East,Gampaha,2,15,1.29,0
Flood,Hunupitiya South,Gampaha,3,3,1.77,0
Flood,Wewala,Gampaha,4,7,3.73,0
Flood,Dehiyagatha South,Gampaha,4,9,3.73,0
Flood,Dandugama,Gampaha,4,8,3.73,0
Flood,Thudella North,Gampaha,4,20,3.73,0
Flood,Palangathure,Gampaha,3,19,1.77,0
Flood,Maduruvita,Gampaha,5,11,6.58,0
Flood,Kotugoda,Gampaha,5,25,6.58,0
Flood,Opatha,Gampaha,5,17,6.58,0
Flood,Siyambalapitiya,Gampaha,5,29,6.58,0
Flood,Kattuwa,Gampaha,3,9,1.77,0
Flood,Maeliya,Gampaha,2,5,1.29,0
Flood,Thudella West,Gampaha,2,25,1.29,0
Flood,Daluwakotuwa West,Gampaha,3,5,1.77,0
Flood,Dalupitiya West,Gampaha,2,8,1.29,0
Flood,Weligampitiya North,Gampaha,3,1,1.29,0
Flood,Thumpeliya,Gampaha,2,16,1.29,0
Flood,Ekala,Gampaha,2,25,1.29,0
Flood,Angurukaramulla,Gampaha,3,12,1.77,0
Flood,Indivitiya,Gampaha,2,26,1.29,0
Flood,Mahawatta,Gampaha,2,5,1.29,0
Flood,Kapuwatta,Gampaha,2,17,1.29,0
Flood,Bandigoda,Gampaha,2,18,1.29,0
Flood,Gallawatta,Gampaha,2,15,1.29,0
Flood,Alexendrawatta,Gampaha,4,12,3.73,0
Flood,Vishakawatta,Gampaha,2,13,1.29,0
Flood,Appugewatta,Gampaha,2,11,1.29,0
Flood,Akbar Town,Gampaha,2,13,1.29,0
Flood,Gongitota West,Gampaha,2,29,1.29,0
Flood,Telangapatha,Gampaha,2,16,1.29,0
Flood,Wattala,Gampaha,2,20,1.29,0
Flood,Uswetakeiyawa,Gampaha,2,17,1.29,0
Flood,Elapitiwala,Gampaha,2,11,1.29,0
Flood,Balagala,Gampaha,3,1,1.29,0
Flood,Divulapitiya,Gampaha,5,19,6.58,0
Flood,Pattiyawala,Gampaha,2,23,1.29,0
Flood,Welikadamulla,Gampaha,2,19,1.29,0
Flood,Mabola,Gampaha,2,14,1.29,0
Flood,Hendala South,Gampaha,2,14,1.29,0
Flood,Dikovita,Gampaha,2,25,1.29,0
Flood,Hendala North,Gampaha,2,21,1.29,0
Flood,Matagoda,Gampaha,2,15,1.29,0
Flood,Thimbirigasyaya,Gampaha,2,28,1.29,0
Flood,Bopitiyathuduwa,Gampaha,2,2,1.29,0
Flood,Bopitiya,Gampaha,3,1,1.29,0
Flood,Delathura West,Gampaha,3,14,1.77,0
Flood,Delathura East,Gampaha,3,4,1.77,0
Flood,Gampaha,Gampaha,5,18,6.58,0
Flood,Mirigama,Gampaha,5,12,6.58,0
Flood,Wattala,Gampaha,6,3,7.7,1
Flood,Biyagama,Gampaha,6,1,7.7,1
Flood,Biyagama,Gampaha,6,3,7.7,1
Flood,Henarathgoda,Gampaha,2,17,1.29,0
Flood,Maeliya,Gampaha,2,28,1.29,0
Flood,Madakotuwa,Gampaha,3,2,1.29,0
Flood,Kimbulapitiya,Gampaha,2,5,1.29,0
Flood,Wattala,Gampaha,11,10,5.8,0
Flood,Katana,Gampaha,11,25,5.8,0
Flood,Jaela,Gampaha,11,19,5.8,0
Flood,Negombo,Gampaha,11,2,5.8,0
Flood,Minuwangoda,Gampaha,11,5,5.8,0
Flood,Udakanampella South,Gampaha,2,18,1.29,0
Flood,Kaduwala,Gampaha,2,24,1.29,0
Flood,Kelaniya,Gampaha,7,18,5.71,1
Flood,Jaela,Gampaha,11,22,5.8,1
Flood,Negombo,Gampaha,1,22,0.94,1
Flood,Wattala,Gampaha,5,21,6.58,0
Flood,Biyagama,Gampaha,5,1,6.58,0
Flood,Katana,Gampaha,5,24,6.58,0
Flood,Attanagalla,Gampaha,5,18,6.58,0
Flood,Minuwangoda,Gampaha,5,21,6.58,0
Flood,Dompe,Gampaha,6,3,7.7,1
Flood,Mahara,Gampaha,12,29,4.48,0
Flood,Thalawathuhenpita North,Gampaha,3,22,1.77,0
Flood,Udakanampella North,Gampaha,2,1,1.29,0
Flood,Galpothugoda,Gampaha,2,13,1.29,0
Flood,Guruwala,Gampaha,2,21,1.29,0
Flood,Pattivila South,Gampaha,1,15,0.94,0
Flood,Udamapitigama South,Gampaha,2,3,1.29,0
Flood,Pattivila North,Gampaha,1,30,0.94,0
Flood,Giridara West,Gampaha,2,2,1.29,0
Flood,Biyagama West,Gampaha,1,28,0.94,0
Flood,Malinda East,Gampaha,2,16,1.29,0
Flood,Biyagama North,Gampaha,1,13,0.94,0
Flood,Pattiyagama,Gampaha,2,27,1.29,0
Flood,Gonawala West,Gampaha,1,22,0.94,0
Flood,Dangalla,Gampaha,2,4,1.29,0
Flood,Siyambalape South,Gampaha,2,7,1.29,0
Flood,Dangalla North,Gampaha,2,24,1.29,0
Flood,Kanduboda East,Gampaha,2,22,1.29,0
Flood,Heiyanthuduwa East,Gampaha,3,16,1.77,0
Flood,Kapugoda,Gampaha,2,7,1.29,0
Flood,Heiyanthuduwa South,Gampaha,3,18,1.77,0
Flood,Dompe,Gampaha,3,14,1.77,0
Flood,Gongitota,Gampaha,2,4,1.29,0
Flood,Bollegala,Gampaha,1,23,0.94,0
Flood,Kalukodayawa West,Gampaha,2,26,1.29,0
Flood,Pahala Mapitigama,Gampaha,2,3,1.29,0
Flood,Thalwatta,Gampaha,1,30,0.94,0
Flood,Poogoda,Gampaha,2,29,1.29,0
Flood,Udamapitigama,Gampaha,2,8,1.29,0
Flood,Dethamulla,Gampaha,2,26,1.29,0
Flood,Nikawela,Gampaha,2,15,1.29,0
Flood,Malwana,Gampaha,2,25,1.29,0
Flood,Samanabedda,Gampaha,2,3,1.29,0
Flood,Walgama East,Gampaha,1,17,0.94,0
Flood,Ovitigama,Gampaha,2,20,1.29,0
Flood,Malwana Town,Gampaha,1,4,0.94,0
Flood,Senasungoda,Gampaha,2,8,1.29,0
Flood,Yabaraluwa North,Gampaha,1,10,0.94,0
Flood,Yabaraluwa South,Gampaha,1,25,0.94,0
Flood,Giridara,Gampaha,2,17,1.29,0
Flood,Biyagama South,Gampaha,1,15,0.94,0
Flood,Kumarimulla,Gampaha,2,1,1.29,0
Flood,Biyagama East,Gampaha,1,19,0.94,0
Flood,Welgama,Gampaha,2,14,1.29,0
Flood,Mabima West,Gampaha,1,24,0.94,0
Flood,Mabima East,Gampaha,1,28,0.94,0
Flood,Samanabedda North,Gampaha,2,10,1.29,0
Flood,Meniklanda,Gampaha,2,27,1.29,0
Flood,Pattiya East,Gampaha,3,26,1.77,0
Flood,Pilapitiya,Gampaha,2,20,1.29,0
Flood,Warakanatta,Gampaha,3,11,1.77,0
Flood,Mahara,Gampaha,5,3,6.58,0
Flood,Jaela,Gampaha,5,15,6.58,0
Flood,Kelaniya,Gampaha,5,29,6.58,0
Flood,Mirigama,Gampaha,5,8,6.58,0
Flood,Divulapitiya,Gampaha,5,12,6.58,0
Flood,Biyagama,Gampaha,5,13,6.58,0
Flood,Katiyala,Gampaha,10,11,7.23,0
Flood,Giriulla,Gampaha,11,7,5.8,0
Flood,Paliyawatta,Gampaha,10,30,7.23,0
Flood,Ekala,Gampaha,10,28,7.23,0
Flood,Kerawalapitiya,Gampaha,10,15,7.23,0
Flood,Gonawala,Gampaha,3,26,1.77,0
Flood,Biyagama,Gampaha,5,30,6.58,0
Flood,Mahara,Gampaha,5,18,6.58,0
Flood,Dompe,Gampaha,5,30,6.58,0
Flood,Wattala,Gampaha,5,24,6.58,0
Flood,Kelaniya,Gampaha,5,5,6.58,0
Flood,Gampaha,Gampaha,5,15,6.58,0
Flood,Nayakkanda North,Gampaha,4,24,3.73,0
Flood,Katana,Gampaha,5,14,6.58,0
Flood,Negombo,Gampaha,5,16,6.58,0
Flood,Mewella,Gampaha,4,24,3.73,0
Flood,Meegahawatta,Gampaha,4,10,3.73,0
Flood,Kaduwala,Gampaha,11,14,5.8,0
Flood,Samanabedda,Gampaha,4,15,3.73,0
Flood,Malwana,Gampaha,4,19,3.73,0
Flood,Nikawala,Gampaha,4,1,3.73,0
Flood,Dethemulla,Gampaha,4,14,3.73,0
Flood,Udamapitigama,Gampaha,4,8,3.73,0
Flood,Poogoda,Gampaha,4,13,3.73,0
Flood,Galpothugoda,Gampaha,4,11,3.73,0
Flood,Pattiyagama,Gampaha,4,6,3.73,0
Flood,Kerawalapitiya,Gampaha,11,12,5.8,0
Flood,Tittapattara,Gampaha,4,20,3.73,0
Flood,Udakanampella North,Gampaha,4,13,3.73,0
Flood,Udakanampella South,Gampaha,4,4,3.73,0
Flood,Pilapitiya,Gampaha,4,11,3.73,0
Flood,Sinharamulla,Gampaha,4,11,3.73,0
Flood,Pethiyagoda,Gampaha,4,24,3.73,0
Flood,Pattiya West,Gampaha,4,3,3.73,0
Flood,Pattiya East,Gampaha,4,19,3.73,0
Flood,Pattiya North,Gampaha,4,26,3.73,0
Flood,Peliyagoda Gangabada,Gampaha,4,22,3.73,0
Flood,Senasungoda,Gampaha,4,29,3.73,0
Flood,Kaduwala,Gampaha,10,6,7.23,0
Flood,Thimbirigasyaya,Gampaha,4,23,3.73,0
Flood,Horape Thuduwa,Gampaha,4,11,3.73,0
Flood,Wattala,Gampaha,9,18,5.1,0
Flood,Mahara,Gampaha,9,18,5.1,0
Flood,Wattala,Gampaha,11,21,5.8,0
Flood,Minuwangoda,Gampaha,11,25,5.8,0
Flood,Divulapitiya,Gampaha,1,8,0.94,0
Flood,Attanagalla,Gampaha,1,2,0.94,0
Flood,Hekitta,Gampaha,4,6,3.73,0
Flood,Dikovita,Gampaha,4,30,3.73,0
Flood,Palliyawatta North,Gampaha,4,29,3.73,0
Flood,Palliyawatta South,Gampaha,4,3,3.73,0
Flood,Uswetakeiyawa,Gampaha,4,17,3.73,0
Flood,Hendala,Gampaha,10,12,7.23,0
Flood,Wattala,Gampaha,5,22,6.58,0
Flood,Minuwangoda,Gampaha,5,13,6.58,0
Flood,Dompe,Gampaha,5,26,6.58,0
Flood,Attanagalla,Gampaha,5,24,6.58,0
Flood,Gampaha,Gampaha,5,6,6.58,0
Flood,Telangapatha,Gampaha,10,26,7.23,0
Flood,Ragama Railway Station,Gampaha,10,2,7.23,0
Flood,Gampaha,Gampaha,9,26,5.1,0
Flood,Attanagalla,Gampaha,9,27,5.1,0
Flood,Dompe,Gampaha,9,8,5.1,0
Flood,Gampaha,Gampaha,9,25,5.1,0
Flood,Thuduwegedara,Gampaha,4,12,3.73,0
Flood,Heenkenda,Gampaha,4,11,3.73,0
Flood,Elapitiwala,Gampaha,4,12,3.73,0
Flood,Mahabage,Gampaha,4,25,3.73,0
Flood,Galudupita,Gampaha,4,13,3.73,0
Flood,Maththumagala,Gampaha,4,9,3.73,0
Flood,Welikadamulla,Gampaha,4,9,3.73,0
Flood,Mabola,Gampaha,4,12,3.73,0
Flood,Wattala,Gampaha,9,5,5.1,0
Flood,Kiribathgoda,Gampaha,3,16,1.77,0
Flood,Mahara,Gampaha,9,15,5.1,0
Flood,Galwetiya,Gampaha,4,4,3.73,0
Flood,Wattala,Gampaha,4,3,3.73,0
Flood,Evariwatta,Gampaha,4,17,3.73,0
Flood,Telangapatha,Gampaha,4,16,3.73,0
Flood,Hendala North,Gampaha,4,8,3.73,0
Flood,Kerawalapitiya,Gampaha,4,26,3.73,0
Flood,Attanagalla,Gampaha,9,6,5.1,0
Flood,Biyagama,Gampaha,9,18,5.1,0
Flood,Kelaniya,Gampaha,9,21,5.1,0
Flood,Paranagama,Gampaha,9,11,5.1,0
Flood,Katana,Gampaha,11,17,5.8,0
Flood,Settappaduwa,Gampaha,11,15,5.8,0
Flood,Maeliya,Gampaha,10,21,7.23,0
Flood,Makeelangamuwa,Gampaha,3,10,1.77,0
Flood,Galwetiya,Gampaha,2,8,1.29,0
Flood,Hekitta,Gampaha,2,3,1.29,0
Flood,Kerangapokuna,Gampaha,2,8,1.29,0
Flood,Thuduwegedara,Gampaha,2,27,1.29,0
Flood,Heenkenda,Gampaha,2,1,1.29,0
Flood,Kerawalapitiya,Gampaha,2,28,1.29,0
Flood,Mattumagala,Gampaha,2,21,1.29,0
Flood,Palliyawatta North,Gampaha,2,19,1.29,0
Flood,Palliyawatta South,Gampaha,2,20,1.29,0
Flood,Galudupita,Gampaha,2,10,1.29,0
Flood,Kujawatta,Gampaha,5,14,6.58,0
Flood,Attanagalla,Gampaha,10,27,7.23,0
Flood,Lansiyawadiya,Gampaha,3,21,1.77,0
Flood,Gampaha,Gampaha,10,25,7.23,0
Flood,Katuwapitiya,Gampaha,3,24,1.77,0
Flood,Mahahunupitiya West,Gampaha,3,12,1.77,0
Flood,Kimbulapitiya,Gampaha,9,9,5.1,0
Flood,Maeliya,Gampaha,9,29,5.1,0
Flood,Mabima,Gampaha,3,21,1.77,0
Flood,Thibbotugoda,Gampaha,2,24,1.29,0
Flood,Ihalagama East,Gampaha,2,22,1.29,0
Flood,Makevita North,Gampaha,2,2,1.29,0
Flood,Wedamulla,Gampaha,3,20,1.77,0
Flood,Nahena,Gampaha,3,18,1.77,0
Flood,Sinharamulla North,Gampaha,4,9,3.73,0
Flood,Medagama,Gampaha,1,21,0.94,0
Flood,Kosovita,Gampaha,1,18,0.94,0
Flood,Mahipalagoda,Gampaha,3,18,1.77,0
Flood,Karanayakamulla,Gampaha,1,23,0.94,0
Flood,Ihalagama West,Gampaha,1,25,0.94,0
Flood,Ambanvita,Gampaha,1,14,0.94,0
Flood,Nalla,Gampaha,9,27,5.1,0
Flood,Kirindivita,Gampaha,1,21,0.94,0
Flood,Pahalagama,Gampaha,1,2,0.94,0
Flood,Akaravita,Gampaha,1,26,0.94,0
Flood,Morenna,Gampaha,1,7,0.94,0
Flood,Gonagaha,Gampaha,1,5,0.94,0
Flood,Welikada,Gampaha,1,22,0.94,0
Flood,Medagama,Gampaha,2,21,1.29,0
Flood,Rathmalavita,Gampaha,2,22,1.29,0
Flood,Gampaha Aluthgama North,Gampaha,3,1,1.29,0
Flood,Aluthgama Bogamuwa North,Gampaha,2,13,1.29,0
Flood,Bendilyamulla East,Gampaha,1,2,0.94,0
Flood,Maeliya,Gampaha,5,12,6.58,0
Flood,Sellakanda,Gampaha,3,20,1.77,0
Flood,Addikkandiya,Gampaha,3,10,1.77,0
Flood,Patitivila,Gampaha,6,10,7.7,0
Flood,Biyagama,Gampaha,11,2,5.8,0
Flood,Gongitota,Gampaha,10,3,7.23,0
Flood,Telangapatha,Gampaha,11,27,5.8,0
Flood,Henarathgoda,Gampaha,11,16,5.8,0
Flood,Akaravitamakevita,Gampaha,10,8,7.23,0
Flood,Kirindivita,Gampaha,9,15,5.1,0
Flood,Sinharaumlla,Gampaha,11,19,5.8,0
Flood,Paliyagoda,Gampaha,12,29,4.48,0
Flood,Wedamulla,Gampaha,10,28,7.23,0
Flood,Nalla,Gampaha,11,9,5.8,0
Flood,Wandurawa,Gampaha,10,2,7.23,0
Flood,Kimbulapitiya,Gampaha,10,30,7.23,0
Flood,Kimbulapitiya,Gampaha,11,26,5.8,0
Flood,Asgiriwalpola South,Gampaha,11,15,5.8,0
Flood,Madakotuwa,Gampaha,9,22,5.1,0
Flood,Madakotuwa,Gampaha,10,7,7.23,0
Flood,Udakanampella South,Gampaha,11,28,5.8,0
Flood,Udakanampella South,Gampaha,10,23,7.23,0
Flood,Pamunugama,Gampaha,10,13,7.23,0
Flood,Walgama East,Gampaha,11,18,5.8,0
Flood,Ovitigama,Gampaha,4,22,3.73,0
Flood,Meniklanda,Gampaha,4,12,3.73,0
Flood,Dalugamgoda,Gampaha,10,8,7.23,0
Flood,Biyagama North,Gampaha,4,12,3.73,0
Flood,Biyagama West,Gampaha,4,6,3.73,0
Flood,Pattivila North,Gampaha,4,4,3.73,0
Flood,Pattivila South,Gampaha,4,11,3.73,0
Flood,Bollegala,Gampaha,4,19,3.73,0
Flood,Thalwatta,Gampaha,4,16,3.73,0
Flood,Mabima East,Gampaha,4,16,3.73,0
Flood,Mabima West,Gampaha,4,13,3.73,0
Flood,Manaveriya,Gampaha,3,4,1.77,0
Flood,Biyagama East,Gampaha,4,4,3.73,0
Flood,Yabaraluwa South,Gampaha,4,30,3.73,0
Flood,Yabaraluwa North,Gampaha,4,17,3.73,0
Flood,Walgama East,Gampaha,4,1,3.73,0
Flood,Wedagama,Gampaha,4,3,3.73,0
Flood,Meddegama North,Gampaha,4,19,3.73,0
Flood,Guruwala,Gampaha,4,19,3.73,0
Flood,Kapugoda,Gampaha,4,11,3.73,0
Flood,Kumarimulla,Gampaha,4,21,3.73,0
Flood,Giridara,Gampaha,4,8,3.73,0
Flood,Biyagama South,Gampaha,4,17,3.73,0
Flood,Wattala,Gampaha,10,3,7.23,1
Flood,Asgiriwalpola South,Gampaha,2,17,1.29,0
Flood,Gongitota,Gampaha,2,1,1.29,0
Flood,Hunupitiya North,Gampaha,2,11,1.29,0
Flood,Thudella South,Gampaha,10,2,7.23,0
Flood,Dompe,Gampaha,10,29,7.23,1
Flood,Nedurupitiya,Gampaha,10,13,7.23,0
Flood,Ekala Kurunduwatta,Gampaha,10,3,7.23,0
Flood,Nivandanama South,Gampaha,10,15,7.23,0
Flood,Dehiyagatha South,Gampaha,10,6,7.23,0
Flood,Wattala,Gampaha,5,15,6.58,0
Flood,Jaela,Gampaha,5,7,6.58,0
Flood,Katana,Gampaha,5,27,6.58,0
Flood,Minuwangoda,Gampaha,5,14,6.58,0
Flood,Mahara,Gampaha,5,7,6.58,0
Flood,Kelaniya,Gampaha,5,8,6.58,0
Flood,Biyagama,Gampaha,5,20,6.58,0
Flood,Kudahakapola North,Gampaha,10,1,7.23,0
Flood,Kanuwana,Gampaha,10,18,7.23,0
Flood,Vishakawatta,Gampaha,10,20,7.23,0
Flood,Gallawatta,Gampaha,10,3,7.23,0
Flood,Alexendrawatta,Gampaha,10,14,7.23,0
Flood,Alawala Maha Kanda,Gampaha,10,16,7.23,0
Flood,Thumpeliya,Gampaha,10,13,7.23,0
Flood,Bopitiyathuduwa,Gampaha,4,6,3.73,0
Flood,Sinharaumlla,Gampaha,3,21,1.77,0
Flood,Kelaniya,Gampaha,10,15,7.23,0
Flood,Attanagalla,Gampaha,10,8,7.23,0
Flood,Attanagalla,Gampaha,10,7,7.23,0
Flood,Divulapitiya,Gampaha,10,21,7.23,0
Flood,Mirigama,Gampaha,10,1,7.23,0
Flood,Biyagama,Gampaha,5,19,6.58,0
Flood,Wattala,Gampaha,5,13,6.58,0
Flood,Kelaniya,Gampaha,5,24,6.58,0
Flood,Walgama East,Gampaha,5,2,6.58,0
Flood,Telangapatha,Gampaha,5,5,6.58,0
Flood,Gampaha,Gampaha,10,21,7.23,1
Flood,Katana,Gampaha,10,21,7.23,1
Flood,Negombo,Gampaha,10,25,7.23,1
Flood,Gampaha,Gampaha,10,23,7.23,1
Flood,Sinharaumlla,Gampaha,5,14,6.58,0
Flood,Gongitota,Gampaha,4,30,3.73,0
Flood,Walgama East,Gampaha,3,27,1.77,0
Flood,Kimbulapitiya,Gampaha,4,28,3.73,0
Flood,Maeliya,Gampaha,4,14,3.73,0
Flood,Attanagalla,Gampaha,10,1,7.23,0
Flood,Kudahakapola South,Gampaha,10,27,7.23,0
Flood,Ekala,Gampaha,10,24,7.23,0
Flood,Indiviatiya,Gampaha,10,13,7.23,0
Flood,Delathura East,Gampaha,10,5,7.23,0
Flood,Kochchikade,Gampaha,10,12,7.23,0
Flood,Biyagama,Gampaha,5,3,6.58,1
Flood,Kelaniya,Gampaha,5,3,6.58,1
Flood,Kotugoda,Gampaha,10,15,7.23,0
Flood,Paramulla,Gampaha,10,28,7.23,0
Flood,Mookalangamuwa East,Gampaha,10,7,7.23,0
Flood,Jaela,Gampaha,10,25,7.23,1
Flood,Jaela,Gampaha,10,23,7.23,1
Flood,Jaela,Gampaha,10,21,7.23,1
Flood,Kelaniya,Gampaha,10,26,7.23,1
Flood,Wattala,Gampaha,10,25,7.23,1
Flood,Minuwangoda,Gampaha,10,22,7.23,1
Flood,Attanagalla,Gampaha,10,21,7.23,1
Flood,Katana,Gampaha,10,25,7.23,1
Flood,Pahala Kadirana,Gampaha,10,5,7.23,0
Flood,Silvapuraya,Gampaha,10,17,7.23,0
Flood,Wattala,Gampaha,10,21,7.23,1
