Disaster,Location,District,Year,Month,Day,Wind Speed(mph),Cyclone
Cyclone,Bambarabedda East,Kandy,2006,5,11,0.32,0
Cyclone,Weweldambe,Kandy,2007,12,23,0.25,0
Cyclone,Poppitiya,Kandy,2007,12,13,0.25,0
Cyclone,Ilukthenna,Kandy,2007,12,13,0.25,0
Cyclone,Ilukthenna,Kandy,2007,11,23,0.21,0
Cyclone,Denapitiya,Kandy,2007,1,29,0.26,0
Cyclone,Kandaegama,Kandy,2008,1,10,0.26,0
Cyclone,Udadumbara,Kandy,2006,1,5,0.26,1
Cyclone,Kundasale,Kandy,2008,1,21,0.26,1
Cyclone,Udapalatha,Kandy,2008,10,4,0.25,1
Cyclone,Udapalatha,Kandy,2007,1,21,0.26,1
Cyclone,Madugalla Udugambedda,Kandy,2007,9,19,0.38,0
Cyclone,Minipe,Kandy,2014,6,7,0.44,0
Cyclone,Mendiriya,Kandy,2006,7,13,0.43,0
Cyclone,Bambarabedda West,Kandy,2006,11,5,0.21,0
Cyclone,Ilukthenna,Kandy,2006,11,17,0.21,0
Cyclone,Bambarabedda West,Kandy,2006,7,14,0.43,0
Cyclone,Kalawala,Kandy,2006,6,19,0.44,0
Cyclone,Bamabarabedda West,Kandy,2006,11,10,0.21,0
Cyclone,Nugethenna West,Kandy,2006,10,30,0.25,0
Cyclone,Kalalgamuwa,Kandy,2006,10,10,0.25,0
Cyclone,Gerandigala,Kandy,2006,9,1,0.38,0
Cyclone,Wadawalakanda,Kandy,2006,9,27,0.38,0
Cyclone,Denapitiya,Kandy,2006,7,13,0.43,0
Cyclone,Thumpane,Kandy,2009,4,2,0.16,1
Cyclone,Wadawalakanda,Kandy,2007,8,30,0.41,0
Cyclone,Hapugaskumbura,Kandy,2006,11,24,0.21,0
Cyclone,Bambarabaedda West,Kandy,2006,11,11,0.21,0
Cyclone,Kalugaloya,Kandy,2006,10,4,0.25,0
Cyclone,Denapitiya,Kandy,2006,7,23,0.43,0
Cyclone,Madugalla Udagammedda,Kandy,2006,6,25,0.44,0
Cyclone,Madugalla Udagammedda,Kandy,2006,7,24,0.43,0
Cyclone,Bambarabedda East,Kandy,2006,4,3,0.16,0
Cyclone,Bambarabedda West,Kandy,2006,3,10,0.16,0
Cyclone,Gerandigala,Kandy,2006,2,27,0.24,0
Cyclone,Nugethenna West,Kandy,2006,5,25,0.32,0
Cyclone,Udadumbara,Kandy,2006,11,26,0.21,0
Cyclone,Udagunnepana,Kandy,2007,8,30,0.41,0
Cyclone,Minipe,Kandy,2014,4,20,0.16,0
Cyclone,Doluwa,Kandy,2014,4,13,0.16,0
Cyclone,Udadumbara,Kandy,2008,9,2,0.38,1
Cyclone,Udadumbara,Kandy,2006,4,7,0.16,1
Cyclone,Udadumbara,Kandy,2006,6,9,0.44,1
Cyclone,Udadumbara,Kandy,2006,10,25,0.25,1
Cyclone,Udadumbara,Kandy,2006,2,25,0.24,1
Cyclone,Udadumbara,Kandy,2009,6,15,0.44,1
Cyclone,Udadumbara,Kandy,2009,5,3,0.32,1
Cyclone,Udadumbara,Kandy,2009,7,14,0.43,1
Cyclone,Udadumbara,Kandy,2009,7,12,0.43,1
Cyclone,Udadumbara,Kandy,2009,6,24,0.44,1
Cyclone,Thumpane,Kandy,2009,9,7,0.38,1
Cyclone,Thumpane,Kandy,2009,5,31,0.32,1
Cyclone,Thumpane,Kandy,2009,3,17,0.16,1
Cyclone,Thumpane,Kandy,2008,9,8,0.38,1
Cyclone,Thumpane,Kandy,2008,4,10,0.16,1
Cyclone,Pathahewaheta,Kandy,2009,6,8,0.44,1
Cyclone,Pathahewaheta,Kandy,2009,5,22,0.32,1
Cyclone,Pathahewaheta,Kandy,2009,3,20,0.16,1
Cyclone,Pathahewaheta,Kandy,2009,9,30,0.38,1
Cyclone,Udadumbara,Kandy,2008,3,10,0.16,1
Cyclone,Udadumbara,Kandy,2008,8,18,0.41,1
Cyclone,Udadumbara,Kandy,2007,6,1,0.44,1
Cyclone,Udadumbara,Kandy,2007,8,25,0.41,1
Cyclone,Udadumbara,Kandy,2006,12,7,0.25,1
Cyclone,Udadumbara,Kandy,2006,12,6,0.25,1
Cyclone,Udadumbara,Kandy,2006,11,13,0.21,1
Cyclone,Udadumbara,Kandy,2006,9,29,0.38,1
Cyclone,Udadumbara,Kandy,2006,9,20,0.38,1
Cyclone,Udadumbara,Kandy,2006,7,18,0.43,1
Cyclone,Udadumbara,Kandy,2006,7,11,0.43,1
Cyclone,Udadumbara,Kandy,2006,7,10,0.43,1
Cyclone,Udadumbara,Kandy,2006,7,7,0.43,1
Cyclone,Pathahewaheta,Kandy,2009,10,2,0.25,1
Cyclone,Udadumbara,Kandy,2006,6,23,0.44,1
Cyclone,Udadumbara,Kandy,2006,4,20,0.16,1
Cyclone,Udadumbara,Kandy,2006,3,21,0.16,1
Cyclone,Udadumbara,Kandy,2006,3,2,0.16,1
Cyclone,Udadumbara,Kandy,2006,11,20,0.21,1
Cyclone,Udadumbara,Kandy,2006,5,20,0.32,1
Cyclone,Udadumbara,Kandy,2007,8,11,0.41,1
Cyclone,Udadumbara,Kandy,2007,1,31,0.26,1
Cyclone,Udadumbara,Kandy,2007,6,9,0.44,1
Cyclone,Udadumbara,Kandy,2007,6,29,0.44,1
Cyclone,Udadumbara,Kandy,2006,6,7,0.44,1
Cyclone,Udadumbara,Kandy,2006,12,14,0.25,1
Cyclone,Pathahewaheta,Kandy,2008,7,1,0.43,1
Cyclone,Pathahewaheta,Kandy,2007,6,21,0.44,1
Cyclone,Kolonyaya,Kandy,2009,5,19,0.32,0
Cyclone,Udunuwara,Kandy,2009,3,9,0.16,1
Cyclone,Udunuwara,Kandy,2008,2,20,0.24,1
Cyclone,Akurana,Kandy,2009,7,16,0.43,1
Cyclone,Akurana,Kandy,2009,6,3,0.44,1
Cyclone,Akurana,Kandy,2007,12,3,0.25,1
Cyclone,Akurana,Kandy,2006,11,21,0.21,1
Cyclone,Akurana,Kandy,2006,5,14,0.32,1
Cyclone,Akurana,Kandy,2009,10,1,0.25,1
Cyclone,Akurana,Kandy,2009,5,23,0.32,1
Cyclone,Poojapitiya,Kandy,2008,5,22,0.32,1
Cyclone,Poojapitiya,Kandy,2008,4,7,0.16,1
Cyclone,Poojapitiya,Kandy,2007,11,10,0.21,1
Cyclone,Poojapitiya,Kandy,2007,9,22,0.38,1
Cyclone,Poojapitiya,Kandy,2007,9,16,0.38,1
Cyclone,Poojapitiya,Kandy,2007,6,22,0.44,1
Cyclone,Poojapitiya,Kandy,2006,9,6,0.38,1
Cyclone,Poojapitiya,Kandy,2009,2,22,0.24,1
Cyclone,Poojapitiya,Kandy,2007,6,18,0.44,1
Cyclone,Udunuwara,Kandy,2009,9,24,0.38,1
Cyclone,Udunuwara,Kandy,2009,10,2,0.25,1
Cyclone,Udunuwara,Kandy,2008,7,21,0.43,1
Cyclone,Udunuwara,Kandy,2008,4,4,0.16,1
Cyclone,Pathahewaheta,Kandy,2007,6,20,0.44,1
Cyclone,Pathahewaheta,Kandy,2007,6,13,0.44,1
Cyclone,Pathahewaheta,Kandy,2006,7,5,0.43,1
Cyclone,Pathahewaheta,Kandy,2006,7,3,0.43,1
Cyclone,Udunuwara,Kandy,2008,12,6,0.25,1
Cyclone,Udunuwara,Kandy,2009,8,1,0.41,1
Cyclone,Udunuwara,Kandy,2008,12,17,0.25,1
Cyclone,Udunuwara,Kandy,2009,8,18,0.41,1
Cyclone,Udunuwara,Kandy,2009,8,7,0.41,1
Cyclone,Pathahewaheta,Kandy,2008,9,9,0.38,1
Cyclone,Udunuwara,Kandy,2007,12,7,0.25,1
Cyclone,Udunuwara,Kandy,2006,4,3,0.16,1
Cyclone,Udunuwara,Kandy,2009,10,19,0.25,1
Cyclone,Udunuwara,Kandy,2009,9,7,0.38,1
Cyclone,Udunuwara,Kandy,2009,10,4,0.25,1
Cyclone,Udunuwara,Kandy,2009,9,30,0.38,1
Cyclone,Udunuwara,Kandy,2008,3,17,0.16,1
Cyclone,Udunuwara,Kandy,2008,4,7,0.16,1
Cyclone,Udunuwara,Kandy,2009,10,1,0.25,1
Cyclone,Udunuwara,Kandy,2007,9,17,0.38,1
Cyclone,Udunuwara,Kandy,2008,11,24,0.21,1
Cyclone,Udadumbara,Kandy,2007,1,2,0.26,1
Cyclone,Yatihalagala,Kandy,2007,2,11,0.24,0
Cyclone,Udadumbara,Kandy,2007,1,8,0.26,1
Cyclone,Pussellawagama,Kandy,2006,11,29,0.21,0
Cyclone,Udovita,Kandy,2007,11,3,0.21,0
Cyclone,Nawadevita,Kandy,2008,10,3,0.25,0
Cyclone,Udagama,Kandy,2008,5,24,0.32,0
Cyclone,Bowala,Kandy,2006,6,6,0.44,0
Cyclone,Hapugaspitiya,Kandy,2006,10,24,0.25,0
Cyclone,Hunukotugama,Kandy,2006,7,14,0.43,0
Cyclone,Weliganga,Kandy,2006,4,6,0.16,0
Cyclone,Mount Temple,Kandy,2006,7,12,0.43,0
Cyclone,Weliganga,Kandy,2006,6,18,0.44,0
Cyclone,Dunukeulla,Kandy,2006,12,5,0.25,0
Cyclone,Unambuwa,Kandy,2006,6,22,0.44,0
Cyclone,Pussellewagama,Kandy,2006,12,4,0.25,0
Cyclone,Kekulalanda,Kandy,2007,4,14,0.16,0
Cyclone,Angammana,Kandy,2007,1,3,0.26,0
Cyclone,Wahugapitiya,Kandy,2007,6,4,0.44,0
Cyclone,Senarathgama,Kandy,2007,8,11,0.41,0
Cyclone,Rathmale,Kandy,2008,12,26,0.25,0
Cyclone,Uduwawala West,Kandy,2008,1,30,0.26,0
Cyclone,Hunukotugama,Kandy,2006,4,21,0.16,0
Cyclone,Weliganga,Kandy,2006,1,7,0.26,0
Cyclone,Kekulanda,Kandy,2006,1,11,0.26,0
Cyclone,Egoda Kalugamuwa,Kandy,2006,4,5,0.16,0
Cyclone,Pasbage Korale,Kandy,2014,3,19,0.16,0
Cyclone,Menikhinna,Kandy,2008,7,5,0.43,0
Cyclone,Pathahewaheta,Kandy,2011,3,15,0.16,0
Cyclone,Udagammedda,Kandy,2008,12,14,0.25,0
Cyclone,Sirimalwatta East,Kandy,2008,3,2,0.16,0
Cyclone,Udunuwara,Kandy,2013,8,27,0.41,0
Cyclone,Hurukaduwa East,Kandy,2007,6,12,0.44,0
Cyclone,Rajawella,Kandy,2008,11,6,0.21,0
Cyclone,Minipe,Kandy,2013,7,18,0.43,0
Cyclone,Udamulla,Kandy,2008,6,2,0.44,0
Cyclone,Udunuwara,Kandy,2013,6,7,0.44,0
Cyclone,Nattarampotha,Kandy,2008,7,3,0.43,0
Cyclone,Bowala,Kandy,2006,5,24,0.32,0
Cyclone,Kekulanda,Kandy,2006,7,25,0.43,0
Cyclone,Doragala,Kandy,2006,10,29,0.25,0
Cyclone,Navadevita,Kandy,2006,4,8,0.16,0
Cyclone,Ranawala,Kandy,2006,7,20,0.43,0
Cyclone,Angammana East,Kandy,2006,5,29,0.32,0
Cyclone,Nawadevita,Kandy,2006,9,24,0.38,0
Cyclone,Angammana East,Kandy,2006,5,24,0.32,0
Cyclone,Yatinuwara,Kandy,2013,6,13,0.44,0
Cyclone,Bulathgolla,Kandy,2008,4,22,0.16,0
Cyclone,Rathmale,Kandy,2008,7,7,0.43,0
Cyclone,Hapugoda,Kandy,2008,10,9,0.25,0
Cyclone,Ruwanpura,Kandy,2009,1,23,0.26,0
Cyclone,Udadumbara,Kandy,2009,3,11,0.16,1
Cyclone,Udadumbara,Kandy,2008,12,16,0.25,1
Cyclone,Udadumbara,Kandy,2008,6,9,0.44,1
Cyclone,Gohagoda,Kandy,2009,9,24,0.38,0
Cyclone,Udadumbara,Kandy,2008,2,18,0.24,1
Cyclone,Udadumbara,Kandy,2008,2,15,0.24,1
Cyclone,Udadumbara,Kandy,2008,1,23,0.26,1
Cyclone,Udadumbara,Kandy,2007,10,23,0.25,1
Cyclone,Udadumbara,Kandy,2009,5,24,0.32,1
Cyclone,Udadumbara,Kandy,2007,9,20,0.38,1
Cyclone,Udadumbara,Kandy,2007,8,18,0.41,1
Cyclone,Udadumbara,Kandy,2007,8,12,0.41,1
Cyclone,Udadumbara,Kandy,2007,7,20,0.43,1
Cyclone,Udadumbara,Kandy,2007,7,5,0.43,1
Cyclone,Udadumbara,Kandy,2007,2,10,0.24,1
Cyclone,Udadumbara,Kandy,2007,1,28,0.26,1
Cyclone,Hedeniya,Kandy,2009,2,27,0.24,0
Cyclone,Udadumbara,Kandy,2007,1,17,0.26,1
Cyclone,Udadumbara,Kandy,2007,1,12,0.26,1
Cyclone,Karaduwawala Ihala,Kandy,2009,2,27,0.24,0
Cyclone,Kundasale,Kandy,2007,10,8,0.25,1
Cyclone,Udadumbara,Kandy,2006,10,29,0.25,1
Cyclone,Udadumbara,Kandy,2009,6,20,0.44,1
Cyclone,Kondadeniya,Kandy,2008,10,13,0.25,0
Cyclone,Inigala,Kandy,2009,12,26,0.25,0
Cyclone,Kurundugolla,Kandy,2009,3,1,0.16,0
Cyclone,Etamurungagoda,Kandy,2009,1,4,0.26,0
Cyclone,Ganga Ihala Korale,Kandy,2007,6,23,0.44,1
Cyclone,Udadumbara,Kandy,2009,5,25,0.32,1
Cyclone,Doluwa,Kandy,2006,3,9,0.16,1
Cyclone,Minipe,Kandy,2009,5,24,0.32,1
Cyclone,Yatinuwara,Kandy,2007,11,30,0.21,1
Cyclone,Rajapihilla,Kandy,2009,1,21,0.26,0
Cyclone,Pasbage Korale,Kandy,2006,10,11,0.25,1
Cyclone,Doluwa,Kandy,2009,10,14,0.25,1
Cyclone,Doluwa,Kandy,2009,1,12,0.26,1
Cyclone,Doluwa,Kandy,2007,6,21,0.44,1
Cyclone,Doluwa,Kandy,2006,11,19,0.21,1
Cyclone,Doluwa,Kandy,2006,7,3,0.43,1
Cyclone,Doluwa,Kandy,2008,7,20,0.43,1
Cyclone,Udadumbara,Kandy,2006,10,20,0.25,1
Cyclone,Udadumbara,Kandy,2009,9,20,0.38,1
Cyclone,Udadumbara,Kandy,2009,7,11,0.43,1
Cyclone,Pasbage Korale,Kandy,2006,10,16,0.25,1
Cyclone,Udapalatha North,Kandy,2009,5,1,0.32,0
Cyclone,Pathahewaheta,Kandy,2009,10,4,0.25,0
Cyclone,Dambagahawela,Kandy,2009,5,26,0.32,0
Cyclone,Thundeniya,Kandy,2009,10,14,0.25,1
Cyclone,Ududeniya,Kandy,2009,12,1,0.25,1
Cyclone,Hunugala,Kandy,2007,6,21,0.44,1
Cyclone,Naranvita,Kandy,2007,6,21,0.44,1
Cyclone,Inguruwatta,Kandy,2007,6,21,0.44,1
Cyclone,Rajathalawa,Kandy,2006,11,19,0.21,1
Cyclone,Hunugala,Kandy,2006,3,7,0.16,1
Cyclone,Ilangawatta,Kandy,2007,6,22,0.44,1
Cyclone,Gampolawatta,Kandy,2008,7,20,0.43,1
Cyclone,Wadawalakanda,Kandy,2009,9,20,0.38,1
Cyclone,Galkotuwa,Kandy,2007,11,1,0.21,1
Cyclone,Nisaruwa,Kandy,2009,11,7,0.21,1
Cyclone,Rambukwella East,Kandy,2009,6,20,0.44,1
Cyclone,Dumbaragama,Kandy,2006,10,29,0.25,1
Cyclone,Kaikawala,Kandy,2009,5,25,0.32,1
Cyclone,Denapitiya,Kandy,2009,11,3,0.21,1
Cyclone,Bambarabedda West,Kandy,2006,10,20,0.25,1
Cyclone,Devinnegama,Kandy,2008,12,16,0.25,1
Cyclone,Bawwagama,Kandy,2006,10,16,0.25,1
Cyclone,Gannoruwa East,Kandy,2007,11,30,0.21,1
Cyclone,Randeniya,Kandy,2007,6,21,0.44,1
Cyclone,Morayaya,Kandy,2009,5,24,0.32,1
Cyclone,Ambagahapelessa,Kandy,2009,5,24,0.32,1
Cyclone,Pallewatta,Kandy,2009,5,24,0.32,1
Cyclone,Udayagala,Kandy,2009,5,24,0.32,1
Cyclone,Asamodayagama,Kandy,2009,5,24,0.32,1
Cyclone,Dehemigama,Kandy,2009,5,24,0.32,1
Cyclone,Penithuduwa,Kandy,2006,11,10,0.21,1
Cyclone,Maha Essedduma,Kandy,2009,5,24,0.32,1
Cyclone,Batumulla,Kandy,2009,5,24,0.32,1
Cyclone,Dambagahawela,Kandy,2009,5,24,0.32,1
Cyclone,Kundasale,Kandy,2003,5,28,0.32,0
Cyclone,Medamahanuwara,Kandy,2007,6,21,0.44,1
Cyclone,Hasalaka,Kandy,2009,5,24,0.32,1
Cyclone,Udapalatha North,Kandy,2009,5,24,0.32,1
Cyclone,Kolonyaya,Kandy,2009,5,24,0.32,1
Cyclone,Udathenna,Kandy,2003,5,20,0.32,0
Cyclone,Madabaddara East,Kandy,2008,9,6,0.38,1
Cyclone,Bambarabedda East,Kandy,2008,2,18,0.24,1
Cyclone,Bambarabedda West,Kandy,2008,2,15,0.24,1
Cyclone,Hapugaskumbura,Kandy,2006,11,7,0.21,1
Cyclone,Udadumbara,Kandy,2006,11,7,0.21,1
Cyclone,Bambarabaedda West,Kandy,2006,11,7,0.21,1
Cyclone,Kalugaloya,Kandy,2006,10,7,0.25,1
Cyclone,Denapitiya,Kandy,2006,7,7,0.43,1
Cyclone,Madugalla Udagammedda,Kandy,2006,6,23,0.44,1
Cyclone,Madugalla Udagammedda,Kandy,2006,7,6,0.43,1
Cyclone,Denapitiya,Kandy,2006,7,18,0.43,1
Cyclone,Bambarabedda East,Kandy,2006,4,20,0.16,1
Cyclone,Gerandigala,Kandy,2006,2,3,0.24,1
Cyclone,Nugethenna West,Kandy,2006,5,1,0.32,1
Cyclone,Ilukthenna,Kandy,2006,11,13,0.21,1
Cyclone,Bambarabedda West,Kandy,2006,11,7,0.21,1
Cyclone,Mendiriya,Kandy,2006,7,6,0.43,1
Cyclone,Bambarabedda East,Kandy,2006,11,20,0.21,1
Cyclone,Bambarabedda East,Kandy,2006,12,14,0.25,1
Cyclone,Bambarabedda West,Kandy,2006,3,21,0.16,1
Cyclone,Wadawalakanda,Kandy,2006,9,20,0.38,1
Cyclone,Gerandigala,Kandy,2006,9,29,0.38,1
Cyclone,Kalalgamuwa,Kandy,2006,10,20,0.25,1
Cyclone,Wegala,Kandy,2008,6,14,0.44,1
Cyclone,Kandegama,Kandy,2008,1,23,0.26,1
Cyclone,Munamalpelessa,Kandy,2007,10,23,0.25,1
Cyclone,Wadawalakanda,Kandy,2007,9,20,0.38,1
Cyclone,Kandegama,Kandy,2007,8,18,0.41,1
Cyclone,Bambarabedda East,Kandy,2007,7,20,0.43,1
Cyclone,Rambukwella West,Kandy,2007,5,7,0.32,1
Cyclone,Bambarabedda East,Kandy,2007,10,2,0.25,1
Cyclone,Wadawalakanda,Kandy,2007,1,28,0.26,1
Cyclone,Pamunethenna,Kandy,2007,1,17,0.26,1
Cyclone,Bambarabedda East,Kandy,2007,12,1,0.25,1
Cyclone,Wadawalakanda,Kandy,2007,8,1,0.41,1
Cyclone,Hapukanda West,Kandy,2007,2,1,0.24,1
Cyclone,Bambarabedda West,Kandy,2006,7,12,0.43,1
Cyclone,Kalawala,Kandy,2006,6,12,0.44,1
Cyclone,Bamabarabedda West,Kandy,2006,11,13,0.21,1
Cyclone,Nugethenna West,Kandy,2006,10,20,0.25,1
Cyclone,Namadagala,Kandy,2007,6,19,0.44,1
Cyclone,Bambarabedda East,Kandy,2006,5,20,0.32,1
Cyclone,Udathenna,Kandy,2007,6,29,0.44,1
Cyclone,Alagalla,Kandy,2007,6,6,0.44,0
Cyclone,Bogahakumbura,Kandy,2009,2,7,0.24,1
Cyclone,Bogahakumbura,Kandy,2006,10,25,0.25,1
Cyclone,Udathalavinna,Kandy,2006,6,22,0.44,1
Cyclone,Abasinghagama,Kandy,2008,4,20,0.16,1
Cyclone,Walpaladeniya,Kandy,2008,5,31,0.32,1
Cyclone,Pihilladeniya,Kandy,2008,5,31,0.32,1
Cyclone,Udathalavinna,Kandy,2008,11,10,0.21,1
Cyclone,Pitiyegedara,Kandy,2009,8,6,0.41,1
Cyclone,Wattegama,Kandy,2008,11,28,0.21,1
Cyclone,Pallethalavinna Ihala,Kandy,2007,6,22,0.44,1
Cyclone,Meegammana,Kandy,2006,2,7,0.24,1
Cyclone,Kahalla,Kandy,2009,11,4,0.21,1
Cyclone,Meegahalanda,Kandy,2006,3,7,0.16,1
Cyclone,Metideniya,Kandy,2006,5,20,0.32,1
Cyclone,Heeloya,Kandy,2006,7,8,0.43,1
Cyclone,Ranmulla,Kandy,2006,7,20,0.43,1
Cyclone,Meegahawatta,Kandy,2007,6,28,0.44,1
Cyclone,Putuhapuwa,Kandy,2006,3,10,0.16,1
Cyclone,Madawala,Kandy,2009,7,4,0.43,1
Cyclone,Udathalavinna,Kandy,2009,5,28,0.32,1
Cyclone,Kahatapitiya,Kandy,2006,1,25,0.26,1
Cyclone,Amuhena,Kandy,2006,6,30,0.44,1
Cyclone,Kirinda,Kandy,2006,4,24,0.16,1
Cyclone,Angammana East,Kandy,2006,5,7,0.32,1
Cyclone,Ranawala,Kandy,2006,3,22,0.16,1
Cyclone,Pahalakondadeniya,Kandy,2007,6,22,0.44,1
Cyclone,Medawala,Kandy,2007,4,23,0.16,1
Cyclone,Mahakumbura,Kandy,2009,5,19,0.32,1
Cyclone,Gannoruwa,Kandy,2007,11,25,0.21,1
Cyclone,Oyathenna,Kandy,2009,5,24,0.32,1
Cyclone,Katugoda,Kandy,2006,3,7,0.16,1
Cyclone,Perawatta West,Kandy,2009,9,29,0.38,1
Cyclone,Gonagodagn,Kandy,2009,1,10,0.26,1
Cyclone,Gampola,Kandy,2010,4,12,0.16,0
Cyclone,Yatirawana,Kandy,2007,6,21,0.44,1
Cyclone,Udathalavinna,Kandy,2009,2,1,0.24,1
Cyclone,Medadumbara,Kandy,2003,5,6,0.32,0
Cyclone,Vijayasrigama,Kandy,2003,9,3,0.38,0
Cyclone,Maharawela,Kandy,2006,8,7,0.41,1
Cyclone,Nilgala,Kandy,2006,6,24,0.44,1
Cyclone,Dumbaragama,Kandy,2009,5,25,0.32,1
Cyclone,Karaliyedda,Kandy,2007,6,20,0.44,1
Cyclone,Udapitiawala,Kandy,2009,5,25,0.32,1
Cyclone,Udailuka,Kandy,2009,5,25,0.32,1
Cyclone,Oyathenna,Kandy,2009,5,25,0.32,1
Cyclone,Orayanwatta,Kandy,2006,9,3,0.38,1
Cyclone,Ulapane South,Kandy,2004,4,22,0.16,0
Cyclone,Meeriyagolla,Kandy,2007,6,24,0.44,1
Cyclone,Welgala,Kandy,2009,5,24,0.32,1
Cyclone,Keenapelessa,Kandy,2009,5,24,0.32,1
Cyclone,Diyabubula,Kandy,2009,5,24,0.32,1
Cyclone,Bulathwelkandura,Kandy,2009,5,24,0.32,1
Cyclone,Weeragama,Kandy,2009,5,24,0.32,1
Cyclone,Pallebage,Kandy,2007,5,12,0.32,1
Cyclone,Weeraganthota,Kandy,2009,5,24,0.32,1
Cyclone,Dehideniya Madige,Kandy,2007,6,5,0.44,0
Cyclone,Ambagolla,Kandy,2009,5,24,0.32,1
Cyclone,Kiripattiya,Kandy,2009,5,25,0.32,1
Cyclone,Putuhapuwa,Kandy,2007,8,12,0.41,1
Cyclone,Nilgala,Kandy,2007,9,17,0.38,1
Cyclone,Udathenna,Kandy,2006,3,7,0.16,1
Cyclone,Doraliyedda South,Kandy,2006,7,14,0.43,1
Cyclone,Mangoda,Kandy,2006,3,7,0.16,1
Cyclone,Kandekumbura,Kandy,2006,3,7,0.16,1
Cyclone,Ambalagala,Kandy,2006,5,15,0.32,1
Cyclone,Namandagala,Kandy,2006,6,30,0.44,1
Cyclone,Kurukohogama,Kandy,2006,5,25,0.32,1
Cyclone,Mangoda,Kandy,2006,10,7,0.25,1
Cyclone,Randeniya,Kandy,2006,10,7,0.25,1
Cyclone,Namandagala,Kandy,2006,5,19,0.32,1
Cyclone,Ambale,Kandy,2006,4,12,0.16,1
Cyclone,Udahenthenna,Kandy,2007,6,18,0.44,0
Cyclone,Balanthota,Kandy,2007,6,5,0.44,0
Cyclone,Kurunduwatta Kadaweediya,Kandy,2007,6,23,0.44,1
Cyclone,Thennalanda,Kandy,2006,7,15,0.43,1
Cyclone,Metideniya,Kandy,2006,3,6,0.16,1
Cyclone,Andideniya,Kandy,2009,5,25,0.32,1
Cyclone,Lunumadalaketiya,Kandy,2009,5,24,0.32,1
Cyclone,Weweldambe,Kandy,2007,12,8,0.25,1
Cyclone,Ranmulla,Kandy,2006,12,11,0.25,1
Cyclone,Poppitiya,Kandy,2007,12,8,0.25,1
Cyclone,Ranawala,Kandy,2006,7,7,0.43,1
Cyclone,Angammana East,Kandy,2006,5,27,0.32,1
Cyclone,Nawadevita,Kandy,2006,9,8,0.38,1
Cyclone,Angammana East,Kandy,2006,5,26,0.32,1
Cyclone,Pallebage,Kandy,2008,7,2,0.43,1
Cyclone,Egoda Kalugamuwa,Kandy,2006,4,11,0.16,1
Cyclone,Kekulanda,Kandy,2006,1,4,0.26,1
Cyclone,Navadevita,Kandy,2006,4,14,0.16,1
Cyclone,Weliganga,Kandy,2006,1,4,0.26,1
Cyclone,Mangoda,Kandy,2009,1,10,0.26,1
Cyclone,Hunukotugama,Kandy,2006,4,26,0.16,1
Cyclone,Pussellawagama,Kandy,2006,11,18,0.21,1
Cyclone,Udovita,Kandy,2007,11,2,0.21,1
Cyclone,Nawadevita,Kandy,2008,10,25,0.25,1
Cyclone,Udagama,Kandy,2008,5,10,0.32,1
Cyclone,Bowala,Kandy,2006,6,25,0.44,1
Cyclone,Pallebage,Kandy,2008,2,27,0.24,1
Cyclone,Hapugaspitiya,Kandy,2006,10,7,0.25,1
Cyclone,Doragala,Kandy,2006,10,19,0.25,1
Cyclone,Bowala,Kandy,2006,5,28,0.32,1
Cyclone,Dolapihilla South,Kandy,2008,7,4,0.43,1
Cyclone,Kahawatta North,Kandy,2007,10,11,0.25,1
Cyclone,Batagolladeniya,Kandy,2007,9,22,0.38,1
Cyclone,Ankumbura North,Kandy,2007,9,16,0.38,1
Cyclone,Kaluwana South,Kandy,2007,6,22,0.44,1
Cyclone,Diddeniya,Kandy,2006,6,9,0.44,1
Cyclone,Divanawatta,Kandy,2009,2,22,0.24,1
Cyclone,Kekulanda,Kandy,2006,7,6,0.43,1
Cyclone,Anukumbura Udagama,Kandy,2007,6,18,0.44,1
Cyclone,Udagunnepana,Kandy,2007,8,10,0.41,1
Cyclone,Menikhinna,Kandy,2008,7,28,0.43,1
Cyclone,Udagammedda,Kandy,2008,12,5,0.25,1
Cyclone,Sirimalwatta East,Kandy,2008,3,31,0.16,1
Cyclone,Hurukaduwa East,Kandy,2007,6,19,0.44,1
Cyclone,Rajawella,Kandy,2008,11,8,0.21,1
Cyclone,Nattarampotha,Kandy,2008,7,28,0.43,1
Cyclone,Dunuhappawa,Kandy,2007,6,22,0.44,1
Cyclone,Hunukotugama,Kandy,2006,7,24,0.43,1
Cyclone,Weliganga,Kandy,2006,4,27,0.16,1
Cyclone,Mount Temple,Kandy,2006,7,26,0.43,1
Cyclone,Gohagoda,Kandy,2009,9,30,0.38,1
Cyclone,Karaduwawala Ihala,Kandy,2009,2,10,0.24,1
Cyclone,Hedeniya,Kandy,2009,2,10,0.24,1
Cyclone,Yatihalagala,Kandy,2007,2,5,0.24,1
Cyclone,Hapugoda,Kandy,2008,6,4,0.44,1
Cyclone,Inigala,Kandy,2008,4,29,0.16,1
Cyclone,Attaragama East,Kandy,2008,12,15,0.25,1
Cyclone,Ruwanpura,Kandy,2009,1,10,0.26,1
Cyclone,Yatiwawala,Kandy,2009,1,10,0.26,1
Cyclone,Karagaskada,Kandy,2009,1,10,0.26,1
Cyclone,Wanahapuwa,Kandy,2006,10,11,0.25,1
Cyclone,Welipitiya Ihalagama,Kandy,2007,6,23,0.44,1
